Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Empoli,Andrea Raggi,20,Italy,Centre-Back,CB,-,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-raggi/profil/spieler/28845
FC Empoli,Claudio Coralli,21,Italy,Centre-Forward,CF,-,AC Meda 1913,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/claudio-coralli/profil/spieler/47652
Torino Calcio,Simone Giacchetta,34,Italy,Centre-Back,CB,-,Reggina Calcio,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/simone-giacchetta/profil/spieler/16686
Torino Calcio,Massimo Marazzina,30,Italy,Centre-Forward,CF,-,Chievo Verona,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/massimo-marazzina/profil/spieler/5930
Torino Calcio,Paul Codrea,23,Romania,Central Midfield,CM,-,AC Perugia,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/paul-codrea/profil/spieler/16138
Torino Calcio,Filippo Maniero,31,Italy,Centre-Forward,CF,-,US Palermo,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/filippo-maniero/profil/spieler/7275
Torino Calcio,Maurizio Peccarisi,26,Italy,Centre-Back,CB,-,AC Cesena,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/maurizio-peccarisi/profil/spieler/22327
Torino Calcio,Daniel Soares Martelo Humberto,25,Brazil,Attacking Midfield,AM,-,Sport Club Internacional,Brazil,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/daniel-soares-martelo-humberto/profil/spieler/25527
Torino Calcio,Daniele Martinetti,23,Italy,Centre-Forward,CF,-,AC Prato,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/daniele-martinetti/profil/spieler/38597
Torino Calcio,Abdullah Fusseini,22,Ghana,midfield,midfield,-,AS Gualdo Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/abdullah-fusseini/profil/spieler/227420
Torino Calcio,Fabio Giordano,21,Italy,Defensive Midfield,DM,-,SEF Torres 1903,Italy,"End of loanJun 30, 2005",In,2004,s,serie-b,https://www.transfermarkt.co.uk/fabio-giordano/profil/spieler/22326
Torino Calcio,Tommaso Vailatti,18,Italy,Right Midfield,RM,-,Torino Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/tommaso-vailatti/profil/spieler/28861
Torino Calcio,Marco Canavese,19,Italy,midfield,midfield,-,Torino Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-canavese/profil/spieler/395778
Torino Calcio,Paolo Castellini,25,Italy,Left-Back,LB,-,Brescia Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/paolo-castellini/profil/spieler/16891
Torino Calcio,Gianluca Comotto,25,Italy,Right-Back,RB,-,Reggina Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/gianluca-comotto/profil/spieler/16685
Torino Calcio,Andrea Mantovani,20,Italy,Centre-Back,CB,-,US Triestina,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-mantovani/profil/spieler/21935
Torino Calcio,Giammarco Frezza,28,Italy,Left Midfield,LM,-,Delfino Pescara 1936,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/giammarco-frezza/profil/spieler/22255
Torino Calcio,Fabio Quagliarella,21,Italy,Centre-Forward,CF,-,ASD Chieti,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/fabio-quagliarella/profil/spieler/22328
Torino Calcio,Stefano Bianciardi,19,Italy,Left-Back,LB,-,USD Città di Cossato,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/stefano-bianciardi/profil/spieler/161069
Torino Calcio,Fabio Giordano,20,Italy,Defensive Midfield,DM,-,Vis Pesaro 1898,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/fabio-giordano/profil/spieler/22326
Torino Calcio,Emanuele Calaiò,22,Italy,Centre-Forward,CF,-,Delfino Pescara 1936,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/emanuele-calaio/profil/spieler/22268
AC Perugia,Guly,22,Brazil,Attacking Midfield,AM,-,Calcio Catania,Italy,£180Th.,In,2004,s,serie-b,https://www.transfermarkt.co.uk/guly/profil/spieler/22801
AC Perugia,Gionata Mingozzi,19,Italy,Central Midfield,CM,-,Ravenna Calcio,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/gionata-mingozzi/profil/spieler/29614
AC Perugia,Antonio Floro Flores,21,Italy,Centre-Forward,CF,-,Napoli Soccer,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/antonio-floro-flores/profil/spieler/16893
AC Perugia,Davide Somma,19,South Africa,Right Winger,RW,-,CD Logroñés (liq.),Spain,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/davide-somma/profil/spieler/29207
AC Perugia,Marcelo Silva,28,Brazil,Defensive Midfield,DM,-,Clube Atlético Mineiro,Brazil,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marcelo-silva/profil/spieler/55452
AC Perugia,Luiz Sacilotto,21,Brazil,Central Midfield,CM,-,Rio Branco Esporte Clube (SP),Brazil,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luiz-sacilotto/profil/spieler/40712
AC Perugia,Andrea Bernini,31,Italy,Right Midfield,RM,-,Napoli Soccer,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-bernini/profil/spieler/28830
AC Perugia,Jehad Muntasser,25,Libya,Right Midfield,RM,-,US Triestina,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/jehad-muntasser/profil/spieler/21943
AC Perugia,Hany Said,24,Egypt,Sweeper,SW,-,US Pistoiese 1921,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/hany-said/profil/spieler/20662
AC Perugia,Emanuele Concetti,26,Italy,Goalkeeper,GK,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/emanuele-concetti/profil/spieler/5828
AC Perugia,Ferreira Pinto,24,Brazil,Right Winger,RW,-,SS Virtus Lanciano,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/ferreira-pinto/profil/spieler/22811
AC Perugia,Dario Bazzi,19,Italy,Central Midfield,CM,-,,Unknown,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/dario-bazzi/profil/spieler/276104
AC Perugia,Nicola Di Liso,29,Italy,Centre-Back,CB,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/nicola-di-liso/profil/spieler/22081
AC Perugia,Davide Baiocco,29,Italy,Defensive Midfield,DM,-,Reggina Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/davide-baiocco/profil/spieler/5761
AC Perugia,Nicola Diliso,29,Italy,defence,defence,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/nicola-diliso/profil/spieler/102544
AC Perugia,Giuseppe Mascara,24,Italy,Second Striker,SS,-,US Palermo,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-mascara/profil/spieler/22085
AC Perugia,Jaroslav Sedivec,23,Czech Republic,Left Winger,LW,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/jaroslav-sedivec/profil/spieler/22091
AC Perugia,Carlo Camilli,19,Italy,Goalkeeper,GK,-,Real Teramo,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/carlo-camilli/profil/spieler/34895
AC Perugia,Lorenzo Squizzi,30,Italy,Goalkeeper,GK,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-squizzi/profil/spieler/22092
AC Perugia,Mariano Stendardo,21,Italy,Centre-Back,CB,-,Napoli Soccer,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/mariano-stendardo/profil/spieler/24331
AC Perugia,Mauro Milanese,32,Italy,Left-Back,LB,-,AC Ancona,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/mauro-milanese/profil/spieler/6086
AC Perugia,Massimiliano Ferrigno,30,Italy,Left Winger,LW,-,Calcio Como,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-ferrigno/profil/spieler/22803
AC Perugia,Jay Bothroyd,22,England,Centre-Forward,CF,£1.58m,Blackburn Rovers,England,"End of loanMay 1, 2005",In,2004,s,serie-b,https://www.transfermarkt.co.uk/jay-bothroyd/profil/spieler/8188
AC Perugia,Marco Negri,33,Italy,Centre-Forward,CF,-,,Without Club,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-negri/profil/spieler/139663
AC Perugia,Jamal Alioui,22,Morocco,Right-Back,RB,-,Calcio Catania,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/jamal-alioui/profil/spieler/8190
AC Perugia,Gaël Genevier,22,France,Defensive Midfield,DM,-,Calcio Catania,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/gael-genevier/profil/spieler/22805
AC Perugia,Konstantinos Louboutis,25,Greece,Left-Back,LB,-,Robur Siena,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/konstantinos-louboutis/profil/spieler/22808
AC Perugia,Gennaro Delvecchio,26,Italy,Central Midfield,CM,-,Calcio Catania,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/gennaro-delvecchio/profil/spieler/22080
AC Perugia,Daniele Cacciaglia,22,Italy,Central Midfield,CM,-,Comprensorio Normanno,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/daniele-cacciaglia/profil/spieler/22592
AC Perugia,Hilário Leal,30,Portugal,Right-Back,RB,-,US Sambenedettese,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/hilario-leal/profil/spieler/195579
Treviso FBC 1993,Iacopo La Rocca,20,Italy,Centre-Back,CB,-,US Pro Vercelli,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/iacopo-la-rocca/profil/spieler/23360
Treviso FBC 1993,Andrea Capone,23,Italy,Attacking Midfield,AM,-,Cagliari Calcio,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-capone/profil/spieler/20729
Treviso FBC 1993,Davide Zomer,26,Italy,Goalkeeper,GK,-,Hellas Verona,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/davide-zomer/profil/spieler/21874
Treviso FBC 1993,Giovanni Marchese,19,Italy,Left-Back,LB,-,Torino Calcio,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/giovanni-marchese/profil/spieler/21887
Treviso FBC 1993,Damien Florian,17,Italy,Centre-Forward,CF,-,Torino Primavera,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/damien-florian/profil/spieler/23355
Treviso FBC 1993,Alessandro Zoppetti,25,Italy,Centre-Back,CB,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/alessandro-zoppetti/profil/spieler/28876
Treviso FBC 1993,Marco Zaninelli,27,Italy,Centre-Back,CB,-,AC Lumezzane,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-zaninelli/profil/spieler/28875
Treviso FBC 1993,Roberto Cortellini,22,Italy,Left Midfield,LM,-,AC Lumezzane,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/roberto-cortellini/profil/spieler/23350
Treviso FBC 1993,Stefano Dall'Acqua,22,Italy,Centre-Forward,CF,-,Reggina Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/stefano-dallacqua/profil/spieler/23352
Treviso FBC 1993,Mavillo Gheller,28,Italy,Right-Back,RB,-,FC Pavia 1911,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/mavillo-gheller/profil/spieler/23359
Treviso FBC 1993,Luis Fernando Centi,27,Italy,Central Midfield,CM,-,AC Lumezzane,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luis-fernando-centi/profil/spieler/28864
Treviso FBC 1993,Eros Schiavon,21,Italy,Central Midfield,CM,-,AC Belluno 1905,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/eros-schiavon/profil/spieler/23366
Treviso FBC 1993,Riccardo Pagliuchi,22,Italy,defence,defence,-,AS Gualdo Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/riccardo-pagliuchi/profil/spieler/23363
Treviso FBC 1993,Massimo Carrera,40,Italy,Centre-Back,CB,-,Napoli Soccer,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/massimo-carrera/profil/spieler/23348
Treviso FBC 1993,Riccardo Gissi,24,Italy,Defensive Midfield,DM,-,AC Reggiana 1919,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/riccardo-gissi/profil/spieler/28867
Treviso FBC 1993,Eros Bagnara,19,Italy,attack,attack,-,Treviso Juniores,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/eros-bagnara/profil/spieler/435767
Treviso FBC 1993,Giovanni Fietta,19,Italy,Defensive Midfield,DM,-,US Ivrea Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/giovanni-fietta/profil/spieler/23354
Treviso FBC 1993,Marcello Cottafava,26,Italy,Centre-Back,CB,-,Giulianova Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/marcello-cottafava/profil/spieler/23351
Ascoli Calcio 1898,Claudio Costanzo,18,Italy,Defensive Midfield,DM,-,UC Sampdoria,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/claudio-costanzo/profil/spieler/28820
Ascoli Calcio 1898,Cristian Bucchi,27,Italy,Centre-Forward,CF,-,AC Ancona,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/cristian-bucchi/profil/spieler/16846
Ascoli Calcio 1898,Marco Capparella,29,Italy,Right Midfield,RM,-,US Avellino,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-capparella/profil/spieler/28819
Ascoli Calcio 1898,Michele Fini,30,Italy,Central Midfield,CM,-,Calcio Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/michele-fini/profil/spieler/22082
Ascoli Calcio 1898,Luca Belingheri,21,Italy,Attacking Midfield,AM,-,Calcio Como,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luca-belingheri/profil/spieler/28818
Ascoli Calcio 1898,Alessandro Monticciolo,27,Italy,Central Midfield,CM,-,Treviso FBC 1993,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/alessandro-monticciolo/profil/spieler/28824
Ascoli Calcio 1898,Angelo Antonazzo,22,Italy,Right-Back,RB,£23Th.,AS Gubbio 1910,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/angelo-antonazzo/profil/spieler/38577
Ascoli Calcio 1898,Luca Franchini,20,Italy,Left-Back,LB,-,Calcio Padova,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luca-franchini/profil/spieler/22110
Ascoli Calcio 1898,Carlo Sassarini,32,Italy,Left-Back,LB,-,Treviso FBC 1993,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/carlo-sassarini/profil/spieler/17960
Ascoli Calcio 1898,Mario Bonfiglio,30,Italy,Centre-Forward,CF,-,AC Pisa 1909,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/mario-bonfiglio/profil/spieler/225438
Ascoli Calcio 1898,Andrea Ghidini,23,Italy,Left Midfield,LM,-,Fano Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-ghidini/profil/spieler/28821
Ascoli Calcio 1898,Mariano Cordaro,22,Italy,attack,attack,-,Nissa FC,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/mariano-cordaro/profil/spieler/343696
Ascoli Calcio 1898,Simone Gigli,17,Italy,attack,attack,-,Ascoli Picchio Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/simone-gigli/profil/spieler/28822
Ascoli Calcio 1898,Ferdinando Coppola,26,Italy,Goalkeeper,GK,-,Reggina Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/ferdinando-coppola/profil/spieler/5986
Hellas Verona,Luigi Pagliuca,24,Italy,Right Winger,RW,-,Atletico Catania,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luigi-pagliuca/profil/spieler/21998
Hellas Verona,Marco Fummo,23,Italy,attack,attack,-,US Pro Vercelli,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-fummo/profil/spieler/21994
Hellas Verona,Carlo Gervasoni,22,Italy,Centre-Back,CB,-,FC Südtirol-Alto Adige,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/carlo-gervasoni/profil/spieler/22293
Hellas Verona,Lionel Pizzinat,26,Switzerland,Central Midfield,CM,-,AS Bari,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/lionel-pizzinat/profil/spieler/22122
Hellas Verona,Valon Behrami,19,Switzerland,Defensive Midfield,DM,-,Genoa CFC,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/valon-behrami/profil/spieler/21905
Hellas Verona,Tiberio Guarente,18,Italy,Central Midfield,CM,-,Atalanta BC,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/tiberio-guarente/profil/spieler/28868
Hellas Verona,Erjon Bogdani,27,Albania,Centre-Forward,CF,-,Reggina Calcio,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/erjon-bogdani/profil/spieler/6075
Hellas Verona,Federico Cecchini,18,Italy,Goalkeeper,GK,-,Hellas Verona Youth,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/federico-cecchini/profil/spieler/21980
Hellas Verona,Sandro Peretti,16,Italy,Left-Back,LB,-,Hellas Verona Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/sandro-peretti/profil/spieler/88168
Hellas Verona,Alberto Castioni,20,Italy,Centre-Forward,CF,-,Imolese Calcio 1919,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/alberto-castioni/profil/spieler/21991
Hellas Verona,Francesco Lovatin,21,Italy,midfield,midfield,-,Imolese Calcio 1919,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/francesco-lovatin/profil/spieler/21996
Hellas Verona,Gianluca De Angelis,23,Italy,Centre-Forward,CF,-,SEF Torres 1903,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/gianluca-de-angelis/profil/spieler/21993
Hellas Verona,Anthony Seric,25,Croatia,Left-Back,LB,-,AC Parma,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/anthony-seric/profil/spieler/5967
Hellas Verona,Jess Kedwell Vanstrattan,21,Australia,Goalkeeper,GK,-,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/jess-kedwell-vanstrattan/profil/spieler/21984
Hellas Verona,Fabio Alterio,21,Italy,Centre-Forward,CF,-,AC Martina 1947,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/fabio-alterio/profil/spieler/21990
Hellas Verona,Simon Laner,20,Italy,Central Midfield,CM,-,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/simon-laner/profil/spieler/44336
Hellas Verona,Andrea Doardo,20,Italy,midfield,midfield,-,SEF Torres 1903,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-doardo/profil/spieler/28865
Hellas Verona,Giuseppe Colucci,23,Italy,Central Midfield,CM,-,Brescia Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-colucci/profil/spieler/6717
Hellas Verona,Luca Pace,20,Italy,attack,attack,-,AC Martina 1947,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/luca-pace/profil/spieler/401488
Modena FC,Maurizio Ganz,35,Italy,Centre-Forward,CF,-,AC Ancona,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/maurizio-ganz/profil/spieler/15272
Modena FC,Ivan Tisci,30,Italy,Central Midfield,CM,-,US Avellino,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/ivan-tisci/profil/spieler/22129
Modena FC,Flavio Giampieretti,30,Italy,Defensive Midfield,DM,-,FC Empoli,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/flavio-giampieretti/profil/spieler/6025
Modena FC,Rubens Pasino,32,Italy,Attacking Midfield,AM,-,Napoli Soccer,Italy,free transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/rubens-pasino/profil/spieler/6054
Modena FC,Asamoah Gyan,18,Ghana,Centre-Forward,CF,-,Udinese Calcio,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/asamoah-gyan/profil/spieler/26802
Modena FC,Manú,21,Portugal,Right Winger,RW,-,SL Benfica,Portugal,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/manu/profil/spieler/14331
Modena FC,Jorginho,26,Portugal,Left-Back,LB,-,Vasco da Gama Atlético Clube,Portugal,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/jorginho/profil/spieler/28837
Modena FC,Luca Antonini,21,Italy,Left-Back,LB,-,UC Sampdoria,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/luca-antonini/profil/spieler/6792
Modena FC,Michele Troiano,19,Italy,Defensive Midfield,DM,-,AC Monza Brianza,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/michele-troiano/profil/spieler/28849
Modena FC,Juri Tamburini,26,Italy,Left-Back,LB,-,Vicenza Calcio,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/juri-tamburini/profil/spieler/28848
Modena FC,Armando Perna,23,Italy,Centre-Back,CB,-,AS Livorno,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/armando-perna/profil/spieler/21188
Modena FC,Antonio Giosa,20,Italy,Centre-Back,CB,-,AS Cittadella,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/antonio-giosa/profil/spieler/22112
Modena FC,Fabio Di Venanzio,29,Italy,Left-Back,LB,-,Ascoli Calcio 1898,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/fabio-di-venanzio/profil/spieler/22107
Modena FC,Matteo Centurioni,30,Italy,Centre-Back,CB,-,Treviso FBC 1993,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/matteo-centurioni/profil/spieler/22104
Modena FC,Olivier Renard,25,Belgium,Goalkeeper,GK,-,Udinese Calcio,Italy,loan transfer,In,2004,s,serie-b,https://www.transfermarkt.co.uk/olivier-renard/profil/spieler/5881
Modena FC,Giorgio Frezzolini,28,Italy,Goalkeeper,GK,-,Chievo Verona,Italy,?,In,2004,s,serie-b,https://www.transfermarkt.co.uk/giorgio-frezzolini/profil/spieler/7102
Modena FC,Diomansy Kamara,24,Senegal,Right Winger,RW,£2.25m,Portsmouth FC,England,"End of loanMay 1, 2005",In,2004,s,serie-b,https://www.transfermarkt.co.uk/diomansy-kamara/profil/spieler/6053
Modena FC,Marco Nicoletti,18,Italy,Central Midfield,CM,-,Modena Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/marco-nicoletti/profil/spieler/29615
Modena FC,Vincenzo Cicchelli,19,Italy,defence,defence,-,Modena Primavera,Italy,-,In,2004,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-cicchelli/profil/spieler/296765
Modena FC,Andrea Fabbrini,29,Italy,Centre-Forward,CF,-,Torino Calcio,Italy,"End of loanJun 30, 2004",In,2004,s,serie-b,https://www.transfermarkt.co.uk/andrea-fabbrini/profil/spieler/6050
