Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Crotone,Michele De Simone,24,Italy,midfield,midfield,-,Potenza Sport Club,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/michele-de-simone/profil/spieler/262038
FC Crotone,Ivan Juric,25,Croatia,Defensive Midfield,DM,-,HNK Sibenik,Croatia,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/ivan-juric/profil/spieler/22150
FC Crotone,Luca Amoruso,25,Italy,midfield,midfield,-,SEF Torres 1903,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/luca-amoruso/profil/spieler/226394
FC Crotone,Lorenzo Schiavon,19,Italy,defence,defence,-,OGC Nice,France,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-schiavon/profil/spieler/299021
FC Crotone,Jean-Pierre Cyprien,32,France,Centre-Back,CB,-,US Salernitana,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/jean-pierre-cyprien/profil/spieler/158230
FC Crotone,Giuseppe Russo,18,Italy,Central Midfield,CM,-,Crotone Primavera,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-russo/profil/spieler/30657
FC Crotone,Alessandro Ambrosi,29,Italy,Centre-Forward,CF,-,Calcio Catania,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ambrosi/profil/spieler/287477
Cosenza Calcio 1914,Paulo da Silva,21,Paraguay,Centre-Back,CB,-,AC Venezia 1907,Italy,free transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paulo-da-silva/profil/spieler/38800
Cosenza Calcio 1914,Igor Zaniolo,28,Italy,Centre-Forward,CF,-,Spezia Calcio 1906,Italy,free transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/igor-zaniolo/profil/spieler/19309
Cosenza Calcio 1914,Nassim Mendil,22,France,Centre-Forward,CF,-,AC Città di Lecco,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/nassim-mendil/profil/spieler/28854
Cosenza Calcio 1914,Gabriele Aldegani,25,Italy,Goalkeeper,GK,-,Milan AC,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/gabriele-aldegani/profil/spieler/28828
Cosenza Calcio 1914,Paquito,19,Brazil,Central Midfield,CM,-,SSC Napoli,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paquito/profil/spieler/19817
Cosenza Calcio 1914,Marco Scarnato,19,Italy,midfield,midfield,-,Castrovillari Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/marco-scarnato/profil/spieler/160863
Cosenza Calcio 1914,Mauro Briano,26,Italy,Defensive Midfield,DM,-,Calcio Monza,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/mauro-briano/profil/spieler/24298
Cosenza Calcio 1914,Davide Micillo,30,Italy,Goalkeeper,GK,-,AC Parma,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/davide-micillo/profil/spieler/5965
Cosenza Calcio 1914,Davide Falcioni,26,Italy,Goalkeeper,GK,-,AS Livorno,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/davide-falcioni/profil/spieler/164738
Cosenza Calcio 1914,Manuele Guzzo,25,Italy,Centre-Back,CB,-,US Pistoiese 1921,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/manuele-guzzo/profil/spieler/287389
Cosenza Calcio 1914,Martino Traversa,27,Italy,Right-Back,RB,-,UC Sampdoria,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/martino-traversa/profil/spieler/222786
Cosenza Calcio 1914,Roberto Occhiuzzi,21,Italy,Right Midfield,RM,-,Castrovillari Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/roberto-occhiuzzi/profil/spieler/312089
Cosenza Calcio 1914,Tomaso Tatti,28,Italy,attack,attack,-,AC Perugia,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/tomaso-tatti/profil/spieler/216817
Cosenza Calcio 1914,Alberto Nocerino,25,Italy,Left-Back,LB,-,FC Crotone,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alberto-nocerino/profil/spieler/103302
Cosenza Calcio 1914,Daniele Morante,21,Italy,Centre-Forward,CF,-,Treviso FBC 1993,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/daniele-morante/profil/spieler/84548
Cosenza Calcio 1914,Damiano Moscardi,27,Italy,Right Midfield,RM,-,US Salernitana,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/damiano-moscardi/profil/spieler/28872
Cosenza Calcio 1914,Federico Giampaolo,31,Italy,Attacking Midfield,AM,-,Delfino Pescara 1936,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/federico-giampaolo/profil/spieler/22273
Cosenza Calcio 1914,Filippo Antonelli Agomeri,22,Italy,Right Winger,RW,-,Pro Patria Gallaratese GB,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/filippo-antonelli-agomeri/profil/spieler/22307
Cosenza Calcio 1914,Mark Edusei,24,Ghana,Defensive Midfield,DM,-,US Lecce,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/mark-edusei/profil/spieler/21788
Cosenza Calcio 1914,Pasquale Rocca,17,Italy,Right Midfield,RM,-,Cosenza Berretti,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/pasquale-rocca/profil/spieler/299553
Cosenza Calcio 1914,Massimo Perna,21,Italy,Centre-Forward,CF,-,US Città di Fasano,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/massimo-perna/profil/spieler/21764
Cosenza Calcio 1914,Francesco Modesto,19,Italy,Left-Back,LB,-,US Vibonese,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/francesco-modesto/profil/spieler/22320
Cosenza Calcio 1914,Silvio Vertullo,20,Italy,defence,defence,-,Castrovillari Calcio,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/silvio-vertullo/profil/spieler/317123
Vicenza Calcio,Massimo Margiotta,24,Venezuela,Second Striker,SS,-,Udinese Calcio,Italy,£3.24m,In,2001,s,serie-b,https://www.transfermarkt.co.uk/massimo-margiotta/profil/spieler/22201
Vicenza Calcio,Vlada Avramov,22,Serbia,Goalkeeper,GK,-,FK Vojvodina Novi Sad,Serbia,£338Th.,In,2001,s,serie-b,https://www.transfermarkt.co.uk/vlada-avramov/profil/spieler/22185
Vicenza Calcio,Andrea Zanchetta,26,Italy,Central Midfield,CM,-,Chievo Verona,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/andrea-zanchetta/profil/spieler/7098
Vicenza Calcio,Claudio Rivalta,23,Italy,Centre-Back,CB,-,AC Perugia,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/claudio-rivalta/profil/spieler/21697
Vicenza Calcio,Alessandro Tulli,19,Italy,Centre-Forward,CF,-,AS Roma,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alessandro-tulli/profil/spieler/21962
Vicenza Calcio,Ivano Della Morte,26,Italy,Central Midfield,CM,-,AS Lucchese Libertas,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/ivano-della-morte/profil/spieler/5926
Vicenza Calcio,Paolo Carbone,18,Italy,Centre-Back,CB,-,Calcio Monza,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paolo-carbone/profil/spieler/33762
Vicenza Calcio,Michele Marcolini,25,Italy,Central Midfield,CM,-,AS Bari,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/michele-marcolini/profil/spieler/19443
Vicenza Calcio,Alessandro Sgrigna,21,Italy,Second Striker,SS,-,AC Reggiana,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alessandro-sgrigna/profil/spieler/38642
Vicenza Calcio,Vincenzo Chianese,25,Italy,Centre-Forward,CF,-,Delfino Pescara 1936,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-chianese/profil/spieler/57793
Vicenza Calcio,Stefan Schwoch,31,Italy,Centre-Forward,CF,-,Torino Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/stefan-schwoch/profil/spieler/22212
Vicenza Calcio,Paolo Cristallini,29,Italy,Attacking Midfield,AM,-,Piacenza FC,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paolo-cristallini/profil/spieler/22191
Vicenza Calcio,Pierpaolo Nodari,18,Italy,Centre-Forward,CF,-,Chievo Primavera,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/pierpaolo-nodari/profil/spieler/22204
Vicenza Calcio,Paolo Guastalvino,22,Italy,Centre-Back,CB,-,Ancona Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paolo-guastalvino/profil/spieler/22199
Vicenza Calcio,Vasco Faísca,20,Portugal,Centre-Back,CB,-,Vicenza Primavera,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/vasco-faisca/profil/spieler/22724
Vicenza Calcio,Alberto Paoli,19,Italy,defence,defence,-,Vicenza Primavera,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alberto-paoli/profil/spieler/229253
Vicenza Calcio,Nicola Lonzar,19,Italy,midfield,midfield,-,Vicenza Primavera,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/nicola-lonzar/profil/spieler/439896
Vicenza Calcio,Davide Belotti,29,Italy,Centre-Back,CB,-,Calcio Monza,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/davide-belotti/profil/spieler/23597
Cagliari Calcio,Mirko Cudini,27,Italy,Centre-Back,CB,-,Torino Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/mirko-cudini/profil/spieler/8551
Cagliari Calcio,Armando Pantanelli,30,Italy,Goalkeeper,GK,-,Cosenza Calcio 1914,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/armando-pantanelli/profil/spieler/20745
Cagliari Calcio,Luca Cavallo,28,Italy,Right Midfield,RM,-,Robur Siena,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/luca-cavallo/profil/spieler/21916
Cagliari Calcio,Alessandro Colasante,27,Italy,midfield,midfield,-,Robur Siena,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alessandro-colasante/profil/spieler/29606
Cagliari Calcio,Stefano De Angelis,27,Italy,Left-Back,LB,-,Cosenza Calcio 1914,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/stefano-de-angelis/profil/spieler/21970
Cagliari Calcio,Paolo Mancini,30,Italy,Goalkeeper,GK,-,Robur Siena,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/paolo-mancini/profil/spieler/88174
Cagliari Calcio,Mattia Mastrolilli,23,Italy,Centre-Forward,CF,-,Vis Pesaro 1898,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/mattia-mastrolilli/profil/spieler/195324
Cagliari Calcio,Edwin Ouon,20,Rwanda,Centre-Back,CB,-,AS Red Star 93,France,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/edwin-ouon/profil/spieler/13905
Cagliari Calcio,Enea Dionisio,23,Italy,defence,defence,-,FC Puteolana 1902,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/enea-dionisio/profil/spieler/297500
Cagliari Calcio,Gianluca Picciau,21,Italy,defence,defence,-,,Unknown,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/gianluca-picciau/profil/spieler/444842
Cagliari Calcio,Mauro Esposito,22,Italy,Right Winger,RW,-,Udinese Calcio,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/mauro-esposito/profil/spieler/20735
Ancona Calcio,Drazen Bolic,29,Serbia,Centre-Back,CB,-,US Salernitana,Italy,£657Th.,In,2001,s,serie-b,https://www.transfermarkt.co.uk/drazen-bolic/profil/spieler/6810
Ancona Calcio,Giuseppe Vives,20,Italy,Defensive Midfield,DM,-,AC Juve Stabia,Italy,£372Th.,In,2001,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-vives/profil/spieler/42345
Ancona Calcio,Daniele Quadrini,20,Italy,Right Winger,RW,-,ASD Sora Calcio 1907,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/daniele-quadrini/profil/spieler/40111
Ancona Calcio,Alessandro Ambrosi,30,Italy,Centre-Forward,CF,-,FC Crotone,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ambrosi/profil/spieler/287477
Ancona Calcio,Andrea Staffolani,18,Italy,Centre-Forward,CF,-,AC Parma,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/andrea-staffolani/profil/spieler/82742
Ancona Calcio,Stefano Bellè,25,Italy,Left Winger,LW,-,AC Venezia 1907,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/stefano-belle/profil/spieler/22266
Ancona Calcio,Massimiliano Giacobbo,27,Italy,Central Midfield,CM,-,Delfino Pescara 1936,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-giacobbo/profil/spieler/16850
Ancona Calcio,Gaetano Iossa,21,Italy,defence,defence,-,AS Real Paganese,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/gaetano-iossa/profil/spieler/296961
Ancona Calcio,Anes Cardaklija,19,Bosnia-Herzegovina,attack,attack,-,FK Sarajevo,Bosnia-Herzegovina,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/anes-cardaklija/profil/spieler/38834
Ancona Calcio,Vincenzo Varriale,18,Italy,Centre-Forward,CF,-,US Battipagliese,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-varriale/profil/spieler/147372
Ancona Calcio,Domenico Giugliano,28,Italy,midfield,midfield,-,Taranto FC 1927,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/domenico-giugliano/profil/spieler/482739
Ancona Calcio,Gianluca Esposito,24,Italy,defence,defence,-,Cavese 1919,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/gianluca-esposito/profil/spieler/483219
Ancona Calcio,Giovanni Pompei,20,Italy,Second Striker,SS,-,Ascoli Calcio 1898,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/giovanni-pompei/profil/spieler/296964
Ancona Calcio,Gabriele Baraldi,32,Italy,defence,defence,-,AC Pisa 1909,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/gabriele-baraldi/profil/spieler/228868
Ancona Calcio,Raffaele Costantino,25,Italy,attack,attack,-,US Avellino,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/raffaele-costantino/profil/spieler/226063
Ancona Calcio,Tiziano De Patre,32,Italy,Left Midfield,LM,-,Delfino Pescara 1936,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/tiziano-de-patre/profil/spieler/222994
Ancona Calcio,Riccardo Bettini,25,Italy,Centre-Back,CB,-,Alzano Virescit,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/riccardo-bettini/profil/spieler/139310
Ancona Calcio,Umberto Del Core,21,Italy,Centre-Forward,CF,-,Atletico Tricase,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/umberto-del-core/profil/spieler/23195
Ancona Calcio,Pier Graziano Gori,21,Italy,Goalkeeper,GK,-,Taranto FC 1927,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/pier-graziano-gori/profil/spieler/85270
Ancona Calcio,Giuseppe Vives,21,Italy,Defensive Midfield,DM,-,ACD Nardò,Italy,"End of loanJun 30, 2002",In,2001,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-vives/profil/spieler/42345
Ancona Calcio,Patrick Kalambay,17,Italy,Right Midfield,RM,-,Ancona Youth,Italy,-,In,2001,s,serie-b,https://www.transfermarkt.co.uk/patrick-kalambay/profil/spieler/45113
Ancona Calcio,Marco Strappini,20,Italy,Central Midfield,CM,-,Taranto FC 1927,Italy,"End of loanOct 1, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/marco-strappini/profil/spieler/309195
Ancona Calcio,Fabio Gentili,23,Italy,attack,attack,-,AS Gualdo Calcio,Italy,"End of loanJun 30, 2001",In,2001,s,serie-b,https://www.transfermarkt.co.uk/fabio-gentili/profil/spieler/301200
Robur Siena,Luigi Martinelli,30,Italy,Right-Back,RB,-,Chievo Verona,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/luigi-martinelli/profil/spieler/22319
Robur Siena,Fabrizio Caracciolo,27,Italy,Defensive Midfield,DM,-,Delfino Pescara 1936,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-caracciolo/profil/spieler/30625
Robur Siena,Davide Mandelli,24,Italy,Centre-Back,CB,-,Torino Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/davide-mandelli/profil/spieler/21689
Robur Siena,Francesco Rossi,23,Italy,Goalkeeper,GK,-,US Città di Fasano,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/francesco-rossi/profil/spieler/56927
Robur Siena,Riccardo Zampagna,26,Italy,Centre-Forward,CF,-,Cosenza Calcio 1914,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/riccardo-zampagna/profil/spieler/20895
Robur Siena,Christian Lantignotti,31,Italy,Attacking Midfield,AM,-,Calcio Monza,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/christian-lantignotti/profil/spieler/214768
Robur Siena,Federico Balzaretti,19,Italy,Left-Back,LB,-,Torino Calcio,Italy,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/federico-balzaretti/profil/spieler/21876
Robur Siena,Maurizio Rossi,31,Italy,midfield,midfield,-,Vicenza Calcio,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/maurizio-rossi/profil/spieler/21852
Robur Siena,Osuman Abdallah,18,Ghana,midfield,midfield,-,Genoa CFC,Italy,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/osuman-abdallah/profil/spieler/496805
Robur Siena,Levan Melkadze,21,Georgia,Centre-Forward,CF,-,WIT Georgia Tbilisi,Georgia,?,In,2001,s,serie-b,https://www.transfermarkt.co.uk/levan-melkadze/profil/spieler/25765
Robur Siena,Vitali Rogozhkin,25,Belarus,Left-Back,LB,-,BATE Borisov,Belarus,loan transfer,In,2001,s,serie-b,https://www.transfermarkt.co.uk/vitali-rogozhkin/profil/spieler/140766
