Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Chievo Verona,Matteo Cotali,22,Italy,Left-Back,LB,£135Th.,Cagliari Calcio,Italy,£720Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/matteo-cotali/profil/spieler/382567
Chievo Verona,Maxime Leverbe,22,France,Centre-Back,CB,£90Th.,UC Sampdoria,Italy,£540Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/maxime-leverbe/profil/spieler/451310
Chievo Verona,Davide Brivio,31,Italy,Left-Back,LB,£270Th.,FC Chiasso,Switzerland,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/davide-brivio/profil/spieler/38824
Chievo Verona,Michele Nardi,33,Italy,Goalkeeper,GK,£225Th.,Parma Calcio 1913,Italy,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/michele-nardi/profil/spieler/306609
Chievo Verona,Joseph Colley,20,Sweden,Centre-Back,CB,£90Th.,Chelsea FC U23,England,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/joseph-colley/profil/spieler/303455
Chievo Verona,Damir Ceter,21,Colombia,Centre-Forward,CF,£540Th.,Cagliari Calcio,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/damir-ceter/profil/spieler/460898
Chievo Verona,Salvatore Esposito,18,Italy,Defensive Midfield,DM,£270Th.,SPAL,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/salvatore-esposito/profil/spieler/390160
Chievo Verona,Marin Cavar,20,Switzerland,Centre-Back,CB,£180Th.,FC Winterthur,Switzerland,?,In,2019,s,serie-b,https://www.transfermarkt.co.uk/marin-cavar/profil/spieler/529612
Chievo Verona,Lorenzo Dickmann,22,Italy,Right Midfield,RM,£1.44m,SPAL,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-dickmann/profil/spieler/283060
Chievo Verona,Sauli Väisänen,25,Finland,Centre-Back,CB,£540Th.,SPAL,Italy,?,In,2019,s,serie-b,https://www.transfermarkt.co.uk/sauli-vaisanen/profil/spieler/261095
Chievo Verona,Jacopo Segre,22,Italy,Central Midfield,CM,£450Th.,Torino FC,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/jacopo-segre/profil/spieler/373899
Chievo Verona,András Schäfer,20,Hungary,Central Midfield,CM,£360Th.,Genoa CFC,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/andras-schafer/profil/spieler/454863
Chievo Verona,Nicolas Frey,35,France,Right-Back,RB,£90Th.,,Without Club,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/nicolas-frey/profil/spieler/38591
Chievo Verona,Pedro Farrim,19,Portugal,Centre-Back,CB,£45Th.,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/pedro-farrim/profil/spieler/636774
Chievo Verona,Pietro Rovaglia,18,Italy,Centre-Forward,CF,-,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/pietro-rovaglia/profil/spieler/421417
Chievo Verona,Nuno Pina Nunes,20,Portugal,Defensive Midfield,DM,£135Th.,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/nuno-pina-nunes/profil/spieler/538633
Chievo Verona,Ibrahim Karamoko,17,France,Central Midfield,CM,-,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/ibrahim-karamoko/profil/spieler/538072
Chievo Verona,Elia Caprile,17,Italy,Goalkeeper,GK,-,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/elia-caprile/profil/spieler/421873
Chievo Verona,Daniel Pavlev,18,Slovenia,Right-Back,RB,£90Th.,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/daniel-pavlev/profil/spieler/437334
Chievo Verona,Massimo Bertagnoli,20,Italy,Central Midfield,CM,£180Th.,Chievo Primavera,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/massimo-bertagnoli/profil/spieler/394352
Chievo Verona,Matteo Solini,26,Italy,Centre-Back,CB,£135Th.,Robur Siena,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/matteo-solini/profil/spieler/136135
Chievo Verona,Lorenzo Sarini,20,Italy,Goalkeeper,GK,£45Th.,RC Cesena,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-sarini/profil/spieler/394849
Chievo Verona,Michael Fabbro,23,Italy,Centre-Forward,CF,£270Th.,Robur Siena,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/michael-fabbro/profil/spieler/253855
Chievo Verona,Giovanni Nuti,20,Italy,Centre-Back,CB,£23Th.,AS Gubbio 1910,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giovanni-nuti/profil/spieler/321686
Chievo Verona,Kevin Yamga,22,France,Left Winger,LW,£360Th.,LB Châteauroux,France,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/kevin-yamga/profil/spieler/290768
Chievo Verona,Ali Sowe,24,The Gambia,Centre-Forward,CF,£1.08m,CSKA-Sofia,Bulgaria,"End of loanJan 29, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/ali-sowe/profil/spieler/229817
Chievo Verona,Davide Savi,23,Italy,Centre-Back,CB,£23Th.,Mosta FC,Malta,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/davide-savi/profil/spieler/287726
Chievo Verona,Victor da Silva,24,Brazil,Attacking Midfield,AM,£68Th.,Alma Juventus Fano 1906,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/victor-da-silva/profil/spieler/190206
Chievo Verona,Michele Rigione,28,Italy,Centre-Back,CB,£135Th.,Novara Calcio 1908,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/michele-rigione/profil/spieler/88705
Chievo Verona,Malick Mbaye,23,Senegal,Central Midfield,CM,£405Th.,US Cremonese,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/malick-mbaye/profil/spieler/290754
Chievo Verona,Fabrizio Cacciatore,32,Italy,Right-Back,RB,£720Th.,Cagliari Calcio,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-cacciatore/profil/spieler/85605
Chievo Verona,Alejandro Rodríguez,27,Spain,Centre-Forward,CF,£360Th.,Brescia Calcio,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/alejandro-rodriguez/profil/spieler/169533
Chievo Verona,Joel Obi,28,Nigeria,Central Midfield,CM,£1.80m,Alanyaspor,Turkey,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/joel-obi/profil/spieler/45581
Chievo Verona,Andrea Isufaj,19,Italy,Centre-Forward,CF,£180Th.,AS Lucchese Libertas,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/andrea-isufaj/profil/spieler/463356
Chievo Verona,Martin Valjent,23,Slovakia,Centre-Back,CB,£1.35m,RCD Mallorca,Spain,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/martin-valjent/profil/spieler/277384
Chievo Verona,Cesare Pogliano,21,Italy,Centre-Back,CB,£45Th.,Urbs Reggina 1914 ,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/cesare-pogliano/profil/spieler/349905
Chievo Verona,Alessandro Confente,21,Italy,Goalkeeper,GK,£113Th.,Urbs Reggina 1914 ,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/alessandro-confente/profil/spieler/393797
Chievo Verona,Edoardo Sbampato,21,Italy,Centre-Back,CB,£90Th.,US Alessandria Calcio 1912,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/edoardo-sbampato/profil/spieler/375320
Chievo Verona,Ansoumana Sané,23,Senegal,Left-Back,LB,£180Th.,Aurora Pro Patria,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/ansoumana-sane/profil/spieler/290739
Chievo Verona,Michele Troiani,22,Italy,Right-Back,RB,£203Th.,Piacenza Calcio 1919,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/michele-troiani/profil/spieler/288000
Chievo Verona,Davide Mansi,23,Italy,Centre-Back,CB,£68Th.,Qormi FC,Malta,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/davide-mansi/profil/spieler/283067
Chievo Verona,Ngissah Bismark,21,Ghana,Centre-Forward,CF,£180Th.,AS Viterbese Castrense,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/ngissah-bismark/profil/spieler/340639
Chievo Verona,Damir Bartulovic,23,Slovenia,Centre-Forward,CF,£45Th.,Albissola 2010,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/damir-bartulovic/profil/spieler/245015
Chievo Verona,Yusupha Bobb,23,The Gambia,Central Midfield,CM,£225Th.,AC Cuneo 1905,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/yusupha-bobb/profil/spieler/273776
Chievo Verona,Giovanni Di Noia,24,Italy,Central Midfield,CM,£450Th.,Carpi FC 1909,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giovanni-di-noia/profil/spieler/163264
Chievo Verona,Filippo Pavoni,19,Italy,Goalkeeper,GK,£23Th.,Fermana FC,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/filippo-pavoni/profil/spieler/394348
Chievo Verona,Luca Garritano,25,Italy,Attacking Midfield,AM,£630Th.,Cosenza Calcio,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/luca-garritano/profil/spieler/205677
Chievo Verona,Andrea Magrini,21,Italy,Right-Back,RB,£180Th.,US Città di Pontedera,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/andrea-magrini/profil/spieler/323426
AS Cittadella,Alessio Vita,26,Italy,Central Midfield,CM,£360Th.,Feralpisalò,Italy,£450Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/alessio-vita/profil/spieler/163606
AS Cittadella,Christian D'Urso,22,Italy,Central Midfield,CM,£405Th.,AS Roma,Italy,£450Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/christian-durso/profil/spieler/340444
AS Cittadella,Michael De Marchi,24,Italy,Centre-Forward,CF,£225Th.,Imolese Calcio 1919,Italy,£360Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/michael-de-marchi/profil/spieler/445884
AS Cittadella,Mario Gargiulo,23,Italy,Central Midfield,CM,£180Th.,Imolese Calcio 1919,Italy,£90Th.,In,2019,s,serie-b,https://www.transfermarkt.co.uk/mario-gargiulo/profil/spieler/242469
AS Cittadella,Marco Rosafio,25,Italy,Right Winger,RW,£225Th.,Cavese 1919,Italy,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/marco-rosafio/profil/spieler/199722
AS Cittadella,Christian Ventola,22,Italy,Right-Back,RB,£270Th.,Delfino Pescara 1936,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/christian-ventola/profil/spieler/336925
AS Cittadella,Christian Mora,21,Italy,Right-Back,RB,£203Th.,Atalanta BC,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/christian-mora/profil/spieler/301239
AS Cittadella,Zan Celar,20,Slovenia,Centre-Forward,CF,£720Th.,Roma Primavera,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/zan-celar/profil/spieler/340427
AS Cittadella,Giacomo Vrioni,20,Albania,Centre-Forward,CF,£450Th.,UC Sampdoria,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/giacomo-vrioni/profil/spieler/363178
AS Cittadella,Nicola Pavan,26,Italy,Defensive Midfield,DM,£225Th.,AC Renate,Italy,?,In,2019,s,serie-b,https://www.transfermarkt.co.uk/nicola-pavan/profil/spieler/167480
AS Cittadella,Romano Perticone,33,Italy,Centre-Back,CB,£180Th.,US Salernitana 1919,Italy,?,In,2019,s,serie-b,https://www.transfermarkt.co.uk/romano-perticone/profil/spieler/44294
AS Cittadella,Gabriele Plechero,16,Italy,Goalkeeper,GK,-,Cittadella Under 17,Italy,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/gabriele-plechero/profil/spieler/555189
AS Cittadella,Davide Luppi,29,Italy,Centre-Forward,CF,£383Th.,,Without Club,-,In,2019,s,serie-b,https://www.transfermarkt.co.uk/davide-luppi/profil/spieler/88764
AS Cittadella,Marco Varnier,21,Italy,Centre-Back,CB,£2.25m,Atalanta BC,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/marco-varnier/profil/spieler/362981
AS Cittadella,Giulio Fasolo,20,Italy,Centre-Forward,CF,£68Th.,Virtusvecomp Verona,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giulio-fasolo/profil/spieler/369715
AS Cittadella,Giacomo Caccin,22,Italy,Right Midfield,RM,£68Th.,AC Renate,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giacomo-caccin/profil/spieler/339968
AS Cittadella,Giancarlo Malcore,25,Italy,Centre-Forward,CF,£225Th.,Fermana FC,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giancarlo-malcore/profil/spieler/199717
AS Cittadella,Gabriele Dalla Bernardina,20,Italy,Centre-Back,CB,£45Th.,Olbia Calcio 1905,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/gabriele-dalla-bernardina/profil/spieler/392634
AS Cittadella,Alberto Rosteghin,19,Italy,Goalkeeper,GK,£23Th.,AC Mestre,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/alberto-rosteghin/profil/spieler/459121
AS Cittadella,Giulio Bizzotto,22,Italy,Second Striker,SS,£68Th.,ASD Cartigliano,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/giulio-bizzotto/profil/spieler/315500
AS Cittadella,Alberto Corasaniti,20,Italy,Goalkeeper,GK,£90Th.,Union Feltre,Italy,"End of loanJun 30, 2019",In,2019,s,serie-b,https://www.transfermarkt.co.uk/alberto-corasaniti/profil/spieler/450916
Cosenza Calcio,Riccardo Moreo,23,Italy,Centre-Forward,CF,£113Th.,AC Prato,Italy,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/riccardo-moreo/profil/spieler/305409
Cosenza Calcio,Daniele Sciaudone,30,Italy,Central Midfield,CM,£450Th.,Novara Calcio 1908,Italy,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/daniele-sciaudone/profil/spieler/102368
Cosenza Calcio,Jaime Báez,24,Uruguay,Left Winger,LW,£810Th.,ACF Fiorentina,Italy,free transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/jaime-baez/profil/spieler/238654
Cosenza Calcio,Jérémie Broh,22,Italy,Central Midfield,CM,£630Th.,US Sassuolo,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/jeremie-broh/profil/spieler/340075
Cosenza Calcio,Salvatore Monaco,26,Italy,Centre-Back,CB,£315Th.,AC Perugia Calcio,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/salvatore-monaco/profil/spieler/252746
Cosenza Calcio,Franck Kanouté,20,Senegal,Central Midfield,CM,£540Th.,Delfino Pescara 1936,Italy,loan transfer,In,2019,s,serie-b,https://www.transfermarkt.co.uk/franck-kanoute/profil/spieler/478198
Cosenza Calcio,Raffaele Schiavi,33,Italy,Centre-Back,CB,£135Th.,US Salernitana 1919,Italy,?,In,2019,s,serie-b,https://www.transfermarkt.co.uk/raffaele-schiavi/profil/spieler/28857
