Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Brescia Calcio,Denis Maccan,24,Italy,Centre-Forward,CF,£45Th.,AC Lumezzane,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/denis-maccan/profil/spieler/23256
AC Mantova 1911,Riccardo Fissore,28,Italy,Centre-Back,CB,£315Th.,Vicenza Calcio,Italy,£450Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-fissore/profil/spieler/22209
AC Mantova 1911,Simone Salviato,20,Italy,Right-Back,RB,-,Rovigo Calcio,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simone-salviato/profil/spieler/88961
AC Mantova 1911,Dario Venitucci,21,Italy,Attacking Midfield,AM,£90Th.,Juventus FC,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/dario-venitucci/profil/spieler/57558
AC Mantova 1911,Tomas Locatelli,32,Italy,Attacking Midfield,AM,£1.26m,Robur Siena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/tomas-locatelli/profil/spieler/5996
AC Mantova 1911,Christian Jidayi,21,Italy,Right-Back,RB,£45Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/christian-jidayi/profil/spieler/42768
AC Mantova 1911,Mattia Marchesetti,24,Italy,Left Winger,LW,£585Th.,Vicenza Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mattia-marchesetti/profil/spieler/21691
AC Mantova 1911,Jaroslav Sedivec,27,Czech Republic,Left Winger,LW,£450Th.,US Triestina,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/jaroslav-sedivec/profil/spieler/22091
AC Mantova 1911,André Cuneaz,21,Italy,Right Midfield,RM,-,US Pistoiese 1921,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/andre-cuneaz/profil/spieler/78336
AC Mantova 1911,Alain Mendy,18,Senegal,Central Midfield,CM,-,Mantova Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alain-mendy/profil/spieler/109060
AC Mantova 1911,Stefano Mondini,21,Italy,Central Midfield,CM,-,Sangiovannese 1927,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/stefano-mondini/profil/spieler/34914
AC Mantova 1911,Cristian Altinier,25,Italy,Centre-Forward,CF,£180Th.,Hellas Verona,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/cristian-altinier/profil/spieler/34907
AC Mantova 1911,Federico Rizzi,27,Italy,Left-Back,LB,£225Th.,US Triestina,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/federico-rizzi/profil/spieler/41632
UC AlbinoLeffe,Francesco Luoni,20,Italy,Centre-Back,CB,-,Varese 1910,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-luoni/profil/spieler/84844
UC AlbinoLeffe,Denilson Gabionetta,22,Brazil,Right Winger,RW,-,Social Esportiva Vitória (SP),Brazil,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/denilson-gabionetta/profil/spieler/71744
UC AlbinoLeffe,Simon Laner,24,Italy,Central Midfield,CM,-,AC Pro Sesto,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simon-laner/profil/spieler/44336
UC AlbinoLeffe,Francesco Renzetti,20,Italy,Left-Back,LB,-,Genoa CFC,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-renzetti/profil/spieler/84845
UC AlbinoLeffe,Marco Sau,20,Italy,Centre-Forward,CF,£45Th.,Cagliari Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-sau/profil/spieler/55801
UC AlbinoLeffe,Antonio Narciso,27,Italy,Goalkeeper,GK,£135Th.,Modena FC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/antonio-narciso/profil/spieler/38599
UC AlbinoLeffe,Paolo Maino,19,Italy,Centre-Back,CB,-,AlbinoLeffe Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/paolo-maino/profil/spieler/87085
UC AlbinoLeffe,Omar Torri,27,Italy,Centre-Forward,CF,£45Th.,AC Monza Brianza,Italy,"End of loanJun 30, 2009",In,2008,s,serie-b,https://www.transfermarkt.co.uk/omar-torri/profil/spieler/59658
UC AlbinoLeffe,Enrico Geroni,19,Italy,Central Midfield,CM,-,AlbinoLeffe Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/enrico-geroni/profil/spieler/87076
UC AlbinoLeffe,Alessandro Salvi,20,Italy,Right-Back,RB,-,AlbinoLeffe Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-salvi/profil/spieler/150462
UC AlbinoLeffe,Luciano Gualdi,19,Italy,Central Midfield,CM,-,AlbinoLeffe Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/luciano-gualdi/profil/spieler/150442
UC AlbinoLeffe,Davide Caremi,24,Italy,Central Midfield,CM,£45Th.,AC Ancona,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/davide-caremi/profil/spieler/28831
UC AlbinoLeffe,Massimiliano Pesenti,21,Italy,Centre-Forward,CF,-,FC Canavese,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-pesenti/profil/spieler/101919
UC AlbinoLeffe,Daniel Bombardieri,23,Italy,Left-Back,LB,£45Th.,US Pergocrema 1932,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniel-bombardieri/profil/spieler/59653
UC AlbinoLeffe,Riccardo Colombo,25,Italy,Right-Back,RB,£180Th.,Udinese Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-colombo/profil/spieler/22237
UC AlbinoLeffe,Andrea Offredi,20,Italy,Goalkeeper,GK,£45Th.,AC Merate,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-offredi/profil/spieler/61255
UC AlbinoLeffe,Omar Torri,26,Italy,Centre-Forward,CF,£45Th.,FC Pavia 1911,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/omar-torri/profil/spieler/59658
Vicenza Calcio,Cristian Cicioni,27,Italy,Goalkeeper,GK,-,Valenzana Mado SSD,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/cristian-cicioni/profil/spieler/113046
Vicenza Calcio,Davis Curiale,20,Italy,Centre-Forward,CF,-,US Palermo,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/davis-curiale/profil/spieler/84741
Vicenza Calcio,Marco Zanchi,31,Italy,Centre-Back,CB,£540Th.,AC Rinascita Messina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-zanchi/profil/spieler/5991
Vicenza Calcio,Nicolas Giani,22,Italy,Centre-Back,CB,-,Pro Patria Gallaratese GB,Italy,£450,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicolas-giani/profil/spieler/84742
Vicenza Calcio,Stefano Pietribiasi,23,Italy,Centre-Forward,CF,-,US Pro Vercelli,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/stefano-pietribiasi/profil/spieler/99543
Vicenza Calcio,Stefano Botta,21,Italy,Central Midfield,CM,£360Th.,Genoa CFC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/stefano-botta/profil/spieler/20188
Vicenza Calcio,Alberto Frison,20,Italy,Goalkeeper,GK,-,Treviso FBC 1993,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alberto-frison/profil/spieler/44832
Vicenza Calcio,Massimo Volta,21,Italy,Centre-Back,CB,£45Th.,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimo-volta/profil/spieler/54921
Vicenza Calcio,Massimo Margiotta,31,Venezuela,Second Striker,SS,£180Th.,Frosinone Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimo-margiotta/profil/spieler/22201
Vicenza Calcio,Davide Bottone,22,Italy,Central Midfield,CM,£360Th.,Torino FC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/davide-bottone/profil/spieler/54999
Vicenza Calcio,Sasa Bjelanovic,29,Croatia,Centre-Forward,CF,£1.80m,Torino FC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/sasa-bjelanovic/profil/spieler/22187
Vicenza Calcio,Oussama Essabr,19,Morocco,Centre-Forward,CF,-,Juventus FC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/oussama-essabr/profil/spieler/50198
Vicenza Calcio,Ivan Fatic,19,Montenegro,Centre-Back,CB,£45Th.,FC Internazionale,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivan-fatic/profil/spieler/68078
Vicenza Calcio,Valerio Di Cesare,25,Italy,Centre-Back,CB,£360Th.,AC Mantova 1911,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/valerio-di-cesare/profil/spieler/3159
Vicenza Calcio,Simone Calori,27,Italy,Centre-Back,CB,£90Th.,AC Mantova 1911,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simone-calori/profil/spieler/57365
Vicenza Calcio,Mattia Minesso,18,Italy,Attacking Midfield,AM,-,Vicenza Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mattia-minesso/profil/spieler/74642
Vicenza Calcio,Nicolás Gorobsov,18,Argentina,Central Midfield,CM,-,Vicenza Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicolas-gorobsov/profil/spieler/75611
Vicenza Calcio,Riccardo Fissore,28,Italy,Centre-Back,CB,£315Th.,Atalanta BC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-fissore/profil/spieler/22209
Vicenza Calcio,Matteo Serafini,30,Italy,Centre-Forward,CF,£450Th.,Piacenza FC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-serafini/profil/spieler/21698
Vicenza Calcio,Valerio Foglio,23,Italy,Left-Back,LB,£360Th.,Legnano AC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/valerio-foglio/profil/spieler/22196
Vicenza Calcio,Alessandro Sgrigna,28,Italy,Second Striker,SS,£540Th.,US Triestina,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-sgrigna/profil/spieler/38642
Vicenza Calcio,David Giubilato,31,Italy,Centre-Back,CB,£270Th.,Bologna FC 1909,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/david-giubilato/profil/spieler/21832
Vicenza Calcio,Nicola Dal Bosco,21,Italy,Centre-Forward,CF,-,AC Mezzocorona,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicola-dal-bosco/profil/spieler/61772
Vicenza Calcio,Nicola Spironelli,20,Italy,Goalkeeper,GK,-,Calcio Castel San Pietro Terme,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicola-spironelli/profil/spieler/146945
Frosinone Calcio,Angelo Antonazzo,26,Italy,Right-Back,RB,£180Th.,Modena FC,Italy,£90Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/angelo-antonazzo/profil/spieler/38577
Frosinone Calcio,Dieter Elsneg,18,Austria,Attacking Midfield,AM,-,Grazer AK,Austria,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/dieter-elsneg/profil/spieler/35390
Frosinone Calcio,Robert Gucher,17,Austria,Defensive Midfield,DM,-,Grazer AK,Austria,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/robert-gucher/profil/spieler/52188
Frosinone Calcio,Nicola Ascoli,28,Italy,Left-Back,LB,£90Th.,FC Empoli,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicola-ascoli/profil/spieler/24290
Frosinone Calcio,Vincenzo Santoruvo,30,Italy,Centre-Forward,CF,£450Th.,AS Bari,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-santoruvo/profil/spieler/28847
Frosinone Calcio,Gianluca Nocentini,30,Italy,Centre-Back,CB,-,AS Lucchese Libertas,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/gianluca-nocentini/profil/spieler/85490
Frosinone Calcio,Nicholas Guidi,24,Italy,Centre-Back,CB,-,AS Lucchese Libertas,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicholas-guidi/profil/spieler/85480
Frosinone Calcio,Nunzio Di Roberto,22,Italy,Right Winger,RW,-,US Foggia,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nunzio-di-roberto/profil/spieler/86074
Frosinone Calcio,Diogo Tavares,21,Portugal,Centre-Forward,CF,£225Th.,Genoa CFC,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/diogo-tavares/profil/spieler/35358
Frosinone Calcio,Carmine Coppola,29,Italy,Central Midfield,CM,£720Th.,AC Rinascita Messina,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/carmine-coppola/profil/spieler/19203
Frosinone Calcio,David Giubilato,31,Italy,Centre-Back,CB,£270Th.,Vicenza Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/david-giubilato/profil/spieler/21832
Frosinone Calcio,Loris Lorini,20,Italy,midfield,midfield,-,Frosinone Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/loris-lorini/profil/spieler/55789
Frosinone Calcio,Zlatko Dedic,23,Slovenia,Centre-Forward,CF,£360Th.,Piacenza FC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/zlatko-dedic/profil/spieler/28835
Treviso FBC 1993,Daniele Pedrelli,20,Italy,Left-Back,LB,-,Inter Milan Primavera,Italy,£248Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-pedrelli/profil/spieler/82838
Treviso FBC 1993,Simone Palermo,20,Italy,Central Midfield,CM,£45Th.,AS Roma,Italy,£180Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simone-palermo/profil/spieler/55794
Treviso FBC 1993,Vanderson,23,Brazil,Left-Back,LB,£270Th.,ASD Gioventù Martina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/vanderson/profil/spieler/56761
Treviso FBC 1993,Luca Mezzano,30,Italy,Centre-Back,CB,£450Th.,US Triestina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-mezzano/profil/spieler/21888
Treviso FBC 1993,Alessandro Moro,23,Italy,Defensive Midfield,DM,£180Th.,US Grosseto FC,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-moro/profil/spieler/39849
Treviso FBC 1993,Marco Zaninelli,31,Italy,Centre-Back,CB,£180Th.,ASD Spezia Calcio 2008,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-zaninelli/profil/spieler/28875
Treviso FBC 1993,Wilker,21,Brazil,attack,attack,£68Th.,SS Virtus Lanciano,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/wilker/profil/spieler/40001
Treviso FBC 1993,Riccardo Pezzato,22,Italy,Goalkeeper,GK,-,Calcio Montebelluna 1909,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-pezzato/profil/spieler/265453
Treviso FBC 1993,Matteo Guardalben,34,Italy,Goalkeeper,GK,£225Th.,Vicenza Calcio,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-guardalben/profil/spieler/21789
Treviso FBC 1993,Roberto D'Aversa,33,Italy,Central Midfield,CM,£360Th.,AC Rinascita Messina,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/roberto-daversa/profil/spieler/21685
Treviso FBC 1993,Alexander Söderlund,20,Norway,Centre-Forward,CF,-,SS Virtus Lanciano,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alexander-soderlund/profil/spieler/87479
Treviso FBC 1993,Gianluca Litteri,20,Italy,Centre-Forward,CF,-,Inter Milan Primavera,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/gianluca-litteri/profil/spieler/84380
Treviso FBC 1993,Salvatore Foti,19,Italy,Centre-Forward,CF,£360Th.,Udinese Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/salvatore-foti/profil/spieler/38559
Treviso FBC 1993,Simone Missiroli,22,Italy,Defensive Midfield,DM,£1.26m,Reggina Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simone-missiroli/profil/spieler/35747
Treviso FBC 1993,Gianmarco Zigoni,17,Italy,Centre-Forward,CF,-,Treviso Juniores,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/gianmarco-zigoni/profil/spieler/100176
Treviso FBC 1993,Vicente,19,Brazil,Defensive Midfield,DM,-,Treviso Juniores,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/vicente/profil/spieler/102471
Treviso FBC 1993,Giovanni Martina,21,Italy,Right-Back,RB,£45Th.,AS Pizzighettone,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/giovanni-martina/profil/spieler/44833
Treviso FBC 1993,Massimo Coda,19,Italy,Centre-Forward,CF,£45Th.,FC Crotone,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimo-coda/profil/spieler/33763
Treviso FBC 1993,Damien Florian,21,Italy,Centre-Forward,CF,-,AC Montichiari,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/damien-florian/profil/spieler/23355
Treviso FBC 1993,Ivano Trotta,30,Italy,Right Midfield,RM,£360Th.,Ravenna Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivano-trotta/profil/spieler/30665
Treviso FBC 1993,Alberto Frison,20,Italy,Goalkeeper,GK,-,ASD Manfredonia Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/alberto-frison/profil/spieler/44832
Treviso FBC 1993,Gabriele Fabris,20,Italy,Centre-Back,CB,-,Rovigo Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/gabriele-fabris/profil/spieler/44831
Treviso FBC 1993,Marco Martin,20,Italy,Left-Back,LB,-,AS Viterbese Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-martin/profil/spieler/82835
Treviso FBC 1993,Riccardo Musetti,25,Italy,Centre-Forward,CF,-,AC Pro Sesto,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-musetti/profil/spieler/82837
Treviso FBC 1993,Divine Fonjock,21,Cameroon,Defensive Midfield,DM,-,SPAL 1907,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/divine-fonjock/profil/spieler/23356
Treviso FBC 1993,Dino Fava,31,Italy,Centre-Forward,CF,£810Th.,Bologna FC 1909,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/dino-fava/profil/spieler/15418
Treviso FBC 1993,Stefano Dall'Acqua,26,Italy,Centre-Forward,CF,-,US Grosseto FC,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/stefano-dallacqua/profil/spieler/23352
Treviso FBC 1993,Alessio Sestu,24,Italy,Right Winger,RW,£225Th.,US Avellino,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessio-sestu/profil/spieler/23367
AS Bari,Salvatore Masiello,26,Italy,Left-Back,LB,£1.22m,Udinese Calcio,Italy,£900Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/salvatore-masiello/profil/spieler/21769
AS Bari,Barreto,22,Brazil,Second Striker,SS,£3.60m,Udinese Calcio,Italy,Loan fee:£900Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/barreto/profil/spieler/23345
AS Bari,Rey Volpato,21,Italy,Centre-Forward,CF,£450Th.,Juventus FC,Italy,£900Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/rey-volpato/profil/spieler/35847
AS Bari,Emanuel Rivas,25,Argentina,Left Winger,LW,£1.08m,AC Arezzo,Italy,£450Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/emanuel-rivas/profil/spieler/30891
AS Bari,Felipe Sodinha,20,Brazil,Second Striker,SS,-,Udinese Calcio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/felipe-sodinha/profil/spieler/84770
AS Bari,Mijat Maric,24,Switzerland,Centre-Back,CB,£270Th.,FC St. Gallen 1879,Switzerland,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mijat-maric/profil/spieler/6666
AS Bari,Daniele De Vezze,28,Italy,Central Midfield,CM,£1.80m,AS Livorno,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-de-vezze/profil/spieler/21147
AS Bari,Mauro Boerchio,18,Italy,Goalkeeper,GK,-,AC Renate,Italy,£21Th.,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mauro-boerchio/profil/spieler/104128
AS Bari,Francesco Caputo,20,Italy,Centre-Forward,CF,-,Noicattaro Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/francesco-caputo/profil/spieler/84765
AS Bari,Simone Bonomi,28,Italy,Left-Back,LB,£180Th.,FC Crotone,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/simone-bonomi/profil/spieler/15334
AS Bari,Matteo Lanzoni,20,Italy,Centre-Back,CB,-,UC Sampdoria,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/matteo-lanzoni/profil/spieler/61785
AS Bari,Luca Siligardi,20,Italy,Right Winger,RW,-,FC Internazionale,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-siligardi/profil/spieler/86079
AS Bari,Corrado Colombo,28,Italy,Centre-Forward,CF,£360Th.,AC Pisa 1909,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/corrado-colombo/profil/spieler/21231
AS Bari,Andrea Ranocchia,20,Italy,Centre-Back,CB,£720Th.,Genoa CFC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/andrea-ranocchia/profil/spieler/44327
AS Bari,Claudio De Pascalis,25,Italy,Right Midfield,RM,-,US Città di Fasano,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/claudio-de-pascalis/profil/spieler/85607
AS Bari,Luigi Rana,22,Italy,Centre-Forward,CF,-,Noicattaro Calcio,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/luigi-rana/profil/spieler/137114
AS Bari,Daniele Fiorentino,20,Italy,Defensive Midfield,DM,£45Th.,AS Real Paganese,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-fiorentino/profil/spieler/61538
AS Bari,Alessandro Parisi,31,Italy,Left-Back,LB,£2.57m,AC Rinascita Messina,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/alessandro-parisi/profil/spieler/19132
AS Bari,Nicola Santoni,29,Italy,Goalkeeper,GK,£225Th.,ASD Spezia Calcio 2008,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/nicola-santoni/profil/spieler/17159
AS Bari,Raffaele Bianco,20,Italy,Central Midfield,CM,£90Th.,Juventus FC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/raffaele-bianco/profil/spieler/56693
AS Bari,Riccardo Maniero,20,Italy,Centre-Forward,CF,£270Th.,Juventus Primavera,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
AS Bari,Luca Piano,19,Italy,Attacking Midfield,AM,-,Bari Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/luca-piano/profil/spieler/161071
AS Bari,Daniele Fiorentino,19,Italy,Defensive Midfield,DM,£45Th.,Pro Patria Gallaratese GB,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-fiorentino/profil/spieler/61538
AS Bari,Antonino Bonvissuto,22,Italy,Centre-Forward,CF,-,SS Virtus Lanciano,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/antonino-bonvissuto/profil/spieler/85511
AS Bari,Federico Groppioni,24,Italy,Goalkeeper,GK,-,AS Gubbio 1910,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/federico-groppioni/profil/spieler/102324
AS Bari,Luigi Rana,21,Italy,Centre-Forward,CF,-,ASD Manfredonia Calcio,Italy,"End of loanJun 30, 2008",In,2008,s,serie-b,https://www.transfermarkt.co.uk/luigi-rana/profil/spieler/137114
Modena FC,Antonio Scrò,22,Italy,Left Midfield,LM,-,Scafatese Calcio 1922,Italy,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/antonio-scro/profil/spieler/104715
Modena FC,Pedro Oliveira,26,Portugal,Right Winger,RW,£360Th.,CFR Cluj,Romania,free transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/pedro-oliveira/profil/spieler/24847
Modena FC,Michele Troiano,23,Italy,Defensive Midfield,DM,£540Th.,Chievo Verona,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/michele-troiano/profil/spieler/28849
Modena FC,Daniele Gasparetto,20,Italy,Centre-Back,CB,£45Th.,Atalanta BC,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/daniele-gasparetto/profil/spieler/44628
Modena FC,Massimiliano Marsili,20,Italy,Central Midfield,CM,-,AS Roma,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-marsili/profil/spieler/55791
Modena FC,Paolo Castelli,28,Italy,Goalkeeper,GK,-,AS Lucchese Libertas,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/paolo-castelli/profil/spieler/88575
Modena FC,Ivan Artipoli,22,Italy,Centre-Back,CB,£225Th.,SS Lazio,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/ivan-artipoli/profil/spieler/21682
Modena FC,Mahamet Diagouraga,24,Mali,Centre-Back,CB,-,Chievo Verona,Italy,loan transfer,In,2008,s,serie-b,https://www.transfermarkt.co.uk/mahamet-diagouraga/profil/spieler/78501
Modena FC,Giuseppe Cardone,34,Italy,Right-Back,RB,£180Th.,AC Cesena,Italy,?,In,2008,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-cardone/profil/spieler/16811
Modena FC,Marco Silvestri,17,Italy,Goalkeeper,GK,-,Modena Primavera,Italy,-,In,2008,s,serie-b,https://www.transfermarkt.co.uk/marco-silvestri/profil/spieler/85528
