Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Calcio Padova,Andrea Raimondi,20,Italy,Second Striker,SS,£90Th.,Sangiovannese 1927,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-raimondi/profil/spieler/85017
Calcio Padova,Massimiliano Varricchio,33,Italy,Centre-Forward,CF,£180Th.,US Cremonese,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-varricchio/profil/spieler/23368
Calcio Padova,Timi Lahti,20,Finland,Centre-Back,CB,£68Th.,AC Belluno 1905,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/timi-lahti/profil/spieler/88250
Calcio Padova,Alberto Filippini,23,Italy,Attacking Midfield,AM,£135Th.,Calcio Como,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/alberto-filippini/profil/spieler/85009
Calcio Padova,Giacomo Fantin,21,Italy,Goalkeeper,GK,£23Th.,AC Sambonifacese,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/giacomo-fantin/profil/spieler/150423
Calcio Padova,Ciro Aliberti,21,Italy,Centre-Back,CB,£23Th.,Itala San Marco Gradisca,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/ciro-aliberti/profil/spieler/150421
Calcio Portogruaro-Summaga,Mirko Giacobbe,17,Italy,Attacking Midfield,AM,-,FC Neapolis Mugnano,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mirko-giacobbe/profil/spieler/145303
Calcio Portogruaro-Summaga,Emiliano Tarana,31,Italy,Right Winger,RW,£540Th.,AC Mantova,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emiliano-tarana/profil/spieler/21803
Calcio Portogruaro-Summaga,Filippo Cristante,33,Italy,Centre-Back,CB,£360Th.,SSD US Ancona,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/filippo-cristante/profil/spieler/21784
Calcio Portogruaro-Summaga,Andrea Bavena,20,Italy,Goalkeeper,GK,£45Th.,Inter Milan Primavera,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-bavena/profil/spieler/124554
Calcio Portogruaro-Summaga,Matteo Lanzoni,21,Italy,Centre-Back,CB,£90Th.,UC Sampdoria,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-lanzoni/profil/spieler/61785
Calcio Portogruaro-Summaga,Federico Gerardi,22,Italy,Centre-Forward,CF,£270Th.,Udinese Calcio,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/federico-gerardi/profil/spieler/44368
Calcio Portogruaro-Summaga,Salvatore D'Elia,21,Italy,Left-Back,LB,£135Th.,Juventus FC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/salvatore-delia/profil/spieler/62365
Calcio Portogruaro-Summaga,Nicola Sartori,15,Italy,Centre-Back,CB,-,Inter Milan Primavera,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-sartori/profil/spieler/146678
Calcio Portogruaro-Summaga,Andrea Pisani,23,Italy,Centre-Back,CB,£270Th.,Juventus FC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-pisani/profil/spieler/127455
Calcio Portogruaro-Summaga,Eros Schiavon,27,Italy,Central Midfield,CM,£270Th.,SPAL 1907,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/eros-schiavon/profil/spieler/23366
Calcio Portogruaro-Summaga,Nicolás Amodio,27,Uruguay,Defensive Midfield,DM,£630Th.,SSC Napoli,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicolas-amodio/profil/spieler/44393
Calcio Portogruaro-Summaga,Piá,28,Brazil,Left Winger,LW,£1.80m,SSC Napoli,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/piatm/profil/spieler/21695
Calcio Portogruaro-Summaga,Francesco Rossi,32,Italy,Goalkeeper,GK,£158Th.,Calcio Portogruaro-Summaga,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-rossi/profil/spieler/56927
Calcio Portogruaro-Summaga,Davide Bianchi,23,Italy,Left-Back,LB,-,Legnano AC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-bianchi/profil/spieler/85007
Calcio Portogruaro-Summaga,Simone Corazza,19,Italy,Centre-Forward,CF,-,FBC Unione Venezia,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/simone-corazza/profil/spieler/155036
Frosinone Calcio,Francesco Lodi,26,Italy,Defensive Midfield,DM,£3.60m,FC Empoli,Italy,£90Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-lodi/profil/spieler/6033
Frosinone Calcio,Selim Ben Djemia,21,Tunisia,Centre-Back,CB,£90Th.,Genoa CFC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/selim-ben-djemia/profil/spieler/119261
Frosinone Calcio,Fabio Catacchini,26,Italy,Right-Back,RB,£225Th.,Rimini FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/fabio-catacchini/profil/spieler/61045
Frosinone Calcio,Emir Faccioli,20,Argentina,Centre-Back,CB,£450Th.,Club Atlético Lanús,Argentina,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emir-faccioli/profil/spieler/54577
Frosinone Calcio,Francesco Di Tacchio,20,Italy,Defensive Midfield,DM,£450Th.,ACF Fiorentina,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-di-tacchio/profil/spieler/84766
Frosinone Calcio,Davide Bottone,24,Italy,Central Midfield,CM,£450Th.,Torino FC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/davide-bottone/profil/spieler/54999
Frosinone Calcio,Robert Gucher,19,Austria,Defensive Midfield,DM,£270Th.,Genoa CFC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/robert-gucher/profil/spieler/52188
Frosinone Calcio,Simone Grippo,21,Switzerland,Centre-Back,CB,£180Th.,Chievo Verona,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/simone-grippo/profil/spieler/41767
Frosinone Calcio,Gianluca Sansone,23,Italy,Centre-Forward,CF,£135Th.,Robur Siena,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/gianluca-sansone/profil/spieler/84846
Frosinone Calcio,Samuel Di Carmine,21,Italy,Centre-Forward,CF,£720Th.,ACF Fiorentina,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/samuel-di-carmine/profil/spieler/45389
Frosinone Calcio,Adrian Ucchino,18,Australia,midfield,midfield,£45Th.,Frosinone Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/adrian-ucchino/profil/spieler/134341
Frosinone Calcio,Gennaro Scarlato,34,Italy,Centre-Back,CB,£45Th.,Cosenza Calcio 1914,Italy,"End of loanJun 30, 2011",In,2010,s,serie-b,https://www.transfermarkt.co.uk/gennaro-scarlato/profil/spieler/21758
Frosinone Calcio,Emanuele Terranova,23,Italy,Centre-Back,CB,£1.08m,US Palermo,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emanuele-terranova/profil/spieler/61770
Frosinone Calcio,Massimiliano Carlini,23,Italy,Central Midfield,CM,£270Th.,Sorrento FC,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-carlini/profil/spieler/43206
Frosinone Calcio,Dieter Elsneg,20,Austria,Attacking Midfield,AM,£135Th.,Sampdoria Primavera,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/dieter-elsneg/profil/spieler/35390
Frosinone Calcio,Diogo Tavares,22,Portugal,Centre-Forward,CF,£90Th.,US Pergocrema 1932,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/diogo-tavares/profil/spieler/35358
Frosinone Calcio,Elio Calderini,22,Italy,Left Winger,LW,-,Foligno Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/elio-calderini/profil/spieler/119144
Frosinone Calcio,Loris Lorini,22,Italy,midfield,midfield,£45Th.,AC Sangiustese,Italy,"End of loanJun 1, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/loris-lorini/profil/spieler/55789
Frosinone Calcio,Fabio Scarsella,20,Italy,Central Midfield,CM,£45Th.,AC Sangiustese,Italy,"End of loanJun 1, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/fabio-scarsella/profil/spieler/96133
Novara Calcio 1908,Emanuel Gigliotti,23,Argentina,Centre-Forward,CF,£360Th.,Club Atlético Tucumán,Argentina,£720Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emanuel-gigliotti/profil/spieler/87365
Novara Calcio 1908,Manuel Scavone,23,Italy,Central Midfield,CM,£270Th.,FC Südtirol-Alto Adige,Italy,£270Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/manuel-scavone/profil/spieler/32107
Novara Calcio 1908,Christian Esposito,19,Australia,Centre-Forward,CF,£45Th.,UC AlbinoLeffe,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/christian-esposito/profil/spieler/111870
Novara Calcio 1908,Francesco Marianini,31,Italy,Central Midfield,CM,£720Th.,FC Empoli,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-marianini/profil/spieler/21936
Novara Calcio 1908,Guillaume Gigliotti,20,France,Centre-Back,CB,-,AS Monaco B,Monaco,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/guillaume-gigliotti/profil/spieler/60541
Novara Calcio 1908,Sergio Contessa,20,Italy,Left-Back,LB,-,ACD Nardò,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/sergio-contessa/profil/spieler/61598
Novara Calcio 1908,Alberto Cossentino,21,Italy,Centre-Back,CB,£45Th.,US Palermo,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alberto-cossentino/profil/spieler/48943
Novara Calcio 1908,Michel Morganella,21,Switzerland,Right-Back,RB,£180Th.,US Palermo,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/michel-morganella/profil/spieler/47544
Novara Calcio 1908,Giacomo Brichetto,27,Italy,Goalkeeper,GK,£45Th.,US Palermo,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/giacomo-brichetto/profil/spieler/100693
Novara Calcio 1908,Laurent Lanteri,25,France,Right Winger,RW,£68Th.,Cisco Roma,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/laurent-lanteri/profil/spieler/14850
Novara Calcio 1908,Giacomo Tani,21,Italy,Goalkeeper,GK,-,Vigevano Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/giacomo-tani/profil/spieler/100775
Novara Calcio 1908,Nicola Brivio,19,Italy,Left Midfield,LM,-,Borgosesia Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-brivio/profil/spieler/62741
US Sassuolo,Michele Troiano,25,Italy,Defensive Midfield,DM,£720Th.,Modena FC,Italy,£540Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/michele-troiano/profil/spieler/28849
US Sassuolo,Antonio Cinelli,20,Italy,Central Midfield,CM,£293Th.,SS Lazio,Italy,£180Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/antonio-cinelli/profil/spieler/73920
US Sassuolo,Nicola Ferrari,20,Italy,Centre-Forward,CF,£90Th.,FC Esperia Viareggio,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/nicola-ferrari/profil/spieler/139564
US Sassuolo,Salvatore Bruno,30,Italy,Centre-Forward,CF,£1.62m,Modena FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/salvatore-bruno/profil/spieler/7108
US Sassuolo,Paolo Bianco,32,Italy,Centre-Back,CB,£630Th.,Atalanta BC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/paolo-bianco/profil/spieler/22102
US Sassuolo,Andrea Catellani,22,Italy,Centre-Forward,CF,£990Th.,Calcio Catania,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-catellani/profil/spieler/87091
US Sassuolo,Andrea De Falco,24,Italy,Central Midfield,CM,£900Th.,Chievo Verona,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-de-falco/profil/spieler/16848
US Sassuolo,Giorgio Schiavini,19,Italy,Central Midfield,CM,-,Sassuolo Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giorgio-schiavini/profil/spieler/153326
US Sassuolo,Sebastiano Girelli,26,Italy,Centre-Back,CB,£180Th.,AC Reggiana 1919,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/sebastiano-girelli/profil/spieler/16827
US Sassuolo,Fabio Branchetti,19,Italy,Goalkeeper,GK,£45Th.,ASD Chieri Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/fabio-branchetti/profil/spieler/88760
Varese 1910,Emanuele Pesoli,29,Italy,Centre-Back,CB,£540Th.,AS Cittadella,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/emanuele-pesoli/profil/spieler/29619
Varese 1910,Café,25,Brazil,Goalkeeper,GK,£45Th.,América Football Club (RJ),Brazil,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/cafe/profil/spieler/53440
Varese 1910,Giuseppe Figliomeni,23,Italy,Centre-Back,CB,£270Th.,Atletico Arezzo,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-figliomeni/profil/spieler/85043
Varese 1910,Marco Cellini,29,Italy,Centre-Forward,CF,£1.26m,UC AlbinoLeffe,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-cellini/profil/spieler/42190
Varese 1910,Cristiano Ancora,24,Italy,Left Winger,LW,-,Ars et Labor Grottaglie,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/cristiano-ancora/profil/spieler/111678
Varese 1910,Umberto Cazzola,28,Italy,Right Midfield,RM,£158Th.,ASD Perugia Calcio,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/umberto-cazzola/profil/spieler/40890
Varese 1910,Alessandro Frara,27,Italy,Defensive Midfield,DM,£180Th.,Rimini FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-frara/profil/spieler/6004
Varese 1910,Massimo Zappino,29,Italy,Goalkeeper,GK,£45Th.,Calcio Como,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/massimo-zappino/profil/spieler/43237
Varese 1910,Federico Furlan,19,Italy,Right Winger,RW,£90Th.,AC Milan,Italy,£9Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/federico-furlan/profil/spieler/88688
Varese 1910,Wilfred Osuji,19,Nigeria,Defensive Midfield,DM,£225Th.,AC Milan,Italy,£9Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/wilfred-osuji/profil/spieler/88699
Varese 1910,Paolo Grossi,26,Italy,Central Midfield,CM,£180Th.,UC AlbinoLeffe,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/paolo-grossi/profil/spieler/126597
Varese 1910,Umberto Eusepi,21,Italy,Centre-Forward,CF,£135Th.,Genoa CFC,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/umberto-eusepi/profil/spieler/62238
Varese 1910,Mattia Mustacchio,21,Italy,Right Winger,RW,£450Th.,UC Sampdoria,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mattia-mustacchio/profil/spieler/56803
Varese 1910,Mohamed Coly,26,Senegal,Centre-Back,CB,£135Th.,AC Rodengo Saiano,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/mohamed-coly/profil/spieler/67199
Varese 1910,Enis Nadarevic,22,Austria,Left Winger,LW,£45Th.,ASD Sanvitese,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/enis-nadarevic/profil/spieler/37889
Varese 1910,Giuseppe Pugliese,26,Italy,Left-Back,LB,£203Th.,Hellas Verona,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-pugliese/profil/spieler/102016
Varese 1910,Franco Lepore,24,Italy,Right-Back,RB,£315Th.,US Lecce,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/franco-lepore/profil/spieler/118938
US Grosseto FC,Marco Giovio,19,Italy,Centre-Forward,CF,£90Th.,Palermo Juniores,Italy,£270Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-giovio/profil/spieler/95419
US Grosseto FC,Angelo Iorio,27,Italy,Centre-Back,CB,£450Th.,Piacenza FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/angelo-iorio/profil/spieler/21933
US Grosseto FC,Antonio Narciso,29,Italy,Goalkeeper,GK,£630Th.,Modena FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/antonio-narciso/profil/spieler/38599
US Grosseto FC,Michele Mangiapelo,24,Italy,Goalkeeper,GK,£45Th.,AC Isola Liri,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/michele-mangiapelo/profil/spieler/6744
US Grosseto FC,Samuele Sereni,22,Italy,Left-Back,LB,£315Th.,Atletico Arezzo,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/samuele-sereni/profil/spieler/44329
US Grosseto FC,Marco Guidone,24,Italy,Centre-Forward,CF,-,Carrarese Calcio 1908,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-guidone/profil/spieler/106651
US Grosseto FC,Gaetano Caridi,30,Italy,Attacking Midfield,AM,£720Th.,AC Mantova,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/gaetano-caridi/profil/spieler/32116
US Grosseto FC,Danilo Alessandro,21,Italy,Left Winger,LW,£90Th.,AC Voghera,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/danilo-alessandro/profil/spieler/102231
US Grosseto FC,Danijel Subotic,21,Switzerland,Centre-Forward,CF,£180Th.,Portsmouth FC,England,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/danijel-subotic/profil/spieler/65297
US Grosseto FC,Renato Bondi,29,Brazil,Attacking Midfield,AM,£360Th.,ASD Perugia Calcio,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/renato-bondi/profil/spieler/37721
US Grosseto FC,Matteo Bruscagin,20,Italy,Right-Back,RB,-,AC Milan,Italy,£900,In,2010,s,serie-b,https://www.transfermarkt.co.uk/matteo-bruscagin/profil/spieler/56618
US Grosseto FC,Andrea Soncin,31,Italy,Centre-Forward,CF,£900Th.,Calcio Padova,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-soncin/profil/spieler/21157
US Grosseto FC,Francesco Curcio,22,Italy,midfield,midfield,-,US Gavorrano,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-curcio/profil/spieler/202248
US Grosseto FC,Riccardo Allegretti,32,Italy,Central Midfield,CM,£450Th.,AS Bari,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-allegretti/profil/spieler/17143
US Grosseto FC,Giuseppe Statella,22,Italy,Right Midfield,RM,£360Th.,AS Bari,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-statella/profil/spieler/74304
US Grosseto FC,Giuseppe Greco,26,Italy,Centre-Forward,CF,£720Th.,Genoa CFC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-greco/profil/spieler/44137
US Grosseto FC,Andrea Elisei,19,Italy,Right Winger,RW,-,Grosseto Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/andrea-elisei/profil/spieler/164214
US Grosseto FC,Yaw Asante,19,Ghana,Central Midfield,CM,£45Th.,Grosseto Primavera,Italy,-,In,2010,s,serie-b,https://www.transfermarkt.co.uk/yaw-asante/profil/spieler/136067
US Grosseto FC,Mirko Barbagli,27,Italy,Left-Back,LB,£90Th.,Aurora Pro Patria,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/mirko-barbagli/profil/spieler/23171
US Grosseto FC,Daniel Margarita,24,Italy,Left Winger,LW,£45Th.,ASG Nocerina,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/daniel-margarita/profil/spieler/102406
US Grosseto FC,Eros Corradini,21,Italy,Goalkeeper,GK,£45Th.,Casarano Calcio,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/eros-corradini/profil/spieler/54903
US Grosseto FC,Marco Viviano,21,Italy,Central Midfield,CM,£45Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2010",In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-viviano/profil/spieler/55797
US Triestina,Riccardo Brosco,19,Italy,Centre-Back,CB,£540Th.,AS Roma,Italy,£90Th.,In,2010,s,serie-b,https://www.transfermarkt.co.uk/riccardo-brosco/profil/spieler/89034
US Triestina,Lucas Longoni,25,Argentina,Left Winger,LW,-,Catanzaro FC,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/lucas-longoni/profil/spieler/102999
US Triestina,Alessandro Gherardi,22,Italy,Attacking Midfield,AM,£90Th.,US Pergocrema 1932,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-gherardi/profil/spieler/61444
US Triestina,Alessandro Longhi,21,Italy,Left-Back,LB,-,Feralpisalò,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alessandro-longhi/profil/spieler/112666
US Triestina,Roberto Colombo,34,Italy,Goalkeeper,GK,£90Th.,Bologna FC 1909,Italy,free transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/roberto-colombo/profil/spieler/43411
US Triestina,Jaime Bragança,27,Portugal,Left Winger,LW,£270Th.,Al-Sahel Sporting Club,Kuwait,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/jaime-braganca/profil/spieler/14126
US Triestina,Chukwuemeka Ojiakor,19,Ghana,midfield,midfield,-,Udinese Primavera,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/chukwuemeka-ojiakor/profil/spieler/95505
US Triestina,Rocco D'Aiello,24,Italy,Centre-Back,CB,£90Th.,Città di Gela ,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/rocco-daiello/profil/spieler/138117
US Triestina,Filippo Antonelli Agomeri,32,Italy,Right Winger,RW,£540Th.,AS Bari,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/filippo-antonelli-agomeri/profil/spieler/22307
US Triestina,Marco Malagò,31,Italy,Centre-Back,CB,£450Th.,Chievo Verona,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/marco-malago/profil/spieler/7097
US Triestina,Jefferson Leonardo Trazzi,19,Italy,Goalkeeper,GK,£45Th.,Chievo Verona,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/jefferson-leonardo-trazzi/profil/spieler/57556
US Triestina,Alberto Gerbo,20,Italy,Central Midfield,CM,£360Th.,FC Internazionale,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/alberto-gerbo/profil/spieler/88690
US Triestina,Ricardo Villar,21,Argentina,Attacking Midfield,AM,£90Th.,Udinese Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/ricardo-villar/profil/spieler/42813
US Triestina,Francesco Lunardini,25,Italy,Defensive Midfield,DM,£810Th.,Parma FC,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/francesco-lunardini/profil/spieler/61049
US Triestina,Toledo,29,Brazil,Left Winger,LW,£315Th.,Ravenna Calcio,Italy,?,In,2010,s,serie-b,https://www.transfermarkt.co.uk/toledo/profil/spieler/25540
US Triestina,Attila Filkor,22,Hungary,Central Midfield,CM,£450Th.,AC Milan,Italy,loan transfer,In,2010,s,serie-b,https://www.transfermarkt.co.uk/attila-filkor/profil/spieler/45576
