Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Pordenone Calcio,Giacomo Calò,23,Italy,Defensive Midfield,DM,£900Th.,Genoa CFC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/giacomo-calo/profil/spieler/301235
Pordenone Calcio,Filippo Berra,25,Italy,Right-Back,RB,£248Th.,SSC Bari,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/filippo-berra/profil/spieler/213952
Pordenone Calcio,Manuel Scavone,33,Italy,Central Midfield,CM,£225Th.,SSC Bari,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/manuel-scavone/profil/spieler/32107
Pordenone Calcio,Sebastian Musiolik,24,Poland,Centre-Forward,CF,£495Th.,Rakow Czestochowa,Poland,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/sebastian-musiolik/profil/spieler/267152
Pordenone Calcio,Roberto Zammarini,24,Italy,Central Midfield,CM,£270Th.,AC Pisa 1909,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/roberto-zammarini/profil/spieler/331197
Pordenone Calcio,Samuele Perisan,23,Italy,Goalkeeper,GK,£135Th.,Udinese Calcio,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/samuele-perisan/profil/spieler/301240
Pordenone Calcio,Pietro Passador,17,Italy,Goalkeeper,GK,-,Udinese Youth,Italy,-,In,2020,s,serie-b,https://www.transfermarkt.co.uk/pietro-passador/profil/spieler/617164
Pordenone Calcio,Aldo Banse,17,Italy,Second Striker,SS,-,Pordenone Primavera,Italy,-,In,2020,s,serie-b,https://www.transfermarkt.co.uk/aldo-banse/profil/spieler/604690
Pordenone Calcio,Federico Secli,18,Italy,Centre-Forward,CF,-,Pordenone Primavera,Italy,-,In,2020,s,serie-b,https://www.transfermarkt.co.uk/federico-secli/profil/spieler/592513
AC Reggiana 1919,Luca Zamparo,25,Italy,Centre-Forward,CF,£270Th.,Parma Calcio 1913,Italy,£270Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/luca-zamparo/profil/spieler/102413
AC Reggiana 1919,Davide Voltan,25,Italy,Attacking Midfield,AM,£225Th.,Vis Pesaro dal 1898,Italy,£153Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/davide-voltan/profil/spieler/199947
AC Reggiana 1919,Giuseppe Zampano,26,Italy,Right Midfield,RM,£270Th.,Cesena FC,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-zampano/profil/spieler/199597
AC Reggiana 1919,Bright Gyamfi,24,Ghana,Right-Back,RB,£180Th.,Benevento Calcio,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/bright-gyamfi/profil/spieler/339982
AC Reggiana 1919,Luca Germoni,23,Italy,Left-Back,LB,£270Th.,SS Juve Stabia,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/luca-germoni/profil/spieler/339566
AC Reggiana 1919,Andrea Galeotti,17,Italy,Centre-Back,CB,-,Parma Primavera,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/andrea-galeotti/profil/spieler/604201
AC Reggiana 1919,Nicolò Cambiaghi,19,Italy,Left Winger,LW,£270Th.,Atalanta Primavera,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/nicolo-cambiaghi/profil/spieler/459151
AC Reggiana 1919,Michele Cerofolini,21,Italy,Goalkeeper,GK,£248Th.,ACF Fiorentina,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/michele-cerofolini/profil/spieler/370701
AC Reggiana 1919,Salvatore Pezzella,20,Italy,Central Midfield,CM,£225Th.,AS Roma,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/salvatore-pezzella/profil/spieler/421871
AC Reggiana 1919,Simone Muratore,22,Italy,Central Midfield,CM,£450Th.,Atalanta BC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/simone-muratore/profil/spieler/297648
AC Reggiana 1919,Simone Mazzocchi,22,Italy,Centre-Forward,CF,£315Th.,FC Südtirol,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/simone-mazzocchi/profil/spieler/337809
AC Reggiana 1919,Arlind Ajeti,26,Albania,Centre-Back,CB,£270Th.,Vejle Boldklub,Denmark,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/arlind-ajeti/profil/spieler/159288
AC Reggiana 1919,Riccardo Gatti,23,Italy,Centre-Back,CB,£180Th.,Atalanta BC,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-gatti/profil/spieler/337385
AC Reggiana 1919,Augustus Kargbo,21,Sierra Leone,Second Striker,SS,£450Th.,FC Crotone,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/augustus-kargbo/profil/spieler/549791
AC Reggiana 1919,Riccardo Santovito,20,Italy,Centre-Back,CB,£23Th.,Rimini FC,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-santovito/profil/spieler/393637
AC Reggiana 1919,Alessandro Muro,18,Italy,Central Midfield,CM,-,Lentigione Calcio,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/alessandro-muro/profil/spieler/670180
AC Reggiana 1919,Giulio Favale,22,Italy,Left-Back,LB,£113Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/giulio-favale/profil/spieler/448395
Reggina 1914,Andrea Marcucci,21,Italy,Defensive Midfield,DM,£225Th.,Imolese Calcio 1919,Italy,£225Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/andrea-marcucci/profil/spieler/319180
Reggina 1914,Jérémy Ménez,33,France,Right Winger,RW,£720Th.,Paris FC,France,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/jeremy-menez/profil/spieler/16993
Reggina 1914,Kyle Lafferty,32,Northern Ireland,Centre-Forward,CF,£585Th.,Sunderland AFC,England,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/kyle-lafferty/profil/spieler/36884
Reggina 1914,Lorenzo Crisetig,27,Italy,Defensive Midfield,DM,£585Th.,CD Mirandés,Spain,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-crisetig/profil/spieler/110928
Reggina 1914,Dimitrios Stavropoulos,23,Greece,Centre-Back,CB,£360Th.,Panionios Athens,Greece,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/dimitrios-stavropoulos/profil/spieler/402970
Reggina 1914,Ricardo Faty,34,Senegal,Defensive Midfield,DM,£225Th.,MKE Ankaragücü,Turkey,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/ricardo-faty/profil/spieler/33953
Reggina 1914,Thiago Cionek,34,Poland,Centre-Back,CB,£405Th.,SPAL,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/thiago-cionek/profil/spieler/79510
Reggina 1914,Mario Situm,28,Croatia,Left Winger,LW,£540Th.,Kayserispor,Turkey,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/mario-situm/profil/spieler/138741
Reggina 1914,Lorenzo Peli,20,Italy,Right Winger,RW,£158Th.,Atalanta BC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-peli/profil/spieler/459149
Reggina 1914,Alessandro Plizzari,20,Italy,Goalkeeper,GK,£1.80m,AC Milan,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/alessandro-plizzari/profil/spieler/357991
Reggina 1914,Gabriel Charpentier,21,France,Centre-Forward,CF,£203Th.,Genoa CFC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gabriel-charpentier/profil/spieler/660342
Reggina 1914,Enrico Del Prato,20,Italy,Right-Back,RB,£990Th.,Atalanta BC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/enrico-del-prato/profil/spieler/392956
Reggina 1914,Michael Folorunsho,22,Italy,Central Midfield,CM,£225Th.,SSC Napoli,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/michael-folorunsho/profil/spieler/377042
Reggina 1914,Gianluca Di Chiara,26,Italy,Left-Back,LB,£810Th.,AC Perugia Calcio,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gianluca-di-chiara/profil/spieler/189340
Reggina 1914,Nikola Vasic,28,Sweden,Centre-Forward,CF,-,Akropolis IF,Sweden,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/nikola-vasic/profil/spieler/503496
Reggina 1914,Allan Baclet,34,France,Centre-Forward,CF,£68Th.,Virtus Francavilla Calcio,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/allan-baclet/profil/spieler/103001
Reggina 1914,Urban Zibert,28,Slovenia,Central Midfield,CM,£135Th.,AS Bisceglie 1913,Italy,"End of loanJul 1, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/urban-zibert/profil/spieler/148972
US Salernitana 1919,Norbert Gyomber,28,Slovakia,Centre-Back,CB,£450Th.,AC Perugia Calcio,Italy,£630Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/norbert-gyomber/profil/spieler/205054
US Salernitana 1919,Giuseppe Fella,27,Italy,Second Striker,SS,£360Th.,SS Monopoli 1966,Italy,£450Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-fella/profil/spieler/199896
US Salernitana 1919,Gaetano Vitale,19,Italy,Central Midfield,CM,£90Th.,Sorrento 1945,Italy,£284Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gaetano-vitale/profil/spieler/615180
US Salernitana 1919,Filippo D'Andrea,21,Italy,Centre-Forward,CF,£135Th.,Atletico Terme Fiuggi,Italy,£45Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/filippo-dandrea/profil/spieler/459892
US Salernitana 1919,Guido Guerrieri,24,Italy,Goalkeeper,GK,£270Th.,SS Lazio,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/guido-guerrieri/profil/spieler/256996
US Salernitana 1919,Giuseppe Barone,22,United States,Left Winger,LW,£45Th.,AC Perugia Calcio,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-barone/profil/spieler/718128
US Salernitana 1919,Vid Belec,30,Slovenia,Goalkeeper,GK,£540Th.,UC Sampdoria,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/vid-belec/profil/spieler/73090
US Salernitana 1919,Joel Baraye,23,Senegal,Left-Back,LB,£225Th.,Calcio Padova,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/joel-baraye/profil/spieler/325897
US Salernitana 1919,André Anderson,21,Italy,Attacking Midfield,AM,£720Th.,SS Lazio,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/andre-anderson/profil/spieler/601577
US Salernitana 1919,Marius Adamonis,23,Lithuania,Goalkeeper,GK,£113Th.,SS Lazio,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/marius-adamonis/profil/spieler/300137
US Salernitana 1919,Mirko Antonucci,21,Italy,Right Winger,RW,£450Th.,AS Roma,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/mirko-antonucci/profil/spieler/315852
US Salernitana 1919,Leonardo Capezzi,25,Italy,Defensive Midfield,DM,£315Th.,UC Sampdoria,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/leonardo-capezzi/profil/spieler/84442
US Salernitana 1919,Luka Bogdan,24,Croatia,Centre-Back,CB,£675Th.,AS Livorno,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/luka-bogdan/profil/spieler/226058
US Salernitana 1919,Ramzi Aya,30,Italy,Centre-Back,CB,£270Th.,AC Pisa 1909,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/ramzi-aya/profil/spieler/57633
US Salernitana 1919,Gennaro Tutino,24,Italy,Left Winger,LW,£1.80m,SSC Napoli,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gennaro-tutino/profil/spieler/202979
US Salernitana 1919,Andrea Schiavone,27,Italy,Defensive Midfield,DM,£405Th.,SSC Bari,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/andrea-schiavone/profil/spieler/136133
US Salernitana 1919,Tiago Casasola,25,Argentina,Right-Back,RB,£585Th.,SS Lazio,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/tiago-casasola/profil/spieler/224044
US Salernitana 1919,Tomasz Kupisz,30,Poland,Right Midfield,RM,£360Th.,SSC Bari,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/tomasz-kupisz/profil/spieler/45185
US Salernitana 1919,Frédéric Veseli,27,Albania,Centre-Back,CB,£630Th.,FC Empoli,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/frederic-veseli/profil/spieler/111433
US Salernitana 1919,Edoardo Iannoni,19,Italy,Defensive Midfield,DM,£45Th.,Trastevere Calcio,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/edoardo-iannoni/profil/spieler/700053
US Salernitana 1919,Iacopo Cernigoi,25,Italy,Centre-Forward,CF,£180Th.,US Sambenedettese,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/iacopo-cernigoi/profil/spieler/234882
US Salernitana 1919,Emilio Volpicelli,28,Italy,Right Winger,RW,£135Th.,US Sambenedettese,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/emilio-volpicelli/profil/spieler/163985
US Salernitana 1919,Francesco Orlando,23,Italy,Right Winger,RW,£135Th.,US Sambenedettese,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/francesco-orlando/profil/spieler/334341
US Salernitana 1919,Luca Castiglia,31,Italy,Central Midfield,CM,£270Th.,Calcio Padova,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/luca-castiglia/profil/spieler/62358
US Salernitana 1919,Antonio Russo,20,Italy,Goalkeeper,GK,£45Th.,Marsala 1912 FC,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/antonio-russo/profil/spieler/541282
US Salernitana 1919,Antonino Musso,20,Italy,Centre-Forward,CF,£45Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/antonino-musso/profil/spieler/395357
US Salernitana 1919,Daniele Altobelli,27,Italy,Central Midfield,CM,£225Th.,Feralpisalò,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/daniele-altobelli/profil/spieler/170085
US Salernitana 1919,Mirko Esposito,24,Italy,Right-Back,RB,£113Th.,FC Rieti,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/mirko-esposito/profil/spieler/287636
US Salernitana 1919,Marco Firenze,27,Italy,Central Midfield,CM,£405Th.,Venezia FC,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/marco-firenze/profil/spieler/199604
US Salernitana 1919,Sedrick Kalombo,25,Italy,Right-Back,RB,£68Th.,FC Rieti,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/sedrick-kalombo/profil/spieler/260777
US Salernitana 1919,Agostino Del Regno,19,Italy,Right Winger,RW,£23Th.,FC Rieti,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/agostino-del-regno/profil/spieler/542393
SPAL,Kevin Bonifazi,24,Italy,Centre-Back,CB,£3.60m,Torino FC,Italy,£9.90m,In,2020,s,serie-b,https://www.transfermarkt.co.uk/kevin-bonifazi/profil/spieler/247377
SPAL,Etrit Berisha,31,Albania,Goalkeeper,GK,£2.16m,Atalanta BC,Italy,£3.15m,In,2020,s,serie-b,https://www.transfermarkt.co.uk/etrit-berisha/profil/spieler/77825
SPAL,Lucas Castro,31,Argentina,Attacking Midfield,AM,£1.98m,Cagliari Calcio,Italy,£2.70m,In,2020,s,serie-b,https://www.transfermarkt.co.uk/lucas-castro/profil/spieler/105892
SPAL,Marco D'Alessandro,29,Italy,Right Winger,RW,£1.62m,Atalanta BC,Italy,£2.70m,In,2020,s,serie-b,https://www.transfermarkt.co.uk/marco-dalessandro/profil/spieler/99232
SPAL,Nenad Tomović,33,Serbia,Centre-Back,CB,£360Th.,Chievo Verona,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/nenad-tomovi%C4%87/profil/spieler/47085
SPAL,Enrico Brignola,21,Italy,Second Striker,SS,£1.80m,US Sassuolo,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/enrico-brignola/profil/spieler/323147
SPAL,Leonardo Sernicola,23,Italy,Left Midfield,LM,£383Th.,US Sassuolo,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/leonardo-sernicola/profil/spieler/340707
SPAL,Luca Ranieri,21,Italy,Centre-Back,CB,£1.80m,ACF Fiorentina,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/luca-ranieri/profil/spieler/346561
SPAL,Caleb Okoli,19,Italy,Centre-Back,CB,£720Th.,Atalanta Primavera,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/caleb-okoli/profil/spieler/461833
SPAL,Sebastiano Esposito,18,Italy,Centre-Forward,CF,£8.10m,Inter Milan,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/sebastiano-esposito/profil/spieler/538918
SPAL,Marco Sala,21,Italy,Left Midfield,LM,£1.17m,US Sassuolo,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/marco-sala/profil/spieler/392570
SPAL,Davide Mazzocco,24,Italy,Central Midfield,CM,£360Th.,Pordenone Calcio,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/davide-mazzocco/profil/spieler/240254
SPAL,Riccardo Spaltro,20,Italy,Right-Back,RB,£180Th.,Cavese 1919,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-spaltro/profil/spieler/459180
SPAL,Salvatore Esposito,19,Italy,Defensive Midfield,DM,£1.17m,Chievo Verona,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/salvatore-esposito/profil/spieler/390160
SPAL,Lorenzo Dickmann,23,Italy,Right Midfield,RM,£1.53m,Chievo Verona,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-dickmann/profil/spieler/283060
SPAL,Federico Viviani,28,Italy,Defensive Midfield,DM,£1.26m,AS Livorno,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/federico-viviani/profil/spieler/165900
SPAL,Jasmin Kurtic,31,Slovenia,Central Midfield,CM,£3.15m,Parma Calcio 1913,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/jasmin-kurtic/profil/spieler/85825
SPAL,Alberto Paloschi,30,Italy,Centre-Forward,CF,£1.08m,Cagliari Calcio,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/alberto-paloschi/profil/spieler/68306
SPAL,Marko Jankovic,25,Montenegro,Right Winger,RW,£720Th.,FC Crotone,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/marko-jankovic/profil/spieler/222223
Venezia FC,Francesco Forte,27,Italy,Centre-Forward,CF,£900Th.,SS Juve Stabia,Italy,£900Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/francesco-forte/profil/spieler/164534
Venezia FC,Óttar Magnús Karlsson,23,Iceland,Centre-Forward,CF,£90Th.,Víkingur Reykjavík,Iceland,£450Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/ottar-magnus-karlsson/profil/spieler/271622
Venezia FC,Pasquale Mazzocchi,25,Italy,Right-Back,RB,£360Th.,AC Perugia Calcio,Italy,£270Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/pasquale-mazzocchi/profil/spieler/250153
Venezia FC,Michael Svoboda,21,Austria,Centre-Back,CB,£405Th.,WSG Tirol,Austria,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/michael-svoboda/profil/spieler/438961
Venezia FC,Domen Crnigoj,24,Slovenia,Right Midfield,RM,£720Th.,FC Lugano,Switzerland,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/domen-crnigoj/profil/spieler/216599
Venezia FC,Anthony Taugourdeau,31,France,Defensive Midfield,DM,£360Th.,Trapani Calcio,Italy,£18Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/anthony-taugourdeau/profil/spieler/91596
Venezia FC,Dennis Johnsen,22,Norway,Left Winger,LW,£518Th.,Ajax Amsterdam U21,Netherlands,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/dennis-johnsen/profil/spieler/406042
Venezia FC,Pietro Ceccaroni,24,Italy,Centre-Back,CB,£540Th.,Spezia Calcio,Italy,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/pietro-ceccaroni/profil/spieler/239099
Venezia FC,Bjarki Steinn Bjarkason,20,Iceland,Left Winger,LW,£68Th.,ÍA Akranes,Iceland,?,In,2020,s,serie-b,https://www.transfermarkt.co.uk/bjarki-steinn-bjarkason/profil/spieler/566613
Venezia FC,Gabriele Ferrarini,20,Italy,Right-Back,RB,£225Th.,ACF Fiorentina,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gabriele-ferrarini/profil/spieler/392033
Venezia FC,Filippo Serena,20,Italy,Central Midfield,CM,£180Th.,US Città di Pontedera,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/filippo-serena/profil/spieler/433881
Venezia FC,Emanuele Cigagna,21,Italy,Centre-Back,CB,£158Th.,US Città di Pontedera,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/emanuele-cigagna/profil/spieler/529826
Venezia FC,Harvey St Clair,21,Scotland,Left Winger,LW,£293Th.,Kilmarnock FC,Scotland,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/harvey-st-clair/profil/spieler/339238
Venezia FC,Riccardo Bocalon,31,Italy,Centre-Forward,CF,£360Th.,Pordenone Calcio,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-bocalon/profil/spieler/72491
Venezia FC,Francesco Di Mariano,24,Italy,Left Winger,LW,£450Th.,SS Juve Stabia,Italy,"End of loanAug 31, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/francesco-di-mariano/profil/spieler/238950
Venezia FC,Riccardo Pigozzo,20,Italy,Goalkeeper,GK,£23Th.,Calcio Montebelluna 1909,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-pigozzo/profil/spieler/529833
Venezia FC,Edoardo Soldati,19,Italy,Right-Back,RB,£45Th.,Lucchese 1905,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/edoardo-soldati/profil/spieler/401520
LR Vicenza,Lamin Jallow,24,The Gambia,Centre-Forward,CF,£900Th.,US Salernitana 1919,Italy,£450Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/lamin-jallow/profil/spieler/337310
LR Vicenza,Samuele Longo,28,Italy,Centre-Forward,CF,£540Th.,Inter Milan,Italy,£360Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/samuele-longo/profil/spieler/124560
LR Vicenza,Mario Ierardi,22,Italy,Right-Back,RB,£270Th.,FC Südtirol,Italy,£270Th.,In,2020,s,serie-b,https://www.transfermarkt.co.uk/mario-ierardi/profil/spieler/370704
LR Vicenza,Riccardo Meggiorini,34,Italy,Second Striker,SS,£315Th.,Chievo Verona,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/riccardo-meggiorini/profil/spieler/28936
LR Vicenza,Pietro Perina,28,Italy,Goalkeeper,GK,£540Th.,Cosenza Calcio,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/pietro-perina/profil/spieler/163315
LR Vicenza,Nicolas Gerardi,17,Italy,Goalkeeper,GK,-,Inter Under 18,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/nicolas-gerardi/profil/spieler/567458
LR Vicenza,Pietro Beruatto,21,Italy,Left-Back,LB,£180Th.,Juventus U23,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/pietro-beruatto/profil/spieler/381370
LR Vicenza,Gabriele Gori,21,Italy,Centre-Forward,CF,£405Th.,ACF Fiorentina,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/gabriele-gori/profil/spieler/315859
LR Vicenza,Nicola Dalmonte,22,Italy,Left Midfield,LM,£720Th.,Genoa CFC,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/nicola-dalmonte/profil/spieler/301237
LR Vicenza,Jacopo Da Riva,19,Italy,Central Midfield,CM,£180Th.,Atalanta Primavera,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/jacopo-da-riva/profil/spieler/430503
LR Vicenza,Lorenzo Affollati,19,Italy,defence,defence,-,Vicenza Primavera,Italy,-,In,2020,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-affollati/profil/spieler/810787
LR Vicenza,Alberto Zecchin,17,Italy,Goalkeeper,GK,-,Vicenza Primavera,Italy,-,In,2020,s,serie-b,https://www.transfermarkt.co.uk/alberto-zecchin/profil/spieler/818133
LR Vicenza,Elia Parolin,20,Italy,Attacking Midfield,AM,£23Th.,US Adriese 1906,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/elia-parolin/profil/spieler/485803
LR Vicenza,David Okoli,20,Nigeria,Right Winger,RW,£23Th.,Cattolica Calcio SM,Italy,"End of loanJun 30, 2020",In,2020,s,serie-b,https://www.transfermarkt.co.uk/david-okoli/profil/spieler/401516
Virtus Entella,Cassio Cardoselli,22,Italy,Central Midfield,CM,£158Th.,Carrarese Calcio 1908,Italy,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/cassio-cardoselli/profil/spieler/391421
Virtus Entella,Markus Pavic,25,Austria,Left-Back,LB,£270Th.,NK Istra 1961,Croatia,free transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/markus-pavic/profil/spieler/274940
Virtus Entella,Matteo Luigi Brunori,25,Italy,Centre-Forward,CF,£248Th.,Juventus U23,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/matteo-luigi-brunori/profil/spieler/188889
Virtus Entella,Alessandro Russo,19,Italy,Goalkeeper,GK,£270Th.,US Sassuolo,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/alessandro-russo/profil/spieler/481344
Virtus Entella,Marco Brescianini,20,Italy,Central Midfield,CM,£90Th.,Milan Primavera,Italy,loan transfer,In,2020,s,serie-b,https://www.transfermarkt.co.uk/marco-brescianini/profil/spieler/459128
