Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
US Avellino 1912,Niccolò Belloni,21,Italy,Right Winger,RW,£360Th.,Inter Milan,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/niccolo-belloni/profil/spieler/240190
US Avellino 1912,Marco Perrotta,22,Italy,Centre-Back,CB,£225Th.,Delfino Pescara 1936,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/marco-perrotta/profil/spieler/171696
US Avellino 1912,Stephane Omeonga,20,Belgium,Central Midfield,CM,-,RSC Anderlecht U21,Belgium,?,In,2016,s,serie-b,https://www.transfermarkt.co.uk/stephane-omeonga/profil/spieler/342472
US Avellino 1912,Soufiane Bidaoui,26,Morocco,Left Winger,LW,£810Th.,,Without Club,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/soufiane-bidaoui/profil/spieler/90118
US Avellino 1912,Andrea Arrighini,26,Italy,Centre-Forward,CF,£270Th.,Cosenza Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrea-arrighini/profil/spieler/110823
US Avellino 1912,Maxime Giron,21,France,Left-Back,LB,£158Th.,AS Melfi,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/maxime-giron/profil/spieler/379092
US Avellino 1912,Mohamed Soumaré,20,Belgium,Second Striker,SS,£270Th.,AS Melfi,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/mohamed-soumare/profil/spieler/177864
US Avellino 1912,Simone Petricciuolo,21,Italy,Right-Back,RB,£68Th.,AS Melfi,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/simone-petricciuolo/profil/spieler/200197
US Avellino 1912,Duilio Evangelista,21,Italy,Attacking Midfield,AM,£23Th.,Città di Isernia,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/duilio-evangelista/profil/spieler/287501
FC Bari 1908,Federico Furlan,25,Italy,Right Winger,RW,£540Th.,Ternana Calcio,Italy,£360Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/federico-furlan/profil/spieler/88688
FC Bari 1908,Vangelis Moras,34,Greece,Centre-Back,CB,£450Th.,Hellas Verona,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/vangelis-moras/profil/spieler/9850
FC Bari 1908,Franco Brienza,37,Italy,Attacking Midfield,AM,£450Th.,Bologna FC 1909,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/franco-brienza/profil/spieler/16137
FC Bari 1908,Luca Guadalupi,20,Italy,Central Midfield,CM,£23Th.,Olympia Agnonese,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/luca-guadalupi/profil/spieler/285591
FC Bari 1908,Migjen Basha,29,Albania,Defensive Midfield,DM,£720Th.,FC Luzern,Switzerland,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/migjen-basha/profil/spieler/33042
FC Bari 1908,Raphael Martinho,28,Brazil,Left Midfield,LM,£900Th.,Carpi FC 1909,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/raphael-martinho/profil/spieler/149946
FC Bari 1908,Mattia Cassani,32,Italy,Right-Back,RB,£540Th.,UC Sampdoria,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/mattia-cassani/profil/spieler/21859
FC Bari 1908,Fabio Daprelà,25,Switzerland,Centre-Back,CB,£450Th.,Chievo Verona,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/fabio-daprela/profil/spieler/66109
FC Bari 1908,Gaetano Monachello,22,Italy,Centre-Forward,CF,£810Th.,Atalanta BC,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/gaetano-monachello/profil/spieler/162952
FC Bari 1908,Francesco Fedato,23,Italy,Left Winger,LW,£630Th.,UC Sampdoria,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/francesco-fedato/profil/spieler/233654
FC Bari 1908,David Ivan,21,Slovakia,Central Midfield,CM,£1.80m,UC Sampdoria,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/david-ivan/profil/spieler/168416
FC Bari 1908,Matteo Fedele,24,Switzerland,Central Midfield,CM,£450Th.,Carpi FC 1909,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/matteo-fedele/profil/spieler/111438
FC Bari 1908,Salvador Ichazo,24,Uruguay,Goalkeeper,GK,£900Th.,Torino FC,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/salvador-ichazo/profil/spieler/131098
FC Bari 1908,Elio Capradossi,20,Italy,Centre-Back,CB,£158Th.,AS Roma,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/elio-capradossi/profil/spieler/238947
FC Bari 1908,Curtis Yebli,19,France,Central Midfield,CM,£45Th.,Bari Primavera,Italy,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/curtis-yebli/profil/spieler/411149
FC Bari 1908,Gaetano Castrovilli,19,Italy,Central Midfield,CM,£360Th.,Bari Primavera,Italy,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/gaetano-castrovilli/profil/spieler/303116
FC Bari 1908,Souleyman Doumbia,19,Cote d'Ivoire,Left-Back,LB,£68Th.,,Without Club,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/souleyman-doumbia/profil/spieler/296356
FC Bari 1908,Vito Leonetti,22,Italy,Left Winger,LW,£68Th.,ASD Akragas 2018,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/vito-leonetti/profil/spieler/204480
FC Bari 1908,Lorenzo Longo,22,Italy,Central Midfield,CM,£135Th.,AS Melfi,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-longo/profil/spieler/179653
FC Bari 1908,Cristian Galano,25,Italy,Right Winger,RW,£1.44m,Vicenza Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/cristian-galano/profil/spieler/96766
FC Bari 1908,Francesco Caputo,28,Italy,Centre-Forward,CF,£1.08m,Virtus Entella,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/francesco-caputo/profil/spieler/84765
FC Bari 1908,Marco Ventrella,20,Italy,Goalkeeper,GK,£68Th.,US Reggio Calabria,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/marco-ventrella/profil/spieler/256360
FC Bari 1908,Tomislav Gomelt,21,Croatia,Central Midfield,CM,£495Th.,CFR Cluj,Romania,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/tomislav-gomelt/profil/spieler/210983
FC Bari 1908,Stefano Sabelli,23,Italy,Right-Back,RB,£1.35m,Carpi FC 1909,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/stefano-sabelli/profil/spieler/167491
FC Bari 1908,Alessandro Ligi,26,Italy,Centre-Back,CB,£270Th.,Vicenza Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ligi/profil/spieler/160630
FC Bari 1908,Filippo Porcari,32,Italy,Defensive Midfield,DM,£630Th.,Carpi FC 1909,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/filippo-porcari/profil/spieler/61358
FC Bari 1908,Manél Minicucci,21,Italy,Attacking Midfield,AM,£68Th.,NK Hrvatski Dragovoljac,Croatia,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/manel-minicucci/profil/spieler/239593
Benevento Calcio,Fabio Ceravolo,29,Italy,Centre-Forward,CF,£1.17m,Ternana Calcio,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/fabio-ceravolo/profil/spieler/35743
Benevento Calcio,Kenneth Van Ransbeeck,21,Belgium,Central Midfield,CM,£68Th.,Enosis Neon Paralimniou,Cyprus,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/kenneth-van-ransbeeck/profil/spieler/414071
Benevento Calcio,Michele Camporese,24,Italy,Centre-Back,CB,£450Th.,FC Empoli,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/michele-camporese/profil/spieler/62716
Benevento Calcio,Antonio Cotticelli,18,Italy,Goalkeeper,GK,£23Th.,Parma Berretti,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/antonio-cotticelli/profil/spieler/339562
Benevento Calcio,Nikola Jakimovski,26,North Macedonia,Left Midfield,LM,£180Th.,FC Bari 1908,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/nikola-jakimovski/profil/spieler/66613
Benevento Calcio,Daniele Buzzegoli,33,Italy,Central Midfield,CM,£135Th.,Novara Calcio 1908,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/daniele-buzzegoli/profil/spieler/35717
Benevento Calcio,Filippo Falco,24,Italy,Second Striker,SS,£900Th.,Bologna FC 1909,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/filippo-falco/profil/spieler/70689
Benevento Calcio,Lorenzo Venuti,21,Italy,Right-Back,RB,£270Th.,ACF Fiorentina,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-venuti/profil/spieler/240219
Benevento Calcio,Filippo Perucchini,24,Italy,Goalkeeper,GK,£270Th.,Bologna FC 1909,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/filippo-perucchini/profil/spieler/88701
Benevento Calcio,Alessio Cragno,22,Italy,Goalkeeper,GK,£1.62m,Cagliari Calcio,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/alessio-cragno/profil/spieler/12907
Benevento Calcio,George Puscas,20,Romania,Centre-Forward,CF,£900Th.,Inter Milan,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/george-puscas/profil/spieler/208690
Benevento Calcio,Bright Gyamfi,20,Ghana,Right-Back,RB,£90Th.,Inter Milan Primavera,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/bright-gyamfi/profil/spieler/339982
Benevento Calcio,Raman Chibsah,23,Ghana,Central Midfield,CM,£1.35m,US Sassuolo,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/raman-chibsah/profil/spieler/199633
Benevento Calcio,Ricardo Bagadur,20,Croatia,Centre-Back,CB,£315Th.,ACF Fiorentina,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/ricardo-bagadur/profil/spieler/291856
Benevento Calcio,Marko Pajac,23,Croatia,Left Midfield,LM,£450Th.,Cagliari Calcio,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/marko-pajac/profil/spieler/190634
Benevento Calcio,Gianluigi Bianco,27,Italy,Left-Back,LB,£113Th.,US Cremonese,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/gianluigi-bianco/profil/spieler/61778
Benevento Calcio,Antonio Porcino,21,Italy,Left Midfield,LM,£135Th.,SSD Ischia Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/antonio-porcino/profil/spieler/214537
Benevento Calcio,Mamadou Kanoute,22,Senegal,Left Winger,LW,£180Th.,SSD Ischia Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/mamadou-kanoute/profil/spieler/201734
Benevento Calcio,Daniel Kofi Agyei,24,Ghana,Defensive Midfield,DM,£315Th.,Casertana FC,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/daniel-kofi-agyei/profil/spieler/132801
Benevento Calcio,Danilo Alessandro,27,Italy,Left Winger,LW,£203Th.,Pro Piacenza 1919,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/danilo-alessandro/profil/spieler/102231
Benevento Calcio,Davide Porcaro,20,Italy,Centre-Back,CB,£45Th.,Città di Siracusa,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/davide-porcaro/profil/spieler/242556
Benevento Calcio,Michel Cruciani,30,Italy,Central Midfield,CM,£113Th.,Teramo Calcio 1913,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/michel-cruciani/profil/spieler/144079
Benevento Calcio,Adama Diakite,22,Cote d'Ivoire,Centre-Forward,CF,£135Th.,AS Martina Franca,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/adama-diakite/profil/spieler/120884
Benevento Calcio,Fabio Tito,22,Italy,Left-Back,LB,£158Th.,Casertana FC,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/fabio-tito/profil/spieler/331432
Brescia Calcio,Alessandro Martinelli,23,Switzerland,Central Midfield,CM,£450Th.,UC Sampdoria,Italy,Loan fee:£68Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/alessandro-martinelli/profil/spieler/167889
Brescia Calcio,Andrej Modic,20,Bosnia-Herzegovina,Central Midfield,CM,£135Th.,AC Milan,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrej-modic/profil/spieler/287313
Brescia Calcio,Gaston Camara,20,Guinea,Right Winger,RW,£360Th.,Inter Milan,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/gaston-camara/profil/spieler/285920
Brescia Calcio,Giampiero Pinzi,35,Italy,Central Midfield,CM,£270Th.,Chievo Verona,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/giampiero-pinzi/profil/spieler/5893
Brescia Calcio,Igor Bubnjic,24,Croatia,Centre-Back,CB,£810Th.,Udinese Calcio,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/igor-bubnjic/profil/spieler/187090
Brescia Calcio,Dimitri Bisoli,22,Italy,Central Midfield,CM,£315Th.,Fidelis Andria,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/dimitri-bisoli/profil/spieler/163216
Brescia Calcio,Giovanni Sbrissa,19,Italy,Central Midfield,CM,£720Th.,US Sassuolo,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/giovanni-sbrissa/profil/spieler/284636
Brescia Calcio,Joel Untersee,22,Switzerland,Right-Back,RB,£675Th.,Juventus FC,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/joel-untersee/profil/spieler/147031
Brescia Calcio,Leonardo Fontanesi,20,Italy,Centre-Back,CB,£270Th.,US Sassuolo,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/leonardo-fontanesi/profil/spieler/287638
Brescia Calcio,Ernesto Torregrossa,24,Italy,Centre-Forward,CF,£450Th.,Hellas Verona,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/ernesto-torregrossa/profil/spieler/159883
Brescia Calcio,Andrea Rossi,29,Italy,Left-Back,LB,£225Th.,Delfino Pescara 1936,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrea-rossi/profil/spieler/44280
Brescia Calcio,Federico Bonazzoli,19,Italy,Centre-Forward,CF,£2.52m,UC Sampdoria,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/federico-bonazzoli/profil/spieler/241527
Brescia Calcio,Giovanni Crociata,18,Italy,Central Midfield,CM,£90Th.,Milan Primavera,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/giovanni-crociata/profil/spieler/291400
Brescia Calcio,Andrea Vassallo,18,Italy,Left Winger,LW,£225Th.,Bologna FC 1909,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrea-vassallo/profil/spieler/319727
Brescia Calcio,Carte Said,19,Italy,Attacking Midfield,AM,£180Th.,Brescia Primavera,Italy,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/carte-said/profil/spieler/337373
Brescia Calcio,Massimiliano Mangraviti,18,Italy,Centre-Back,CB,£90Th.,Brescia Primavera,Italy,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-mangraviti/profil/spieler/395805
Brescia Calcio,Andrea Cistana,19,Italy,Centre-Back,CB,£45Th.,Brescia Primavera,Italy,-,In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrea-cistana/profil/spieler/337381
Brescia Calcio,Andrea Razzitti,27,Italy,Centre-Forward,CF,£203Th.,US Catanzaro,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/andrea-razzitti/profil/spieler/126099
Brescia Calcio,Alberto Boniotti,21,Italy,Right-Back,RB,£180Th.,Pordenone Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/alberto-boniotti/profil/spieler/213878
Brescia Calcio,Edoardo Defendi,24,Italy,Centre-Forward,CF,£135Th.,US Arezzo,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/edoardo-defendi/profil/spieler/163389
Brescia Calcio,Lorenzo Andrenacci,21,Italy,Goalkeeper,GK,£45Th.,Calcio Como,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-andrenacci/profil/spieler/234880
Brescia Calcio,Riccardo Gagno,18,Italy,Goalkeeper,GK,£45Th.,FC Grosseto,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/riccardo-gagno/profil/spieler/337360
Brescia Calcio,Marco Valotti,20,Italy,Centre-Forward,CF,£270Th.,AC Lumezzane,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/marco-valotti/profil/spieler/244513
Brescia Calcio,Alessio Gabrielli,20,Italy,defence,defence,£23Th.,Varesina Calcio,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/alessio-gabrielli/profil/spieler/256067
Brescia Calcio,Emanuele Ndoj,19,Albania,Central Midfield,CM,£360Th.,Roma Primavera,Italy,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/emanuele-ndoj/profil/spieler/287717
Brescia Calcio,Matteo Boccaccini,23,Italy,Centre-Back,CB,£68Th.,NK Krka,Slovenia,"End of loanJun 30, 2016",In,2016,s,serie-b,https://www.transfermarkt.co.uk/matteo-boccaccini/profil/spieler/163279
Carpi FC 1909,Marco Crimi,26,Italy,Central Midfield,CM,£810Th.,Bologna FC 1909,Italy,£450Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/marco-crimi/profil/spieler/149526
Carpi FC 1909,Leonardo Blanchard,28,Italy,Centre-Back,CB,£1.35m,Frosinone Calcio,Italy,£405Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/leonardo-blanchard/profil/spieler/119366
Carpi FC 1909,Gianmario Comi,24,Italy,Centre-Forward,CF,£315Th.,AC Milan,Italy,£270Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/gianmario-comi/profil/spieler/130324
Carpi FC 1909,Matteo Fedele,23,Switzerland,Central Midfield,CM,£540Th.,FC Sion,Switzerland,£225Th.,In,2016,s,serie-b,https://www.transfermarkt.co.uk/matteo-fedele/profil/spieler/111438
Carpi FC 1909,Alessio Mania,22,Italy,Left-Back,LB,£45Th.,ASD Astrea,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/alessio-mania/profil/spieler/177214
Carpi FC 1909,Alex Rolfini,19,Italy,Centre-Forward,CF,£68Th.,Virtus Castelfranco,Italy,free transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/alex-rolfini/profil/spieler/395714
Carpi FC 1909,Malick Mbaye,20,Senegal,Central Midfield,CM,£270Th.,Chievo Verona,Italy,loan transfer,In,2016,s,serie-b,https://www.transfermarkt.co.uk/malick-mbaye/profil/spieler/290754
