Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Ascoli Calcio 1898,Luca Perozzi,18,Italy,Goalkeeper,GK,£68Th.,Ascoli Picchio Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/luca-perozzi/profil/spieler/163963
Ascoli Calcio 1898,William Justino,21,Italy,Attacking Midfield,AM,£45Th.,Aurora Pro Patria,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/william-justino/profil/spieler/107879
Ascoli Calcio 1898,Jan Hable,22,Czech Republic,Central Midfield,CM,£270Th.,AO Kerkyra,Greece,"End of loanJun 1, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/jan-hable/profil/spieler/50470
Ascoli Calcio 1898,Vito Falconieri,25,Italy,Centre-Forward,CF,£90Th.,L'Aquila Calcio,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/vito-falconieri/profil/spieler/84589
Ascoli Calcio 1898,Francesco Potenza,24,Italy,Left Winger,LW,£135Th.,L'Aquila Calcio,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/francesco-potenza/profil/spieler/116594
Ascoli Calcio 1898,Ilario Aloe,24,Italy,Right Winger,RW,£360Th.,Aurora Pro Patria,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/ilario-aloe/profil/spieler/39981
Ascoli Calcio 1898,Andrea Giallombardo,30,Italy,Left-Back,LB,£180Th.,US Grosseto FC,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/andrea-giallombardo/profil/spieler/21185
Ascoli Calcio 1898,Lorenzo Pasqualini,21,Italy,Left-Back,LB,£113Th.,Città di Siracusa,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-pasqualini/profil/spieler/44277
Ascoli Calcio 1898,Marco Moro,27,Italy,Centre-Forward,CF,£135Th.,Foligno Calcio,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/marco-moro/profil/spieler/61713
Ascoli Calcio 1898,Simone Masini,26,Italy,Second Striker,SS,£135Th.,AC Monza Brianza,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/simone-masini/profil/spieler/29592
Torino FC,Kamil Glik,23,Poland,Centre-Back,CB,£1.08m,US Palermo,Italy,£2.12m,In,2011,s,serie-b,https://www.transfermarkt.co.uk/kamil-glik/profil/spieler/46552
Torino FC,Osarimen Ebagua,25,Nigeria,Centre-Forward,CF,£1.08m,Varese 1910,Italy,£1.08m,In,2011,s,serie-b,https://www.transfermarkt.co.uk/osarimen-ebagua/profil/spieler/139170
Torino FC,Simone Verdi,18,Italy,Attacking Midfield,AM,£360Th.,Milan Primavera,Italy,£900Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/simone-verdi/profil/spieler/130360
Torino FC,Giuseppe Vives,31,Italy,Defensive Midfield,DM,£810Th.,US Lecce,Italy,£450Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-vives/profil/spieler/42345
Torino FC,Migjen Basha,24,Albania,Defensive Midfield,DM,£1.17m,Atalanta BC,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/migjen-basha/profil/spieler/33042
Torino FC,Alessandro Parisi,34,Italy,Left-Back,LB,£270Th.,AS Bari,Italy,free transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/alessandro-parisi/profil/spieler/19132
Torino FC,Nnamdi Oduamadi,20,Nigeria,Right Winger,RW,£540Th.,AC Milan,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/nnamdi-oduamadi/profil/spieler/130354
Torino FC,Ferdinando Coppola,33,Italy,Goalkeeper,GK,£405Th.,AC Milan,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/ferdinando-coppola/profil/spieler/5986
Torino FC,Manuel Iori,29,Italy,Defensive Midfield,DM,£810Th.,Chievo Verona,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/manuel-iori/profil/spieler/82684
Torino FC,Matteo Darmian,21,Italy,Right-Back,RB,£720Th.,US Palermo,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/matteo-darmian/profil/spieler/54906
Torino FC,Stefano Guberti,26,Italy,Right Winger,RW,£3.15m,AS Roma,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/stefano-guberti/profil/spieler/41310
Torino FC,Giuseppe De Feudis,28,Italy,Defensive Midfield,DM,£1.08m,AC Cesena,Italy,?,In,2011,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-de-feudis/profil/spieler/24305
Torino FC,Juan Surraco,24,Uruguay,Second Striker,SS,£1.17m,Udinese Calcio,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/juan-surraco/profil/spieler/44375
Torino FC,Marco Chiosa,17,Italy,Centre-Back,CB,£90Th.,Torino Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/marco-chiosa/profil/spieler/163549
Torino FC,Lorenzo Saraga,17,Italy,Right-Back,RB,-,Torino FC Youth,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-saraga/profil/spieler/199002
Torino FC,Matteo Rubin,23,Italy,Left-Back,LB,£1.35m,Bologna FC 1909,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/matteo-rubin/profil/spieler/55001
Torino FC,Nicolás Gorobsov,21,Argentina,Central Midfield,CM,£270Th.,AC Cesena,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/nicolas-gorobsov/profil/spieler/75611
Torino FC,Luciano Rabbeni,22,Italy,Second Striker,SS,£45Th.,Città di Gela ,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/luciano-rabbeni/profil/spieler/164382
Torino FC,Massimo Loviso,27,Italy,Defensive Midfield,DM,£248Th.,FC Crotone,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/massimo-loviso/profil/spieler/16869
Torino FC,Sergiu Suciu,21,Romania,Central Midfield,CM,£90Th.,AS Gubbio 1910,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/sergiu-suciu/profil/spieler/113612
Torino FC,Lys Gomis,21,Senegal,Goalkeeper,GK,£45Th.,AS Casale Calcio,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/lys-gomis/profil/spieler/57644
Torino FC,Gaetano Carrieri,23,Italy,Centre-Back,CB,£45Th.,ASG Nocerina,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/gaetano-carrieri/profil/spieler/57045
Torino FC,Alen Stevanovic,20,Serbia,Left Winger,LW,£405Th.,Toronto FC,United States,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/alen-stevanovic/profil/spieler/124559
Torino FC,Francesco Di Pietro,19,Italy,Centre-Forward,CF,-,Como Berretti,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/francesco-di-pietro/profil/spieler/174398
FC Empoli,Francesco Tavano,32,Italy,Centre-Forward,CF,£720Th.,AS Livorno,Italy,free transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/francesco-tavano/profil/spieler/6020
FC Empoli,Antonio Buscè,35,Italy,Right Midfield,RM,£360Th.,Bologna FC 1909,Italy,free transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/antonio-busce/profil/spieler/17174
FC Empoli,Nicolao Dumitru,19,Italy,Left Winger,LW,£1.35m,SSC Napoli,Italy,free transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/nicolao-dumitru/profil/spieler/87052
FC Empoli,Roberto Guitto,20,Italy,Defensive Midfield,DM,£270Th.,Ravenna Calcio,Italy,?,In,2011,s,serie-b,https://www.transfermarkt.co.uk/roberto-guitto/profil/spieler/146761
FC Empoli,Emanuele La Rocca,21,Italy,Left-Back,LB,-,AC Isola Liri,Italy,?,In,2011,s,serie-b,https://www.transfermarkt.co.uk/emanuele-la-rocca/profil/spieler/56939
FC Empoli,Ivan Fatic,22,Montenegro,Centre-Back,CB,£900Th.,Chievo Verona,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/ivan-fatic/profil/spieler/68078
FC Empoli,Manuel Coppola,29,Italy,Central Midfield,CM,£360Th.,Parma FC,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/manuel-coppola/profil/spieler/28851
FC Empoli,Vasco Regini,20,Italy,Left-Back,LB,£225Th.,UC Sampdoria,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/vasco-regini/profil/spieler/72274
FC Empoli,Marco Gorzegno,30,Italy,Centre-Back,CB,£450Th.,,Without Club,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/marco-gorzegno/profil/spieler/22243
FC Empoli,Daniele Ficagna,30,Italy,Centre-Back,CB,£248Th.,,Without Club,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/daniele-ficagna/profil/spieler/24306
FC Empoli,Irakli Shekiladze,19,Georgia,Second Striker,SS,£90Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/irakli-shekiladze/profil/spieler/163689
FC Empoli,Gregorio Mazzanti,19,Italy,Centre-Back,CB,£90Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/gregorio-mazzanti/profil/spieler/163672
FC Empoli,Gastón Camaño,19,Uruguay,Left Midfield,LM,£90Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/gaston-camano/profil/spieler/163633
FC Empoli,Stefano Castellani,19,Italy,Centre-Forward,CF,£90Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/stefano-castellani/profil/spieler/163638
FC Empoli,Manuel Pucciarelli,20,Italy,Second Striker,SS,£90Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/manuel-pucciarelli/profil/spieler/163683
FC Empoli,Leonardo Bianchi,19,Italy,Attacking Midfield,AM,£113Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/leonardo-bianchi/profil/spieler/110926
FC Empoli,Gastón Brugman,18,Uruguay,Defensive Midfield,DM,£113Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/gaston-brugman/profil/spieler/131109
FC Empoli,Jacopo Furlan,18,Italy,Goalkeeper,GK,£45Th.,Empoli Primavera,Italy,-,In,2011,s,serie-b,https://www.transfermarkt.co.uk/jacopo-furlan/profil/spieler/163652
FC Empoli,Davide Bassi,26,Italy,Goalkeeper,GK,£720Th.,Torino FC,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/davide-bassi/profil/spieler/41914
FC Empoli,Fabrizio Lo Sicco,20,Italy,Defensive Midfield,DM,-,FC Matera,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/fabrizio-lo-sicco/profil/spieler/158766
FC Empoli,Salvatore Caturano,20,Italy,Centre-Forward,CF,£68Th.,AS Andria BAT,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/salvatore-caturano/profil/spieler/56898
FC Empoli,Adam Kokoszka,24,Poland,Centre-Back,CB,£495Th.,Polonia Warsaw,Poland,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/adam-kokoszka/profil/spieler/33430
FC Empoli,Christian Cesaretti,24,Italy,Centre-Forward,CF,£180Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/christian-cesaretti/profil/spieler/84460
FC Empoli,Renato Dossena,24,Italy,Goalkeeper,GK,£45Th.,Calcio Como,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/renato-dossena/profil/spieler/38668
FC Empoli,Iacopo Fanucchi,29,Italy,Attacking Midfield,AM,£315Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2011",In,2011,s,serie-b,https://www.transfermarkt.co.uk/iacopo-fanucchi/profil/spieler/139317
UC Sampdoria,Federico Piovaccari,26,Italy,Centre-Forward,CF,£1.17m,AS Cittadella,Italy,£3.15m,In,2011,s,serie-b,https://www.transfermarkt.co.uk/federico-piovaccari/profil/spieler/44514
UC Sampdoria,Sergio Romero,24,Argentina,Goalkeeper,GK,£6.30m,AZ Alkmaar,Netherlands,£1.89m,In,2011,s,serie-b,https://www.transfermarkt.co.uk/sergio-romero/profil/spieler/30690
UC Sampdoria,Andrea Costa,25,Italy,Centre-Back,CB,£270Th.,Reggina Calcio,Italy,Loan fee:£1.71m,In,2011,s,serie-b,https://www.transfermarkt.co.uk/andrea-costa/profil/spieler/34336
UC Sampdoria,Cristian Bertani,30,Italy,Centre-Forward,CF,£1.08m,Novara Calcio 1908,Italy,£990Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/cristian-bertani/profil/spieler/102041
UC Sampdoria,Oscar Branzani,21,Italy,Central Midfield,CM,£90Th.,Taranto FC 1927,Italy,£495Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/oscar-branzani/profil/spieler/164152
UC Sampdoria,Mauro Icardi,18,Argentina,Centre-Forward,CF,£180Th.,FC Barcelona U19,Spain,£270Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/mauro-icardi/profil/spieler/68863
UC Sampdoria,Stefano Scappini,23,Italy,Centre-Forward,CF,£315Th.,Ravenna Calcio,Italy,£180Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/stefano-scappini/profil/spieler/83370
UC Sampdoria,Paolo Castellini,32,Italy,Left-Back,LB,£810Th.,Parma FC,Italy,Loan fee:£45Th.,In,2011,s,serie-b,https://www.transfermarkt.co.uk/paolo-castellini/profil/spieler/16891
UC Sampdoria,Andrea Rispoli,22,Italy,Right Midfield,RM,£900Th.,Parma FC,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/andrea-rispoli/profil/spieler/74448
UC Sampdoria,Simone Bentivoglio,26,Italy,Central Midfield,CM,£1.35m,Chievo Verona,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/simone-bentivoglio/profil/spieler/34909
UC Sampdoria,Pasquale Foggia,28,Italy,Attacking Midfield,AM,£1.98m,SS Lazio,Italy,loan transfer,In,2011,s,serie-b,https://www.transfermarkt.co.uk/pasquale-foggia/profil/spieler/17175
