Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Delfino Pescara 1936,Davide Caremi,21,Italy,Central Midfield,CM,£45Th.,Novara Calcio 1908,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-caremi/profil/spieler/28831
Delfino Pescara 1936,Carlo Luisi,28,Italy,Central Midfield,CM,£117Th.,Piacenza FC,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/carlo-luisi/profil/spieler/21894
Hellas Verona,Mattia Cassani,21,Italy,Right-Back,RB,£540Th.,Juventus FC,Italy,£1.65m,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mattia-cassani/profil/spieler/21859
Hellas Verona,Alessandro Beccia,19,Italy,Left Midfield,LM,£45Th.,SC Heerenveen,Netherlands,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-beccia/profil/spieler/32429
Hellas Verona,Gianni Munari,22,Italy,Central Midfield,CM,£360Th.,US Triestina,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/gianni-munari/profil/spieler/22598
Hellas Verona,Simone Bonomi,24,Italy,Left-Back,LB,£180Th.,Robur Siena,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/simone-bonomi/profil/spieler/15334
Hellas Verona,Julien Rantier,21,France,Second Striker,SS,£360Th.,UC AlbinoLeffe,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/julien-rantier/profil/spieler/22208
Hellas Verona,Salvatore Aurelio,19,Italy,Left Winger,LW,-,Carrarese Calcio 1908,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/salvatore-aurelio/profil/spieler/38579
Hellas Verona,Vincenzo Italiano,27,Italy,Central Midfield,CM,£1.08m,Genoa CFC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-italiano/profil/spieler/21865
Hellas Verona,Nico Pulzetti,21,Italy,Central Midfield,CM,-,AC Cesena,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nico-pulzetti/profil/spieler/38602
Hellas Verona,Stefano Bagalini,24,Italy,Central Midfield,CM,-,AC Reggiana 1919,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-bagalini/profil/spieler/267385
Hellas Verona,Alessio Ferrazza,19,Italy,Central Midfield,CM,-,Lazio U19,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessio-ferrazza/profil/spieler/61441
Hellas Verona,Carlo Teodorani,28,Italy,Left-Back,LB,£45Th.,AC Reggiana 1919,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/carlo-teodorani/profil/spieler/21873
Hellas Verona,Stefano Pastrello,21,Italy,Right Midfield,RM,-,Calcio Portogruaro-Summaga,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-pastrello/profil/spieler/148598
Hellas Verona,Giuseppe Colucci,24,Italy,Central Midfield,CM,£1.80m,Reggina Calcio,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-colucci/profil/spieler/6717
Modena FC,Stefano Argilli,32,Italy,Right-Back,RB,£270Th.,Robur Siena,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-argilli/profil/spieler/15333
Modena FC,Cristian Bucchi,28,Italy,Centre-Forward,CF,£1.80m,Ascoli Calcio 1898,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/cristian-bucchi/profil/spieler/16846
Modena FC,Roberto Colacone,31,Italy,Second Striker,SS,£540Th.,Ascoli Calcio 1898,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/roberto-colacone/profil/spieler/22312
Modena FC,Massimiliano Fusani,25,Italy,Central Midfield,CM,£720Th.,Chievo Verona,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimiliano-fusani/profil/spieler/6093
Modena FC,Tommaso Chiecchi,25,Italy,Centre-Back,CB,£900Th.,Chievo Verona,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/tommaso-chiecchi/profil/spieler/5918
Modena FC,Davide Redzepi,17,Switzerland,Centre-Back,CB,-,BSC Young Boys U21,Switzerland,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-redzepi/profil/spieler/41009
Modena FC,Riccardo Bolzan,20,Italy,Left-Back,LB,-,Sangiovannese 1927,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/riccardo-bolzan/profil/spieler/38581
Modena FC,Giuseppe Gemiti,24,Germany,Left-Back,LB,£450Th.,Udinese Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-gemiti/profil/spieler/735
Modena FC,Antonio Narciso,24,Italy,Goalkeeper,GK,-,AC Martina 1947,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-narciso/profil/spieler/38599
Modena FC,Nicolas Frey,21,France,Right-Back,RB,-,Legnano AC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicolas-frey/profil/spieler/38591
Modena FC,Emanuele Francioni,18,Italy,Centre-Forward,CF,-,Brescia Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/emanuele-francioni/profil/spieler/435716
Modena FC,Federico Giampaolo,35,Italy,Attacking Midfield,AM,-,Ascoli Calcio 1898,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/federico-giampaolo/profil/spieler/22273
Modena FC,Francesco Stanco,19,Italy,Centre-Forward,CF,-,Modena Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/francesco-stanco/profil/spieler/57124
Modena FC,Damiano Mason,17,Italy,attack,attack,-,Modena Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/damiano-mason/profil/spieler/403919
Modena FC,Fabio Vignaroli,29,Italy,Centre-Forward,CF,£900Th.,Parma FC,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/fabio-vignaroli/profil/spieler/17153
Modena FC,Riccardo Allegretti,27,Italy,Central Midfield,CM,£720Th.,AC Venezia 1907,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/riccardo-allegretti/profil/spieler/17143
Ternana Calcio,Stefano Ferrario,20,Italy,Centre-Back,CB,-,Calcio Como,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-ferrario/profil/spieler/38647
Ternana Calcio,Lorenzo Bucchi,21,Italy,Goalkeeper,GK,-,Vittoria Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-bucchi/profil/spieler/38118
Ternana Calcio,Joseph Dayo Oshadogan,29,Italy,Centre-Back,CB,£315Th.,AS Monaco,France,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/joseph-dayo-oshadogan/profil/spieler/16476
Ternana Calcio,Pablo Ricchetti,28,Argentina,Right Midfield,RM,£45Th.,Real Valladolid CF,Spain,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/pablo-ricchetti/profil/spieler/7819
Ternana Calcio,Nicola Corrent,25,Italy,Central Midfield,CM,£135Th.,Napoli Soccer,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-corrent/profil/spieler/21813
Ternana Calcio,Alessandro Zamperini,22,Italy,Centre-Back,CB,£90Th.,ASD Acireale Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-zamperini/profil/spieler/6039
Ternana Calcio,Daniele Corvia,20,Italy,Centre-Forward,CF,£1.80m,AS Roma,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-corvia/profil/spieler/16863
Ternana Calcio,Alessandro Cibocchi,22,Italy,Left-Back,LB,£90Th.,Potenza Sport Club,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-cibocchi/profil/spieler/21812
Ternana Calcio,Marco Paoloni,21,Italy,Goalkeeper,GK,-,Real Teramo,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-paoloni/profil/spieler/38650
Ternana Calcio,Gianluca Galasso,21,Italy,Right-Back,RB,-,AS Roma,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/gianluca-galasso/profil/spieler/38648
Ternana Calcio,Tiziano Maggiolini,25,Italy,Left-Back,LB,-,US Grosseto FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/tiziano-maggiolini/profil/spieler/100740
Ternana Calcio,Davide Dionigi,31,Italy,Centre-Forward,CF,£720Th.,Reggina Calcio,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-dionigi/profil/spieler/28015
Ternana Calcio,Angelo Danotti,25,Italy,Left-Back,LB,-,Giulianova Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/angelo-danotti/profil/spieler/83375
Ternana Calcio,Antonio Candreva,18,Italy,Right Midfield,RM,-,Ternana Berretti,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-candreva/profil/spieler/25488
Ternana Calcio,Raffaele Perna,18,Italy,Centre-Forward,CF,-,Ternana Calcio Youth,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/raffaele-perna/profil/spieler/28860
Ternana Calcio,Nicola Mancino,21,Italy,Attacking Midfield,AM,£68Th.,FC Giugliano 1928,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-mancino/profil/spieler/25500
Ternana Calcio,Davide Nicola,32,Italy,Right-Back,RB,£450Th.,Robur Siena,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-nicola/profil/spieler/21826
Ternana Calcio,Romeo Papini,23,Italy,Defensive Midfield,DM,-,FC Pavia 1911,Italy,"End of loanJun 30, 2006",In,2005,s,serie-b,https://www.transfermarkt.co.uk/romeo-papini/profil/spieler/38651
Ternana Calcio,Adriano D'Astolfo,21,Italy,Defensive Midfield,DM,£45Th.,Vis Pesaro 1898,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/adriano-dastolfo/profil/spieler/21815
Ternana Calcio,Palmiro Di Dio,19,Italy,Centre-Back,CB,-,Fermana Calcio 1920,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/palmiro-di-dio/profil/spieler/46029
Ternana Calcio,Gennaro Scarlato,28,Italy,Centre-Back,CB,£450Th.,Napoli Soccer,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/gennaro-scarlato/profil/spieler/21758
Piacenza FC,Alessio Stamilla,22,Italy,Left Midfield,LM,-,Sangiovannese 1927,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessio-stamilla/profil/spieler/41987
Piacenza FC,Mario Cassano,21,Italy,Goalkeeper,GK,£270Th.,FC Empoli,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mario-cassano/profil/spieler/16748
Piacenza FC,Marco Padalino,21,Switzerland,Right-Back,RB,£135Th.,Calcio Catania,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-padalino/profil/spieler/22088
Piacenza FC,Massimo Margiotta,27,Venezuela,Second Striker,SS,£630Th.,Vicenza Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/massimo-margiotta/profil/spieler/22201
Piacenza FC,Damiano Moscardi,31,Italy,Right Midfield,RM,£225Th.,Vicenza Calcio,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/damiano-moscardi/profil/spieler/28872
Piacenza FC,Ignazio Abate,18,Italy,Right-Back,RB,£45Th.,AC Milan,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ignazio-abate/profil/spieler/16631
Piacenza FC,Mattia Marzani,18,Italy,attack,attack,-,,Unknown,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mattia-marzani/profil/spieler/236336
Piacenza FC,Tommaso Bianchi,16,Italy,Central Midfield,CM,-,Piacenza Youth,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/tommaso-bianchi/profil/spieler/43085
Piacenza FC,Marco Cavanna,16,Italy,Attacking Midfield,AM,-,Piacenza Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-cavanna/profil/spieler/41980
Piacenza FC,Daniele Cacia,21,Italy,Centre-Forward,CF,£180Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-cacia/profil/spieler/21780
Piacenza FC,Jeda,26,Brazil,Second Striker,SS,£540Th.,Calcio Catania,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/jeda/profil/spieler/21773
Piacenza FC,Adriano Panepinto,22,Italy,Central Midfield,CM,£45Th.,US Latina Calcio,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/adriano-panepinto/profil/spieler/21896
Piacenza FC,Marco Comotto,21,Italy,Centre-Back,CB,-,US Pistoiese 1921,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-comotto/profil/spieler/309064
UC AlbinoLeffe,Mauro Belotti,21,Italy,Centre-Back,CB,-,AC Prato,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mauro-belotti/profil/spieler/39674
UC AlbinoLeffe,Luca Belingheri,22,Italy,Attacking Midfield,AM,£180Th.,Ascoli Calcio 1898,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luca-belingheri/profil/spieler/28818
UC AlbinoLeffe,Paolo Comi,21,Italy,Goalkeeper,GK,£45Th.,US Palermo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/paolo-comi/profil/spieler/17156
UC AlbinoLeffe,Nicola Madonna,18,Italy,Right Midfield,RM,-,Atalanta Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-madonna/profil/spieler/38649
UC AlbinoLeffe,Giulio Vezzoli,22,Italy,midfield,midfield,-,US Colognese,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giulio-vezzoli/profil/spieler/38654
UC AlbinoLeffe,Daniel Bombardieri,20,Italy,Left-Back,LB,-,Atalanta Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniel-bombardieri/profil/spieler/59653
UC AlbinoLeffe,Matteo Beretta,27,Italy,Centre-Forward,CF,-,Real Teramo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/matteo-beretta/profil/spieler/85467
UC AlbinoLeffe,Mirko Austoni,18,Italy,Central Midfield,CM,-,,Unknown,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/mirko-austoni/profil/spieler/216049
AS Bari,Hebib Izairi,20,North Macedonia,midfield,midfield,-,Kickers Offenbach,Germany,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/hebib-izairi/profil/spieler/19113
AS Bari,Biagio Pagano,22,Italy,Right Winger,RW,£450Th.,Atalanta BC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/biagio-pagano/profil/spieler/16899
AS Bari,Marco Esposito,25,Italy,Centre-Back,CB,£270Th.,US Triestina,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-esposito/profil/spieler/16849
AS Bari,Nicola Mora,25,Italy,Left-Back,LB,-,Napoli Soccer,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-mora/profil/spieler/30649
AS Bari,Robert Maah,20,France,Centre-Forward,CF,-,Faenza Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/robert-maah/profil/spieler/85485
AS Bari,Antonio Afeltra,18,Italy,Goalkeeper,GK,-,AC Savoia 1908,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-afeltra/profil/spieler/369350
AS Bari,Luigi Rana,18,Italy,Centre-Forward,CF,-,Bari Primavera,Italy,-,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luigi-rana/profil/spieler/137114
AS Bari,Pasquale Berardi,22,Italy,Central Midfield,CM,£45Th.,AC Ancona,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/pasquale-berardi/profil/spieler/22146
AS Bari,Michele Lanzillotta,21,Italy,Central Midfield,CM,£90Th.,AC Martina 1947,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/michele-lanzillotta/profil/spieler/22332
AS Bari,Domenico Creanza,22,Italy,Left-Back,LB,£90Th.,AC Martina 1947,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/domenico-creanza/profil/spieler/22331
AS Bari,Vitangelo Spadavecchia,22,Italy,Goalkeeper,GK,£90Th.,US Sambenedettese,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/vitangelo-spadavecchia/profil/spieler/22125
AS Bari,Antonio La Fortezza,23,Italy,Defensive Midfield,DM,£90Th.,US Catanzaro,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-la-fortezza/profil/spieler/22115
AS Bari,Nicola Belmonte,18,Italy,Centre-Back,CB,-,AS Melfi,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-belmonte/profil/spieler/43082
AS Bari,Domenico Tursi,21,Italy,Right-Back,RB,£45Th.,AS Viterbese Calcio,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/domenico-tursi/profil/spieler/22154
AS Bari,Danilo Fusaro,19,Italy,Centre-Back,CB,-,AS Casale Calcio,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/danilo-fusaro/profil/spieler/285500
Calcio Catania,Diego Perrone,27,Uruguay,Centre-Forward,CF,-,FC Lugano,Switzerland,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/diego-perrone/profil/spieler/37754
Calcio Catania,Davide Baiocco,30,Italy,Defensive Midfield,DM,£630Th.,Perugia Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-baiocco/profil/spieler/5761
Calcio Catania,Slavisa Dugic,20,Switzerland,Centre-Forward,CF,£225Th.,FC Aarau,Switzerland,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/slavisa-dugic/profil/spieler/19043
Calcio Catania,Rocco Sabato,23,Italy,Left-Back,LB,£90Th.,Cagliari Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/rocco-sabato/profil/spieler/20747
Calcio Catania,Ezio Brevi,35,Italy,Defensive Midfield,DM,-,Genoa CFC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ezio-brevi/profil/spieler/22189
Calcio Catania,Umberto Del Core,25,Italy,Centre-Forward,CF,£360Th.,AC Arezzo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/umberto-del-core/profil/spieler/23195
Calcio Catania,Roberto De Zerbi,26,Italy,Attacking Midfield,AM,£360Th.,AC Arezzo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/roberto-de-zerbi/profil/spieler/23194
Calcio Catania,Gionatha Spinesi,27,Italy,Centre-Forward,CF,£1.17m,AC Arezzo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/gionatha-spinesi/profil/spieler/22126
Calcio Catania,Luciano Zavagno,27,Argentina,Left-Back,LB,£315Th.,AC Ancona,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luciano-zavagno/profil/spieler/13502
Calcio Catania,Giorgio Lucenti,29,Italy,Right-Back,RB,£360Th.,Piacenza FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giorgio-lucenti/profil/spieler/21792
Calcio Catania,Riccardo Nardini,22,Italy,Central Midfield,CM,-,US Foggia,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/riccardo-nardini/profil/spieler/38600
Calcio Catania,Giuseppe Mascara,26,Italy,Second Striker,SS,£810Th.,Perugia Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-mascara/profil/spieler/22085
AC Arezzo,Antonio Floro Flores,22,Italy,Centre-Forward,CF,£720Th.,Perugia Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/antonio-floro-flores/profil/spieler/16893
AC Arezzo,Daniele Chiarini,26,Italy,Centre-Back,CB,£90Th.,Perth Glory,Australia,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-chiarini/profil/spieler/12568
AC Arezzo,Dino Marino,20,Italy,Central Midfield,CM,-,Inter Milan Primavera,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/dino-marino/profil/spieler/147367
AC Arezzo,Inigo Imaz Vallejo,25,Spain,Goalkeeper,GK,-,Real Jaén CF,Spain,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/inigo-imaz-vallejo/profil/spieler/38606
AC Arezzo,Simone Confalone,31,Italy,Central Midfield,CM,£180Th.,AC Cesena,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/simone-confalone/profil/spieler/24304
AC Arezzo,Walter Bressan,24,Italy,Goalkeeper,GK,-,FC Pavia 1911,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/walter-bressan/profil/spieler/38582
AC Arezzo,Pedro López,21,Spain,midfield,midfield,-,FC Cartagena,Spain,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/pedro-lopez/profil/spieler/118407
AC Arezzo,Nicola Beati,22,Italy,Defensive Midfield,DM,£1.80m,FC Internazionale,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicola-beati/profil/spieler/5790
AC Arezzo,Domenico Del Grande,18,Italy,Attacking Midfield,AM,-,Ascoli Picchio Primavera,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/domenico-del-grande/profil/spieler/140175
AC Arezzo,Emanuele D'Anna,23,Italy,Right Midfield,RM,-,Piacenza FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/emanuele-danna/profil/spieler/56605
AC Arezzo,Andrea Bricca,22,Italy,Defensive Midfield,DM,-,ASD Sora Calcio 1907,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-bricca/profil/spieler/38583
AC Arezzo,Aniello Cutolo,22,Italy,Second Striker,SS,-,AS Cisco Lodigiani,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/aniello-cutolo/profil/spieler/38585
AC Arezzo,Luca Antonini,22,Italy,Left-Back,LB,£630Th.,UC Sampdoria,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luca-antonini/profil/spieler/6792
AC Arezzo,Cristian Raimondi,24,Italy,Right Midfield,RM,£3.60m,US Palermo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/cristian-raimondi/profil/spieler/22249
AC Arezzo,Nicolás Bremec,27,Uruguay,Goalkeeper,GK,-,Carrarese Calcio 1908,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/nicolas-bremec/profil/spieler/38605
AC Arezzo,Fabio Lauria,18,Italy,Second Striker,SS,-,AC Reggiana 1919,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/fabio-lauria/profil/spieler/38594
AC Arezzo,Alessandro Simonetta,19,Italy,Left Winger,LW,-,AS Roma,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-simonetta/profil/spieler/38603
AC Arezzo,Daniele Di Donato,28,Italy,Central Midfield,CM,£1.35m,US Palermo,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-di-donato/profil/spieler/20946
AC Arezzo,Moris Carrozzieri,24,Italy,Centre-Back,CB,£900Th.,UC Sampdoria,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/moris-carrozzieri/profil/spieler/6747
AC Arezzo,Stefano Lombardi,28,Italy,Centre-Back,CB,£45Th.,Calcio Catania,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/stefano-lombardi/profil/spieler/15462
AC Arezzo,Marco Ogliari,31,Italy,defence,defence,£180Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/marco-ogliari/profil/spieler/23279
AC Arezzo,Davide Sinigaglia,23,Italy,Centre-Forward,CF,£450Th.,Atalanta BC,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/davide-sinigaglia/profil/spieler/28825
AC Arezzo,Emanuele Venturelli,33,Italy,Centre-Back,CB,£90Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2005",In,2005,s,serie-b,https://www.transfermarkt.co.uk/emanuele-venturelli/profil/spieler/23339
Vicenza Calcio,Vangelis Nastos,24,Greece,Right-Back,RB,£675Th.,Perugia Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/vangelis-nastos/profil/spieler/22810
Vicenza Calcio,Ricardo Esteves,25,Portugal,Right-Back,RB,£90Th.,Reggina Calcio,Italy,loan transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/ricardo-esteves/profil/spieler/14247
Vicenza Calcio,Andrea Fabbrini,30,Italy,Centre-Forward,CF,£630Th.,Modena FC,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/andrea-fabbrini/profil/spieler/6050
Vicenza Calcio,Trevor Trevisan,21,Italy,Centre-Back,CB,-,Giulianova Calcio,Italy,free transfer,In,2005,s,serie-b,https://www.transfermarkt.co.uk/trevor-trevisan/profil/spieler/38641
Vicenza Calcio,Benny Carbone,33,Italy,Second Striker,SS,£135Th.,US Catanzaro,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/benny-carbone/profil/spieler/3389
Vicenza Calcio,Sergio Marcon,34,Italy,Goalkeeper,GK,£90Th.,Chievo Verona,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/sergio-marcon/profil/spieler/16852
Vicenza Calcio,Luis Helguera,29,Spain,Defensive Midfield,DM,£630Th.,Udinese Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/luis-helguera/profil/spieler/16845
Vicenza Calcio,Alessandro Sgrigna,25,Italy,Second Striker,SS,-,AS Cittadella,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-sgrigna/profil/spieler/38642
Vicenza Calcio,Alessandro Turchetta,23,Italy,midfield,midfield,-,Frosinone Calcio,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/alessandro-turchetta/profil/spieler/38643
Vicenza Calcio,Daniele Martinelli,23,Italy,Centre-Back,CB,£270Th.,Torino FC,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/daniele-martinelli/profil/spieler/21761
Vicenza Calcio,Leandro Guaita,19,Argentina,Right Winger,RW,-,FC Basel 1893,Switzerland,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/leandro-guaita/profil/spieler/165859
Vicenza Calcio,Igor De Mattia,19,Italy,midfield,midfield,-,AC Belluno 1905,Italy,?,In,2005,s,serie-b,https://www.transfermarkt.co.uk/igor-de-mattia/profil/spieler/369923
