Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
US Avellino 1912,Davide Biraschi,20,Italy,Centre-Back,CB,£203Th.,FC Grosseto,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/davide-biraschi/profil/spieler/199927
US Avellino 1912,William Jidayi,30,Italy,Centre-Back,CB,£158Th.,SS Juve Stabia,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/william-jidayi/profil/spieler/82749
US Avellino 1912,Constantin Nica,22,Romania,Right-Back,RB,£540Th.,Atalanta BC,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/constantin-nica/profil/spieler/221815
US Avellino 1912,Francesco Tavano,36,Italy,Centre-Forward,CF,£180Th.,FC Empoli,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/francesco-tavano/profil/spieler/6020
US Avellino 1912,Davide Gavazzi,29,Italy,Central Midfield,CM,£1.17m,UC Sampdoria,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/davide-gavazzi/profil/spieler/124909
US Avellino 1912,Maxime Giron,20,France,Left-Back,LB,£68Th.,Chieti Calcio,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/maxime-giron/profil/spieler/379092
US Avellino 1912,Daniel Offredi,27,Italy,Goalkeeper,GK,£180Th.,UC AlbinoLeffe,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/daniel-offredi/profil/spieler/56625
US Avellino 1912,Gennaro Tutino,18,Italy,Left Winger,LW,£450Th.,SSC Napoli,Italy,Loan fee:£27Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/gennaro-tutino/profil/spieler/202979
US Avellino 1912,Samuel Bastien,18,Belgium,Central Midfield,CM,£270Th.,RSC Anderlecht,Belgium,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/samuel-bastien/profil/spieler/289510
US Avellino 1912,Milan Nitriansky,24,Czech Republic,Right-Back,RB,£495Th.,1.FK Pribram,Czech Republic,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/milan-nitriansky/profil/spieler/88754
US Avellino 1912,Alessandro Ligi,25,Italy,Centre-Back,CB,£270Th.,FC Bari 1908,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ligi/profil/spieler/160630
US Avellino 1912,Roberto Insigne,21,Italy,Right Winger,RW,£405Th.,SSC Napoli,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/roberto-insigne/profil/spieler/200174
US Avellino 1912,Tommaso Bianco,20,Italy,Goalkeeper,GK,£45Th.,AC Delta Porto Tolle Rovigo,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/tommaso-bianco/profil/spieler/175404
US Avellino 1912,Guido D'Attilio,21,Italy,Central Midfield,CM,£45Th.,SF Aversa Normanna,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/guido-dattilio/profil/spieler/201370
US Avellino 1912,Nicolas Napol,19,Belgium,Centre-Forward,CF,£68Th.,Atalanta BC,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/nicolas-napol/profil/spieler/334723
US Avellino 1912,Angelo Rea,33,Italy,Centre-Back,CB,£90Th.,,Without Club,-,In,2015,s,serie-b,https://www.transfermarkt.co.uk/angelo-rea/profil/spieler/24314
US Avellino 1912,Romulo Togni,32,Brazil,Defensive Midfield,DM,£68Th.,SPAL 2013,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/romulo-togni/profil/spieler/103004
US Avellino 1912,Vincent Diouf,19,France,Goalkeeper,GK,£23Th.,AC Bra,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/vincent-diouf/profil/spieler/319295
US Avellino 1912,Simone Petricciuolo,20,Italy,Right-Back,RB,£90Th.,SF Aversa Normanna,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/simone-petricciuolo/profil/spieler/200197
US Avellino 1912,Andrea Arrighini,25,Italy,Centre-Forward,CF,£270Th.,AC Pisa 1909,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/andrea-arrighini/profil/spieler/110823
US Avellino 1912,Demiro Pozzebon,26,Italy,Centre-Forward,CF,£68Th.,L'Aquila Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/demiro-pozzebon/profil/spieler/192118
US Avellino 1912,Duilio Evangelista,20,Italy,Attacking Midfield,AM,£23Th.,SF Aversa Normanna,Italy,"End of loanJun 1, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/duilio-evangelista/profil/spieler/287501
Brescia Calcio,Giovanni Abate,34,Italy,Centre-Forward,CF,£113Th.,Trapani Calcio,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/giovanni-abate/profil/spieler/85122
Brescia Calcio,Jacopo Dall'Oglio,23,Italy,Defensive Midfield,DM,£68Th.,US Reggio Calabria,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/jacopo-dalloglio/profil/spieler/167443
Brescia Calcio,Paolo Castellini,36,Italy,Left-Back,LB,£68Th.,US Cremonese,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/paolo-castellini/profil/spieler/16891
Brescia Calcio,Vincenzo Camilleri,23,Italy,Centre-Back,CB,£45Th.,US Reggio Calabria,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-camilleri/profil/spieler/69212
Brescia Calcio,Álex Geijo,33,Spain,Centre-Forward,CF,£270Th.,Udinese Calcio,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/alex-geijo/profil/spieler/15981
Brescia Calcio,Federico Serraiocco,21,Italy,Goalkeeper,GK,£135Th.,Teramo Calcio 1913,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/federico-serraiocco/profil/spieler/167823
Brescia Calcio,Alessandro Martinelli,22,Switzerland,Central Midfield,CM,£135Th.,UC Sampdoria,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-martinelli/profil/spieler/167889
Brescia Calcio,Carlos Embalo,20,Guinea-Bissau,Left Winger,LW,£68Th.,US Palermo,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/carlos-embalo/profil/spieler/275682
Brescia Calcio,Michele Somma,20,Italy,Centre-Back,CB,£360Th.,AS Roma,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/michele-somma/profil/spieler/240365
Brescia Calcio,Luca Mazzitelli,19,Italy,Central Midfield,CM,£90Th.,AS Roma,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/luca-mazzitelli/profil/spieler/226025
Brescia Calcio,Tomasz Kupisz,25,Poland,Right Midfield,RM,£540Th.,Chievo Verona,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/tomasz-kupisz/profil/spieler/45185
Brescia Calcio,Lorenzo Venuti,20,Italy,Right-Back,RB,£90Th.,ACF Fiorentina,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-venuti/profil/spieler/240219
Brescia Calcio,Riccardo Gagno,17,Italy,Goalkeeper,GK,£45Th.,Calcio Montebelluna 1909,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/riccardo-gagno/profil/spieler/337360
Brescia Calcio,Davide Marsura,21,Italy,Left Winger,LW,£225Th.,Udinese Calcio,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/davide-marsura/profil/spieler/163078
Brescia Calcio,Simone Rosso,19,Italy,Left Winger,LW,£180Th.,Torino Primavera,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/simone-rosso/profil/spieler/248333
Brescia Calcio,Edoardo Defendi,23,Italy,Centre-Forward,CF,£180Th.,Calcio Como,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/edoardo-defendi/profil/spieler/163389
Brescia Calcio,Nicola Falasco,21,Italy,Left-Back,LB,£68Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/nicola-falasco/profil/spieler/176180
Brescia Calcio,Nicola Lancini,21,Italy,Left-Back,LB,£135Th.,Carrarese Calcio 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/nicola-lancini/profil/spieler/197899
Brescia Calcio,Massimo Camilli,20,Italy,Centre-Forward,CF,£68Th.,FC Castiglione,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/massimo-camilli/profil/spieler/223125
Brescia Calcio,Matteo Boccaccini,22,Italy,Centre-Back,CB,£45Th.,ND Gorica,Slovenia,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/matteo-boccaccini/profil/spieler/163279
Brescia Calcio,Daniele Ferri,23,Italy,Centre-Forward,CF,£45Th.,ND Gorica,Slovenia,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/daniele-ferri/profil/spieler/157298
Brescia Calcio,Alessio Gabrielli,19,Italy,defence,defence,£23Th.,Barletta 1922 Youth,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessio-gabrielli/profil/spieler/256067
FC Bari 1908,Riccardo Maniero,27,Italy,Centre-Forward,CF,£1.08m,Calcio Catania,Italy,£810Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
FC Bari 1908,Salvatore Caturano,24,Italy,Centre-Forward,CF,£383Th.,AS Melfi,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/salvatore-caturano/profil/spieler/56898
FC Bari 1908,Stefano Gori,19,Italy,Goalkeeper,GK,£135Th.,Milan Primavera,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/stefano-gori/profil/spieler/244491
FC Bari 1908,Antonis Petropoulos,29,Greece,Centre-Forward,CF,£540Th.,AEL Kalloni,Greece,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/antonis-petropoulos/profil/spieler/16529
FC Bari 1908,Tomislav Gomelt,20,Croatia,Central Midfield,CM,£90Th.,Tottenham Hotspur,England,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/tomislav-gomelt/profil/spieler/210983
FC Bari 1908,Giuseppe Gemiti,34,Germany,Left-Back,LB,£90Th.,AS Livorno,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-gemiti/profil/spieler/735
FC Bari 1908,Savvas Gentsoglou,24,Greece,Defensive Midfield,DM,£630Th.,GS Ergotelis,Greece,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/savvas-gentsoglou/profil/spieler/46728
FC Bari 1908,Isaac Donkor,19,Ghana,Centre-Back,CB,£450Th.,Inter Milan,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/isaac-donkor/profil/spieler/240197
FC Bari 1908,Matteo Contini,35,Italy,Centre-Back,CB,£90Th.,Atalanta BC,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/matteo-contini/profil/spieler/25318
FC Bari 1908,Gianluca Sansone,28,Italy,Centre-Forward,CF,£1.62m,UC Sampdoria,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/gianluca-sansone/profil/spieler/84846
FC Bari 1908,Denis Tonucci,26,Italy,Centre-Back,CB,£203Th.,Modena FC,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/denis-tonucci/profil/spieler/60732
FC Bari 1908,George Puscas,19,Romania,Centre-Forward,CF,£900Th.,Inter Milan,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/george-puscas/profil/spieler/208690
FC Bari 1908,Gaston Camara,19,Guinea,Right Winger,RW,£450Th.,Inter Milan Primavera,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/gaston-camara/profil/spieler/285920
FC Bari 1908,Valerio Di Cesare,32,Italy,Centre-Back,CB,£225Th.,Brescia Calcio,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/valerio-di-cesare/profil/spieler/3159
FC Bari 1908,Francesco Valiani,34,Italy,Central Midfield,CM,£270Th.,US Latina Calcio,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/francesco-valiani/profil/spieler/41989
FC Bari 1908,Filippo Porcari,31,Italy,Defensive Midfield,DM,£720Th.,Carpi FC 1909,Italy,?,In,2015,s,serie-b,https://www.transfermarkt.co.uk/filippo-porcari/profil/spieler/61358
FC Bari 1908,Cristiano Del Grosso,32,Italy,Left-Back,LB,£270Th.,Atalanta BC,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/cristiano-del-grosso/profil/spieler/34211
FC Bari 1908,Alessandro Rosina,31,Italy,Right Winger,RW,£1.53m,Calcio Catania,Italy,loan transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-rosina/profil/spieler/16902
FC Bari 1908,Lorenzo Longo,20,Italy,Central Midfield,CM,£45Th.,SSD Ischia Calcio,Italy,"End of loanJun 30, 2014",In,2015,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-longo/profil/spieler/179653
FC Bari 1908,Salvatore Santeramo,20,Italy,Centre-Back,CB,£68Th.,AS Lucchese Libertas,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/salvatore-santeramo/profil/spieler/237570
FC Bari 1908,Richard Samnick,22,France,Centre-Back,CB,£158Th.,AS Martina Franca,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/richard-samnick/profil/spieler/164940
FC Bari 1908,Antonio Gammone,22,Italy,Right Winger,RW,£225Th.,SS Juve Stabia,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/antonio-gammone/profil/spieler/89605
FC Bari 1908,Souleymane Coulibaly,20,Cote d'Ivoire,Centre-Forward,CF,£248Th.,US Pistoiese 1921,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/souleymane-coulibaly/profil/spieler/177185
FC Bari 1908,Giovanni Di Noia,20,Italy,Central Midfield,CM,£180Th.,SS Matera Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/giovanni-di-noia/profil/spieler/163264
FC Bari 1908,Anthony Partipilo,20,Italy,Right Winger,RW,£68Th.,AC Savoia 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/anthony-partipilo/profil/spieler/182517
FC Bari 1908,Lorenzo Longo,21,Italy,Central Midfield,CM,£90Th.,Paganese Calcio 1926,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/lorenzo-longo/profil/spieler/179653
FC Bari 1908,Mario Mercadante,20,Italy,Centre-Back,CB,£68Th.,AC Savoia 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/mario-mercadante/profil/spieler/208077
FC Bari 1908,Daniele Sciaudone,26,Italy,Central Midfield,CM,£1.17m,Calcio Catania,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/daniele-sciaudone/profil/spieler/102368
FC Bari 1908,Alessandro Ligi,25,Italy,Centre-Back,CB,£270Th.,Virtus Entella,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-ligi/profil/spieler/160630
FC Bari 1908,Federico Pizzutelli,20,Italy,Defensive Midfield,DM,£68Th.,AC Savoia 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/federico-pizzutelli/profil/spieler/224453
FC Bari 1908,Dimitrios Vosnakidis,21,Greece,Centre-Back,CB,£45Th.,AC Savoia 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/dimitrios-vosnakidis/profil/spieler/182695
FC Bari 1908,Vito Leonetti,21,Italy,Left Winger,LW,£90Th.,AC Savoia 1908,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/vito-leonetti/profil/spieler/204480
FC Bari 1908,Michele Bitetti,20,Italy,Left-Back,LB,£23Th.,SS Monopoli 1966,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/michele-bitetti/profil/spieler/221826
Cagliari Calcio,Federico Melchiorri,28,Italy,Centre-Forward,CF,£1.80m,Delfino Pescara 1936,Italy,£2.25m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/federico-melchiorri/profil/spieler/46060
Cagliari Calcio,Duje Cop,25,Croatia,Centre-Forward,CF,£3.60m,GNK Dinamo Zagreb,Croatia,£2.25m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/duje-cop/profil/spieler/46415
Cagliari Calcio,Niccolò Giannetti,24,Italy,Centre-Forward,CF,£990Th.,Spezia Calcio,Italy,£2.25m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/niccolo-giannetti/profil/spieler/99235
Cagliari Calcio,Luka Krajnc,20,Slovenia,Centre-Back,CB,£1.26m,Genoa CFC,Italy,£1.58m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/luka-krajnc/profil/spieler/138584
Cagliari Calcio,Bartosz Salamon,24,Poland,Centre-Back,CB,£1.35m,UC Sampdoria,Italy,£1.35m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/bartosz-salamon/profil/spieler/71019
Cagliari Calcio,Diego Farias,25,Brazil,Left Winger,LW,£1.62m,Chievo Verona,Italy,£1.08m,In,2015,s,serie-b,https://www.transfermarkt.co.uk/diego-farias/profil/spieler/83877
Cagliari Calcio,Alberto Cerri,19,Italy,Centre-Forward,CF,£2.88m,Juventus FC,Italy,Loan fee:£900Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/alberto-cerri/profil/spieler/197751
Cagliari Calcio,Andrés Tello,18,Colombia,Central Midfield,CM,£450Th.,Juventus FC,Italy,Loan fee:£900Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/andres-tello/profil/spieler/331389
Cagliari Calcio,Antonio Barreca,20,Italy,Left-Back,LB,£900Th.,Torino FC,Italy,Loan fee:£450Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/antonio-barreca/profil/spieler/241889
Cagliari Calcio,Fabio Pisacane,29,Italy,Centre-Back,CB,£630Th.,US Avellino 1912,Italy,£135Th.,In,2015,s,serie-b,https://www.transfermarkt.co.uk/fabio-pisacane/profil/spieler/101922
Cagliari Calcio,Marco Fossati,22,Italy,Defensive Midfield,DM,£1.80m,AC Milan,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/marco-fossati/profil/spieler/110931
Cagliari Calcio,Marco Storari,38,Italy,Goalkeeper,GK,£450Th.,Juventus FC,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/marco-storari/profil/spieler/19136
Cagliari Calcio,Davide Di Gennaro,27,Italy,Attacking Midfield,AM,£1.80m,US Palermo,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/davide-di-gennaro/profil/spieler/52136
Cagliari Calcio,Roberto Colombo,39,Italy,Goalkeeper,GK,£45Th.,SSC Napoli,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/roberto-colombo/profil/spieler/43411
Cagliari Calcio,Gianni Munari,32,Italy,Central Midfield,CM,£270Th.,Parma Calcio 1913,Italy,free transfer,In,2015,s,serie-b,https://www.transfermarkt.co.uk/gianni-munari/profil/spieler/22598
Cagliari Calcio,Antonio Loi,18,Italy,Attacking Midfield,AM,£90Th.,Carpi FC 1909,Italy,"End of loanAug 11, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/antonio-loi/profil/spieler/213911
Cagliari Calcio,Marco Russu,19,Italy,Left-Back,LB,£45Th.,Calcio Como,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/marco-russu/profil/spieler/235924
Cagliari Calcio,Andrea Demontis,20,Italy,Right Midfield,RM,£113Th.,San Marino,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/andrea-demontis/profil/spieler/197272
Cagliari Calcio,Davide Astori,28,Italy,Centre-Back,CB,£7.20m,AS Roma,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/davide-astori/profil/spieler/87210
Cagliari Calcio,Dario Del Fabro,20,Italy,Centre-Back,CB,£900Th.,Leeds United,England,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/dario-del-fabro/profil/spieler/110475
Cagliari Calcio,Stefan Popescu,22,Romania,Left-Back,LB,£270Th.,Ternana Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/stefan-popescu/profil/spieler/129248
Cagliari Calcio,Marco Piredda,21,Italy,Attacking Midfield,AM,£90Th.,Ternana Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/marco-piredda/profil/spieler/163243
Cagliari Calcio,Michele Suella,20,Italy,Right Winger,RW,£45Th.,Selargius Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/michele-suella/profil/spieler/210622
Cagliari Calcio,Alessandro Masia,19,Italy,Attacking Midfield,AM,£68Th.,US Grosseto FC,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-masia/profil/spieler/213179
Cagliari Calcio,Massimo Fadda,19,Italy,Goalkeeper,GK,£45Th.,AS Viterbese Castrense,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/massimo-fadda/profil/spieler/296807
Cagliari Calcio,Alessandro Deiola,19,Italy,Central Midfield,CM,£158Th.,AC Tuttocuoio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-deiola/profil/spieler/235931
Cagliari Calcio,Alessandro Pusceddu,20,Italy,Centre-Forward,CF,£45Th.,Nuorese Calcio,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/alessandro-pusceddu/profil/spieler/213185
Cagliari Calcio,Víctor Ibarbo,25,Colombia,Second Striker,SS,£7.65m,AS Roma,Italy,"End of loanJun 30, 2015",In,2015,s,serie-b,https://www.transfermarkt.co.uk/victor-ibarbo/profil/spieler/92141
