Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
Ravenna Calcio,Fabio Buscaroli,27,Italy,Centre-Back,CB,-,AC Lumezzane,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/fabio-buscaroli/profil/spieler/32074
Ravenna Calcio,Francesco Cosenza,21,Italy,Centre-Back,CB,-,Reggina Calcio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/francesco-cosenza/profil/spieler/57794
Ravenna Calcio,Mattia Biondini,20,Italy,attack,attack,-,SS Real Montecchio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/mattia-biondini/profil/spieler/463642
Ravenna Calcio,Antonino Barillà,19,Italy,Central Midfield,CM,£225Th.,Reggina Calcio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antonino-barilla/profil/spieler/39828
AC Pisa 1909,Péter Rajczi,26,Hungary,Centre-Forward,CF,£900Th.,Újpest FC,Hungary,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/peter-rajczi/profil/spieler/22699
AC Pisa 1909,Alessio Cerci,19,Italy,Right Winger,RW,£720Th.,AS Roma,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessio-cerci/profil/spieler/21748
AC Pisa 1909,Gaël Genevier,25,France,Defensive Midfield,DM,£54Th.,Sangiovannese 1927,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gael-genevier/profil/spieler/22805
AC Pisa 1909,Davide Morello,29,Italy,Goalkeeper,GK,-,AC Ancona,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/davide-morello/profil/spieler/56595
AC Pisa 1909,Alessio Battini,20,Italy,Goalkeeper,GK,-,ASD Cascina Calcio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessio-battini/profil/spieler/341508
AC Pisa 1909,Emanuele D'Anna,25,Italy,Right Midfield,RM,-,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/emanuele-danna/profil/spieler/56605
AC Pisa 1909,Alessandro Carrozza,25,Italy,Left Winger,LW,-,Gallipoli Calcio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-carrozza/profil/spieler/56603
AC Pisa 1909,Eros Pisano,20,Italy,Right-Back,RB,-,Varese 1910,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/eros-pisano/profil/spieler/56609
AC Pisa 1909,Vitali Kutuzov,27,Belarus,Centre-Forward,CF,£900Th.,Parma FC,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/vitali-kutuzov/profil/spieler/6506
AC Pisa 1909,Juliano,25,Brazil,Central Midfield,CM,£180Th.,US Lecce,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/juliano/profil/spieler/44773
AC Pisa 1909,José Castillo,31,Argentina,Centre-Forward,CF,-,Frosinone Calcio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/jose-castillo/profil/spieler/41561
AC Pisa 1909,Stefano Lorenzi,30,Italy,Centre-Back,CB,£90Th.,Treviso FBC 1993,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/stefano-lorenzi/profil/spieler/5914
AC Pisa 1909,Daniele Chiarini,28,Italy,Centre-Back,CB,£90Th.,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/daniele-chiarini/profil/spieler/12568
AC Pisa 1909,Alessandro Zoppetti,28,Italy,Centre-Back,CB,£225Th.,Delfino Pescara 1936,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-zoppetti/profil/spieler/28876
AC Pisa 1909,Christian Tiboni,19,Italy,Centre-Forward,CF,£270Th.,Udinese Calcio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/christian-tiboni/profil/spieler/44376
AC Pisa 1909,Daniele Padelli,21,Italy,Goalkeeper,GK,£90Th.,UC Sampdoria,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/daniele-padelli/profil/spieler/27807
AC Pisa 1909,Simone Caciagli,17,Italy,Central Midfield,CM,-,AC Pisa Berretti,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/simone-caciagli/profil/spieler/67497
AC Pisa 1909,Mario Titone,18,Italy,Right Winger,RW,-,AC Pisa Berretti,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/mario-titone/profil/spieler/67505
US Grosseto FC,Valerio Virga,21,Italy,Right-Back,RB,£675Th.,AS Roma,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/valerio-virga/profil/spieler/24062
US Grosseto FC,Michele Mignani,35,Italy,Centre-Back,CB,£540Th.,US Triestina,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/michele-mignani/profil/spieler/15339
US Grosseto FC,Andrea Pinzan,28,Italy,Goalkeeper,GK,£270Th.,Perugia Calcio,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-pinzan/profil/spieler/21951
US Grosseto FC,Sébastien Piocelle,28,France,Defensive Midfield,DM,£900Th.,FC Crotone,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/sebastien-piocelle/profil/spieler/3925
US Grosseto FC,Emilio Dierna,20,Italy,Centre-Back,CB,-,Montevarchi Calcio Aquila 1902,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/emilio-dierna/profil/spieler/55803
US Grosseto FC,Matteo Mirani,18,Italy,midfield,midfield,-,AC Bellinzona,Switzerland,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/matteo-mirani/profil/spieler/86505
US Grosseto FC,Simone Bernicchi,18,Italy,Defensive Midfield,DM,-, ACD Olimpic Sansovino,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/simone-bernicchi/profil/spieler/408524
US Grosseto FC,Paulinho,21,Brazil,Centre-Forward,CF,£1.58m,AS Livorno,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/paulinho/profil/spieler/29424
US Grosseto FC,Gianpietro Zecchin,24,Italy,Right Midfield,RM,-,Calcio Padova,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gianpietro-zecchin/profil/spieler/61796
US Grosseto FC,Ernesto Terra,29,Italy,Centre-Back,CB,£270Th.,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/ernesto-terra/profil/spieler/22095
US Grosseto FC,Gianluca Freddi,20,Italy,Centre-Back,CB,£45Th.,Roma Primavera,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gianluca-freddi/profil/spieler/49323
US Grosseto FC,Giuseppe Abruzzese,26,Italy,Centre-Back,CB,£90Th.,US Lecce,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-abruzzese/profil/spieler/6417
US Grosseto FC,Alessandro Moro,22,Italy,Defensive Midfield,DM,£180Th.,Treviso FBC 1993,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-moro/profil/spieler/39849
US Grosseto FC,Pablo Pallante,28,Uruguay,Centre-Back,CB,-,Club Atlético Cerro,Uruguay,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/pablo-pallante/profil/spieler/61788
US Grosseto FC,Matteo Fasciani,19,Italy,Left Midfield,LM,-,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/matteo-fasciani/profil/spieler/61776
US Grosseto FC,Stefano Dall'Acqua,25,Italy,Centre-Forward,CF,-,Treviso FBC 1993,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/stefano-dallacqua/profil/spieler/23352
US Grosseto FC,Walter Bressan,26,Italy,Goalkeeper,GK,£45Th.,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/walter-bressan/profil/spieler/38582
US Grosseto FC,Natale Gonnella,31,Italy,Centre-Back,CB,£270Th.,Delfino Pescara 1936,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/natale-gonnella/profil/spieler/19441
US Grosseto FC,Marco Carparelli,31,Italy,Second Striker,SS,£180Th.,US Cremonese,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/marco-carparelli/profil/spieler/29603
US Grosseto FC,Duccio Innocenti,31,Italy,Centre-Back,CB,£315Th.,UC AlbinoLeffe,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/duccio-innocenti/profil/spieler/6164
US Grosseto FC,Andrea Lazzari,22,Italy,Central Midfield,CM,£1.80m,Atalanta BC,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-lazzari/profil/spieler/19442
US Grosseto FC,Natale Gonnella,32,Italy,Centre-Back,CB,£270Th.,Hellas Verona,Italy,"End of loanJun 30, 2008",In,2007,s,serie-b,https://www.transfermarkt.co.uk/natale-gonnella/profil/spieler/19441
US Grosseto FC,Carlo Mammarella,25,Italy,Left-Back,LB,£113Th.,AC Ancona,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/carlo-mammarella/profil/spieler/38595
US Avellino,Rodrigo Defendi,21,Brazil,Centre-Back,CB,£630Th.,Tottenham Hotspur,England,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/rodrigo-defendi/profil/spieler/18981
US Avellino,Alberto Quadri,24,Italy,Defensive Midfield,DM,£180Th.,SS Lazio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alberto-quadri/profil/spieler/40482
US Avellino,Arcangelo Ragosta,21,Italy,Left Winger,LW,-,SS Virtus Lanciano,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/arcangelo-ragosta/profil/spieler/59601
US Avellino,Ivano Baldanzeddu,21,Italy,Right-Back,RB,£45Th.,FC Empoli,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/ivano-baldanzeddu/profil/spieler/41913
US Avellino,Andrea Mengoni,23,Italy,Centre-Back,CB,-,Chievo Verona,Italy,£9Th.,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-mengoni/profil/spieler/38657
US Avellino,Andrea Riva,19,Italy,defence,defence,-,Calcio Lecco 1912,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-riva/profil/spieler/86487
US Avellino,Krisztián Kenesei,30,Hungary,Centre-Forward,CF,-,Vasas SC,Hungary,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/krisztian-kenesei/profil/spieler/59593
US Avellino,Mario Salgado,26,Chile,Centre-Forward,CF,£1.44m,US Foggia,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/mario-salgado/profil/spieler/5984
US Avellino,Marco Stella,26,Italy,midfield,midfield,£117Th.,Piacenza FC,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/marco-stella/profil/spieler/21898
US Avellino,Alessandro Pellicori,26,Italy,Centre-Forward,CF,£45Th.,AC Cesena,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-pellicori/profil/spieler/39682
US Avellino,Francesco Carbone,27,Italy,Right-Back,RB,£90Th.,Chievo Verona,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/francesco-carbone/profil/spieler/7106
US Avellino,Andrea Bracaletti,24,Italy,Attacking Midfield,AM,£90Th.,AC Cesena,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-bracaletti/profil/spieler/38655
US Avellino,Maurizio Anastasi,30,Italy,Defensive Midfield,DM,£180Th.,AC Cesena,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/maurizio-anastasi/profil/spieler/22098
US Avellino,Gabriele Paonessa,20,Italy,Attacking Midfield,AM,-,Bologna FC 1909,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gabriele-paonessa/profil/spieler/56875
US Avellino,Domenico Maietta,24,Italy,Centre-Back,CB,£45Th.,FC Crotone,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/domenico-maietta/profil/spieler/22140
US Avellino,Armando Pantanelli,36,Italy,Goalkeeper,GK,£450Th.,Calcio Catania,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/armando-pantanelli/profil/spieler/20745
US Avellino,Alessandro Conticchio,33,Italy,Central Midfield,CM,£270Th.,Cagliari Calcio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-conticchio/profil/spieler/21879
US Avellino,Alessio Sestu,23,Italy,Right Winger,RW,-,Treviso FBC 1993,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessio-sestu/profil/spieler/23367
US Avellino,Gabriele Aldegani,31,Italy,Goalkeeper,GK,£68Th.,AS Bari,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gabriele-aldegani/profil/spieler/28828
US Avellino,Riccardo Corallo,27,Italy,Centre-Back,CB,£90Th.,Ascoli Calcio 1898,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/riccardo-corallo/profil/spieler/22313
US Avellino,Michele Forani,18,Italy,Right Midfield,RM,-,US Civitanovese,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/michele-forani/profil/spieler/61352
US Avellino,Simone Puleo,27,Italy,Centre-Back,CB,£180Th.,FC Crotone,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/simone-puleo/profil/spieler/32105
US Avellino,Vincenzo Scarpato,22,Italy,attack,attack,£45Th.,FC Giugliano 1928,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/vincenzo-scarpato/profil/spieler/32106
US Avellino,Juri De Marco,22,Italy,Goalkeeper,GK,£45Th.,FC Giugliano 1928,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/juri-de-marco/profil/spieler/32083
US Avellino,Alessandro Belleri,22,Italy,Centre-Forward,CF,-,FC Giugliano 1928,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/alessandro-belleri/profil/spieler/59591
Chievo Verona,Aleandro Rosi,20,Italy,Right-Back,RB,£1.80m,AS Roma,Italy,Loan fee:£149Th.,In,2007,s,serie-b,https://www.transfermarkt.co.uk/aleandro-rosi/profil/spieler/34239
Chievo Verona,Andrea Mengoni,24,Italy,Centre-Back,CB,£405Th.,US Avellino,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-mengoni/profil/spieler/38657
Chievo Verona,Philippe Montandon,24,Switzerland,Centre-Back,CB,£540Th.,FC St. Gallen 1879,Switzerland,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/philippe-montandon/profil/spieler/4772
Chievo Verona,Andrea De Falco,21,Italy,Central Midfield,CM,£68Th.,Delfino Pescara 1936,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-de-falco/profil/spieler/16848
Chievo Verona,César,28,Brazil,Centre-Back,CB,£315Th.,Calcio Catania,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/cesar/profil/spieler/15977
Chievo Verona,Maurizio Ciaramitaro,25,Italy,Central Midfield,CM,£1.13m,US Palermo,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/maurizio-ciaramitaro/profil/spieler/24303
Chievo Verona,Giuseppe Greco,23,Italy,Centre-Forward,CF,-,Genoa CFC,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-greco/profil/spieler/44137
Chievo Verona,Mirco Gasparetto,27,Italy,Centre-Forward,CF,£675Th.,Genoa CFC,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/mirco-gasparetto/profil/spieler/22111
Chievo Verona,Massimo Zappino,26,Italy,Goalkeeper,GK,-,Frosinone Calcio,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/massimo-zappino/profil/spieler/43237
Chievo Verona,Stefano Olivieri,24,Italy,Centre-Back,CB,£45Th.,Delfino Pescara 1936,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/stefano-olivieri/profil/spieler/42885
Chievo Verona,Jonathan Biabiany,19,France,Right Winger,RW,£45Th.,FC Internazionale,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/jonathan-biabiany/profil/spieler/45567
Chievo Verona,Antimo Iunco,23,Italy,Second Striker,SS,£360Th.,Hellas Verona,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antimo-iunco/profil/spieler/28870
Chievo Verona,Gabriele Aldegani,31,Italy,Goalkeeper,GK,£68Th.,US Avellino,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gabriele-aldegani/profil/spieler/28828
Chievo Verona,Shadi Ghosheh,19,Jordan,Centre-Back,CB,-,Chievo Primavera,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/shadi-ghosheh/profil/spieler/104741
Chievo Verona,Francesco Carbone,27,Italy,Right-Back,RB,£90Th.,Frosinone Calcio,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/francesco-carbone/profil/spieler/7106
Chievo Verona,Simone Bentivoglio,22,Italy,Central Midfield,CM,£45Th.,Modena FC,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/simone-bentivoglio/profil/spieler/34909
Chievo Verona,Enrico Alfonso,19,Italy,Goalkeeper,GK,£90Th.,AS Pizzighettone,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/enrico-alfonso/profil/spieler/34334
Chievo Verona,Mattia Passarini,26,Italy,Goalkeeper,GK,£45Th.,US Cremonese,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/mattia-passarini/profil/spieler/41936
Chievo Verona,Stefano Garzon,25,Italy,Defensive Midfield,DM,£180Th.,US Avellino,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/stefano-garzon/profil/spieler/28836
Chievo Verona,Diego Silva Reis,21,Brazil,Second Striker,SS,£45Th.,US Cremonese,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/diego-silva-reis/profil/spieler/41942
Chievo Verona,Andrea Mengoni,23,Italy,Centre-Back,CB,-,US Grosseto FC,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-mengoni/profil/spieler/38657
Chievo Verona,Marcos De Paula,23,Brazil,Centre-Forward,CF,£180Th.,ASD Manfredonia Calcio,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/marcos-de-paula/profil/spieler/7103
Chievo Verona,Mattia Marchesetti,23,Italy,Left Winger,LW,£585Th.,US Triestina,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/mattia-marchesetti/profil/spieler/21691
Chievo Verona,Marcus N'Ze,21,Italy,Centre-Back,CB,-,FC Canavese,Italy,"End of loanJun 1, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/marcus-nze/profil/spieler/78505
Chievo Verona,Carlo Ferrario,20,Italy,Centre-Forward,CF,-,Varese 1910,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/carlo-ferrario/profil/spieler/105676
Ascoli Calcio 1898,Marco Bernacci,23,Italy,Centre-Forward,CF,£720Th.,AC Mantova 1911,Italy,£1.35m,In,2007,s,serie-b,https://www.transfermarkt.co.uk/marco-bernacci/profil/spieler/24292
Ascoli Calcio 1898,Andrea Giallombardo,26,Italy,Left-Back,LB,£585Th.,AS Livorno,Italy,£450Th.,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-giallombardo/profil/spieler/21185
Ascoli Calcio 1898,Riccardo Maniero,19,Italy,Centre-Forward,CF,-,Juventus Primavera,Italy,Loan fee:£68Th.,In,2007,s,serie-b,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
Ascoli Calcio 1898,Massimo Taibi,37,Italy,Goalkeeper,GK,£675Th.,Torino FC,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/massimo-taibi/profil/spieler/3527
Ascoli Calcio 1898,Leandro Vitiello,21,Italy,Defensive Midfield,DM,-,US Cremonese,Italy,free transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/leandro-vitiello/profil/spieler/57473
Ascoli Calcio 1898,Angelo Siniscalchi,22,Italy,Centre-Back,CB,-,Salernitana Calcio 1919,Italy,£41Th.,In,2007,s,serie-b,https://www.transfermarkt.co.uk/angelo-siniscalchi/profil/spieler/57454
Ascoli Calcio 1898,Vittorio Micolucci,23,Italy,Centre-Back,CB,£90Th.,AS Bari,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/vittorio-micolucci/profil/spieler/22281
Ascoli Calcio 1898,Antonio Aquilanti,21,Italy,Centre-Back,CB,£135Th.,Delfino Pescara 1936,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antonio-aquilanti/profil/spieler/22264
Ascoli Calcio 1898,Gabriele Cioffi,31,Italy,Centre-Back,CB,£180Th.,Torino FC,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/gabriele-cioffi/profil/spieler/32079
Ascoli Calcio 1898,Daniele Di Donato,30,Italy,Central Midfield,CM,£1.35m,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/daniele-di-donato/profil/spieler/20946
Ascoli Calcio 1898,Antonio Gaeta,22,Italy,Centre-Forward,CF,£90Th.,FC Pro Vasto,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antonio-gaeta/profil/spieler/22317
Ascoli Calcio 1898,Andrea Luci,22,Italy,Defensive Midfield,DM,£180Th.,Juventus FC,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/andrea-luci/profil/spieler/43271
Ascoli Calcio 1898,Massimo Melucci,28,Italy,Centre-Back,CB,-,SSC Venezia,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/massimo-melucci/profil/spieler/57436
Ascoli Calcio 1898,Nicolás Bremec,29,Uruguay,Goalkeeper,GK,£135Th.,AC Arezzo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/nicolas-bremec/profil/spieler/38605
Ascoli Calcio 1898,Marco Paoloni,23,Italy,Goalkeeper,GK,£45Th.,Real Teramo,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/marco-paoloni/profil/spieler/38650
Ascoli Calcio 1898,Simone Tidei,17,Italy,midfield,midfield,-,Ascoli Youth,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/simone-tidei/profil/spieler/482082
Ascoli Calcio 1898,Giuseppe Bellusci,17,Italy,Centre-Back,CB,-,Ascoli Picchio Primavera,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/giuseppe-bellusci/profil/spieler/57354
Ascoli Calcio 1898,Ferdinando Rega,17,Italy,Left Midfield,LM,-,Ascoli Picchio Primavera,Italy,-,In,2007,s,serie-b,https://www.transfermarkt.co.uk/ferdinando-rega/profil/spieler/146943
Ascoli Calcio 1898,Luca Belingheri,24,Italy,Attacking Midfield,AM,£180Th.,UC AlbinoLeffe,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/luca-belingheri/profil/spieler/28818
Ascoli Calcio 1898,Luigi Giorgi,20,Italy,Central Midfield,CM,-,Foligno Calcio,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/luigi-giorgi/profil/spieler/57389
Ascoli Calcio 1898,Enrico Guarna,21,Italy,Goalkeeper,GK,£45Th.,SS Virtus Lanciano,Italy,"End of loanJun 30, 2007",In,2007,s,serie-b,https://www.transfermarkt.co.uk/enrico-guarna/profil/spieler/22304
FC Messina Peloro,Flavio Lazzari,20,Italy,Attacking Midfield,AM,£90Th.,Udinese Calcio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/flavio-lazzari/profil/spieler/33340
FC Messina Peloro,Raffaele Biancolino,29,Italy,Centre-Forward,CF,£270Th.,US Avellino,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/raffaele-biancolino/profil/spieler/25486
FC Messina Peloro,Antonio Giosa,23,Italy,Centre-Back,CB,£45Th.,Reggina Calcio,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antonio-giosa/profil/spieler/22112
FC Messina Peloro,Giancarlo Petrocco,29,Italy,Goalkeeper,GK,-,AS Real Paganese,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/giancarlo-petrocco/profil/spieler/57136
FC Messina Peloro,Antonio Schetter,25,Italy,Right Winger,RW,£45Th.,Cavese 1919,Italy,loan transfer,In,2007,s,serie-b,https://www.transfermarkt.co.uk/antonio-schetter/profil/spieler/57139
FC Messina Peloro,Marco Moro,23,Italy,Centre-Forward,CF,-,SSC Venezia,Italy,?,In,2007,s,serie-b,https://www.transfermarkt.co.uk/marco-moro/profil/spieler/61713
